Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,Grid,Op Status,Coverage,Sponsor,EchoLink,Coordination,Last update,YSF Digital Enabled,DG-ID,WIRES-X,Features,IRLP,Notes,Downlink Tone,On-air,Affiliate,Web links,AllStar,Nets,DMR Enabled,Color Code,DMR ID,IPSC Network,Wide Network,Talkgroups,Rocky Mountain Wide,Central Regional,Links,Commands,Bandwidth,Mixed-Mode,Northern Colorado Regional,Feed,P-25 Digital Enabled,NAC,Default Reflector,D-STAR Enabled,Node,Sources,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Local/Cluster,Colorado,REACT,CO-Park County,Local Network,TAC 310,TAC 311,Colorado Chat,Southern Colorado,Eastern Colorado,Devilshead Local,Talkgroup Network,Local or Reflector,Kansas,CKRG,KansasLink,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,DCI Bridge,N. Colorado,Mountain Reg USA,Worldwide English,North America,Location Photo,Worldwide,English
53.03,-1.7,88.5,WB0WDF,"Canon City, Fremont Peak",CO,OPEN,,,172.82,WSW,,08,29,38.4542,-105.29,53.03,51.33,88.5,Fremont,,On-Air,,WB0WDF,,CCARC,2012-07-10,,,,"E-power (Bat). Split Site; TX Fremont Peak, RX 8 Mile Mountain",,Split site Fremont peak transmitter and 8 mile mountain reciever.,88.5,,RGARC,Http://www.qsl.net/rghc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.49,-0.6,103.5,WD0EKR,"Canon City, Fremont Peak",CO,OPEN,,,172.82,WSW,,08,30,38.4542,-105.29,145.49,144.89,103.5,Fremont,DM78ik,On-Air,,Royal Gorge Amateur Radio Club,,CCARC,2017-03-11,,,,E-power (Bat),,,103.5,,Colorado ARES Region 5 District 1,Royal Gorge Amateur Radio Club,,RGARC Net: Wed at 19:00. ARES Net: Wed at 19:30.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,
223.96,-1.6,103.5,WD0EKR,"Canon City, Fremont Peak",CO,OPEN,,,172.82,WSW,,08,31,38.4542,-105.29,223.96,222.36,103.5,Fremont,,On-Air,Wide area. Repeater Coverage Map,RGARC,,CCARC,2017-10-04,,,,"E-power (Bat), Remote Base",,,103.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,
447.75,-5,103.5,WD0EKR,"Canon City, Fremont Peak",CO,OPEN,I,,172.82,WSW,,08,32,38.4542,-105.29,447.75,442.75,103.5,Fremont,,On-Air,,RGARC,,CCARC,2017-03-11,,,,E-power (Bat),3081,,103.5,,,Royal Gorge Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,
444.55,5,141.3,K0ECT,Dodge City,KS,OPEN,,,172.92,SE,,20,4114,37.53120041,-100.01699829,444.55,449.55,141.3,Ford,DM97XM,On-Air,,SKECT,,Kansas Repeater Council,2018-07-12,,,,,,,,,,http://skect.org/default.aspx,,,,,,,,,,,Full-time to the SKECT System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,-5,136.5,WR0AEN,"Idaho Springs, Squaw Mountain",CO,OPEN,,,173.09,W,,08,8250,39.6732,-105.48,449,444,136.5,Clear Creek,,On-Air,,CARN,,CCARC,2017-03-11,,,,,,,136.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.85,-5,100,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,,,173.34,WNW,,08,124,40.58530045,-105.08399963,449.85,444.85,100,Larimer,,On-Air,Map,CO State Univ ARC,,CCARC,2012-11-16,,,,Closed autopatch.,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.95,-25,100,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,,,173.34,WNW,,08,3592,40.58530045,-105.08399963,927.95,902.95,100,Larimer,,On-Air,Northern Front Range,,,CCARC,2019-09-01,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7625,-5,CC,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,,D,173.48,WNW,,08,18416,40.57759857,-105.09300232,446.7625,441.7625,,Larimer,,On-Air,,RMHAM,,,2020-02-10,,,,,,,,,CSUARC,https://www.rmham.org/wordpress/dmr-radio-site-information/,,Red Cross Net on Wide - Third Thursday of the month at 1900 Tech Net on Wide - First Saturday of the month at 1900,yes,8,,c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7625,-5,CC,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,,D,173.48,WNW,,08,18417,40.57759857,-105.09300232,446.7625,441.7625,,Larimer,,On-Air,,RMHAM,,,2020-02-10,,,,,,,,,CSUARC,https://www.rmham.org/wordpress/dmr-radio-site-information/,,Red Cross Net on Wide - Third Thursday of the month at 1900 Tech Net on Wide - First Saturday of the month at 1900,yes,8,,c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8125,-5,,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,,S,173.49,WNW,,08,8901,40.57770157,-105.09300232,446.8125,441.8125,,Larimer,DN70KN,On-Air,Fort Collins Local Area,W0QEY CSU,,CCARC,2017-05-31,,,,D-Star Gateway,,Free Star,,,,,,,,,,,,,,,,,,,,,,,,yes,W0QEY (B) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.3,0.6,103.5,N0PYY,"Evergreen, Squaw Mountain",CO,OPEN,,,173.5,W,,08,84,39.6781,-105.487,147.3,147.9,103.5,Clear Creek,,On-Air,Wide area.,Denver PD EEB,,CCARC,2017-03-11,,,,,,,103.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.675,-5,100,W0CFI,"Idaho Springs, Squaw Mountain",CO,OPEN,,,173.55,W,,08,94,39.6774,-105.488,448.675,443.675,100,Denver,,On-Air,Wide area.,W0CFI,,CCARC,2015-04-03,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.67,-0.6,100,KB0UDD,"Idaho Springs, Squaw Mountain",CO,OPEN,,,173.77,W,,08,78,39.6794,-105.492,146.67,146.07,100,Clear Creek,,On-Air,"North to Cheyenne, Wy - East to Limon, Co - South to Colorado Springs, Co and West to the Continental Divide.",Castle Rock Repeater Group,,CCARC,2016-09-08,,,,11,,,100,,,,,CRRG/QCWA: Sun at 0930. Southern Metro LDS Ham Group: Sun at 1900. ARES23: Thu at 1930. ARES13: Sun at 2000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.145,-0.6,107.2,W0CRA,"Idaho Springs, Squaw Mountain",CO,OPEN,,,173.77,W,,08,107,39.6794,-105.492,145.145,144.545,107.2,Clear Creek,,On-Air,Wide area. Denver metro.,Colorado Repeater Assoc,,CCARC,2018-07-23,,,,E-power.,,,107.2,,,http://www.w0cra.org/info/squaw.html#145145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.575,-5,107.2,W0CRA,"Idaho Springs, Squaw Mountain",CO,OPEN,EI,,173.77,W,Node Offline,08,264,39.6794,-105.492,447.575,442.575,107.2,Clear Creek,,On-Air,Wide area: Denver metro.,Colorado Repeater Association (CRA),347088,CCARC,2017-11-13,,,,,3291,,107.2,,,http://www.w0cra.org,,,,,,,,,,,,Member-only IRLP and Echolink node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.49,-0.6,100,W0TX,"Idaho Springs, Centennial Cone",CO,OPEN,,,173.77,W,,08,76,39.6794,-105.492,145.49,144.89,100,Jefferson,,On-Air,,"KB0VIU, Denver Radio Club",,CCARC,2017-03-11,,,,E-power.,,,100,,,DRC Repeaters,,DRC: Sun at 20:30.,,,,,,,,,"Full-time to 448.62500 (W0TX) at Golden, Centennial Cone, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.35,-5,100,W0TX,"Idaho Springs, Squaw Mountain",CO,OPEN,E,,173.77,W,ON - IDLE,08,98,39.6794,-105.492,449.35,444.35,100,Clear Creek,,On-Air,Wide area.,Denver Radio Club,4140,CCARC,2017-03-11,,,,11,,,100,,,DRC Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.45,-5,103.5,K1DUN,"Idaho Springs, Squaw Mountain",CO,OPEN,,,173.83,W,,08,99,39.6794,-105.493,449.45,444.45,103.5,Clear Creek,,On-Air,"Wide area: West to the Continental Divide, south to Colorado Springs, east to Limon, and north to Cheyenne.",Rocky Mountain Radio League,,CCARC,2016-12-23,,,,11,,,127.3,,,Repeater,,RMRL: Mon at 20:30.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.9375,-5,CC,N0SZ,"Idaho Springs, Squaw Mountain",CO,OPEN,,D,173.83,W,,08,7190,39.6798,-105.493,446.9375,441.9375,,Clear Creek,,On-Air,,Rocky Mountain Ham Radio,,CCARC,2017-01-13,,,,,,See the website for programming information.,,,,Rocky Mountain Ham Radio,,,yes,7,,,,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Full-Time Southern Colorado 2 719 Full-Time Central Regional 2 720 Full-Time Northern Colorado Regional 2 721 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,2,Full-time to the Colorado TRBO System .,,,,2,,,,,,,,,,,,,,,,,,,,2,,,RMHAM,,,,,,,,,,,,,,,,,
448.225,-5,141.3,N0SZ,"Idaho Springs, Squaw Mountain",CO,OPEN,,,173.83,W,,08,8197,39.6797,-105.493,448.225,443.225,141.3,Clear Creek,,On-Air,,Rocky Mountain Ham Radio,,CCARC,2016-05-24,,,,E-power(gen).,,,141.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.94,-0.6,103.5,W0WYX,"Idaho Springs, Squaw Mountain",CO,OPEN,,,173.83,W,,08,81,39.6798,-105.493,146.94,146.34,103.5,Clear Creek,,On-Air,"Wide area: west to the Continental Divide, south to Colorado Springs, east to Limon, and north to Cheyenne.",Rocky Mtn Radio League,,CCARC,2017-03-11,,,,11,,,103.5,,,Repeater,,Colorado WX: Daily at 06:30. RMRL: Mod at 20:30. Astronomy: Tue at 19:00. Amateur Radio Events: Tue at 20:00.,,,,,,,,,"Linkable to 449.82500 (W0WYX) at Broomfield, CO . Linkable to 449.45000 (K1DUN) at Idaho Springs, Squaw Mountain, CO .",Autopatch: 911* / Off 0*.,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,-5,67,WB0WDF,"Canon City, eightmile Mountain",CO,OPEN,,,173.85,WSW,,08,33,38.5386,-105.349,449,444,67,Fremont,,On-Air,,WB0WDF,,CCARC,2012-06-14,,,,"E-power (Solar, Wind)",,North of the Royal Gorge Bridge.,67,,,Mega Link,,,,,,,,,,,Full-time to the Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283.55,-20,100,K1TJ,Fort Collins,CO,OPEN,,,173.91,WNW,,08,3620,40.51530075,-105.14700317,1283.55,1263.55,100,Larimer,DN70KM,On-Air,Northern Colorado Front Range,K1TJ Repeater System,,CCARC,2013-01-01,,,,,,,,,,http://www.k1tj.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.45,-5,123,KC0RBT,Fort Collins,CO,OPEN,E,,173.91,WNW,ON - IDLE,08,276,40.51530075,-105.14700317,447.45,442.45,123,Larimer,,On-Air,,,447450,CCARC,2016-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7375,-5,CC,N0AOL,Fort Collins,CO,OPEN,,D,173.91,WNW,,08,8505,40.51530075,-105.14700317,446.7375,441.7375,,Larimer,DN70KM,On-Air,Wide area: North Front Range.,N0AOL - NoCo C-Bridge Network,,CCARC,2019-11-27,,,,DMR-MARC World Wide Network,,Repeater ID: 310803,,,,http://nocodmr.kt0l.net:8080/nocodmr/documentation.htm,,"DMR World Wide Net: Sat at 10:00. TS 1 Group Call 1 http://www.dmr-marc.net/ Tac 310 Net: Sun at 18:00, TS 1 Group Call 310 .",yes,2,310803,NoCo c Record retrieved from radioid.net,,"Open Talkgroup View Assignment TS TG Access Worldwide 1 1 North America 1 3 English 1 13 TAC 310 1 310 Local/Cluster 2 2 N. Colorado 2 3171 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,,,,,,,,,,,,,,,2,,,,,1,,,,,,,,,,,,,,,,,2,,,1,,1,1
448.325,-5,110.9,WB7UPS,Wellington,CO,OPEN,,,174.23,NW,,08,8251,40.70389938,-105.00900269,448.325,443.325,110.9,Larimer,,On-Air,,,,CCARC,2012-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,107.2,KC0CVU,"Lake George, Badger Mountain",CO,OPEN,I,,174.61,W,,08,170,39.0489,-105.512,147.36,147.96,107.2,Park,,On-Air,Wide area.,,,CCARC,2018-01-15,,,,E-power.,3854,,107.2,,,CMRG Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.685,-0.6,107.2,NX0G,"Lake George, Badger Mountain",CO,OPEN,,,174.65,W,,08,169,39.04940033,-105.51300049,146.685,146.085,107.2,Park,DM79FB,On-Air,,Mountain ARC (MARC),,CCARC,2016-11-17,,,,"Closed autopatch, e-power.",,,107.2,,,,,MARC/PCRC: Tue at 19:30.,,,,,,,,,"Full-time to 146.82000 (NX0G) at Woodland Park, CO . Full-time to 448.65000 (NX0G) at Woodland Park, CO . Full-time to 447.47500 (NX0G) at Colorado Springs, CO . Full-time to 147.01500 (NX0G) at Cripple Creek, CO .",Autopatch: 911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.165,0.6,114.8,KC7SNO,Albin,WY,OPEN,,,174.81,NNW,,56,28,41.4178009,-104.09799957,147.165,147.765,114.8,Laramie,,On-Air,,Shy-Wy Amateur Radio Club,,WRCG,2017-01-04,,,,E-power.,,,,,,,,,,,,,,,,,"Full-time to 147.10500 (KC7SNO) at Cheyenne, North Park, WY . Full-time to 146.77500 (KC7SNO) at Cheyenne, Denver Hill, WY .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.91,0.6,123,W0JZ,Gold Hill,CO,OPEN,,,175.02,WNW,,08,13368,40.0633,-105.41,146.91,147.51,123,Boulder,,On-Air,"East of Gold Hill, The Indian Peaks, Denver, Boulder",,,,2017-04-09,,,,,,There is a MOU With BCARES for repeater use.,127.3,,"Town of Gold Hill, Colorado",http://goldhilltown.com/,,"Summer Tue at 19:30P, Winter 19:00.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.05,-5,107.2,WG0N,"Idaho Springs, Squaw Mountain",CO,OPEN,,,175.55,W,,08,95,39.7425,-105.514,449.05,444.05,107.2,Denver,,On-Air,Wide area.,WG0N,,CCARC,2012-11-20,,,,E-power.,,,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.75,-5,CC,K7PFJ,"Fort Collins, Horsetooth Mountain",CO,OPEN,,D,176.15,WNW,,08,8715,40.53879929,-105.17900085,446.75,441.75,,Larimer,,Off-Air,,Rocky Mountain Ham Radio,,CCARC,2019-12-09,,,,,,See website for complete info on color codes/time slot assignment.,,,,http://www.rmham.org,,,yes,7,310814,RMHR c Record retrieved from radioid.net,,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Northern Colorado Regional 2 721 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,,Full-time to the Colorado TRBO System .,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.265,-0.6,CC,KB0VGD,"Fort Collins, Horsetooth Mountain",CO,OPEN,,D,176.15,WNW,"KB0VGD Marcos 2M Horsetooth Horsetooth Mtn VHF, Wide area coverage. Please use ONLY TG 310831, TG 3171, TG 3108, and TG 2 (Local 2) on Time Slot 2 (TS2). ALL OTHER TG connections will be directed to Time Slot 1 (TS1).",08,14274,40.53879929,-105.17900085,145.265,144.665,,Larimer,,On-Air,Northern Colorado Front Range Wide Area coverage.,W0DMR - NoCo C-bridge Network,,CCARC,2019-11-27,,,,,,"Any additional Brandmeister talk group is available on time slot 1, too many to list here, see website. https://dmrx.net/files/US_BM_User_Guide.pdf",,,Brandmeister Network,http://www.w0dmr.org/,,,yes,2,310831,DMR-Plus c Record retrieved from radioid.net,,"Open Talkgroup View Assignment TS TG Access Worldwide English 1 91 Full-Time North America 1 93 Full-Time DCI Bridge 1 3100 Full-Time Local/Cluster 2 2 Colorado 2 3108 Full-Time N. Colorado 2 3171 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,"Repeater ID: 310831, TS 1: TG 91 - World Wide, TG 93 - North America, TG 3100 USA. TS 2: TG 2 - Local, TG 3171 - No. Colorado, TG 3108 Colorado Statewide.",,,,,,,,,,,,,,,2,2,,,,,,,,,,BrandMeister US,,,,,,,,,,1,2,,1,1,,,
145.115,-0.6,100,W0UPS,"Fort Collins, Horsetooth Mountain",CO,OPEN,E,,176.97,WNW,ON - IDLE,08,123,40.53969955,-105.19599915,145.115,144.515,100,Larimer,DN70JM,On-Air,Wide area.,Northern Colorado ARC,4236,CCARC,2016-10-25,,,,7,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.52,-1.6,100,W0UPS,"Fort Collins, Horsetooth Mountain",CO,OPEN,,,176.97,WNW,,08,275,40.53969955,-105.19599915,224.52,222.92,100,Larimer,,Off-Air,,Northern Colorado ARC,,CCARC,2018-03-21,,,,E-power.,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.275,-5,100,W0UPS,"Fort Collins, Horsetooth Mountain",CO,OPEN,,,176.97,WNW,,08,126,40.53969955,-105.19599915,447.275,442.275,100,Larimer,,On-Air,Wide area.,Northern Colorado ARC,,CCARC,2020-01-23,,,,"Closed autopatch, e-power.",,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.6,-1.6,100,W0RM,Rollinsville,CO,OPEN,,,177.14,WNW,,08,201,39.9172,-105.501,224.6,223,100,Gilpin,,,,W0RM,,CCARC,2012-11-10,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,131.8,N7JJY,"Cheyenne, Chalk Bluffs",WY,OPEN,,Y,178.26,NW,,56,34,41.02740097,-104.78399658,449.3,444.3,,Laramie,DN71OA,On-Air,"Laramie county wy, Northern Weld and Larimer County, CO",WU7G,,WRCG,2019-06-02,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.35,0.6,88.5,,Boise City,OK,OPEN,,,178.54,S,,40,3790,36.72940063,-102.51300049,147.35,147.95,88.5,Cimarron,,On-Air,"Provides linked coverage to SW KS, OK Panhandle, and the TEXAS panhandle.",CAPROCK / DUST BOWL INTERTIE,,,2016-05-03,,,,,,,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.32,-1.6,88.5,ND0Q,"Walsenburg, Deer Peak",CO,OPEN,,,179.95,WSW,,08,245,38.04109955,-105.18499756,224.32,222.72,88.5,Custer,DM78JA,Off-Air,,Pueblo Ham Club,,CCARC,2016-07-14,,,,11,,,,,,PHC repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.175,-5,88.5,W0PHC,Pueblo,CO,OPEN,,,179.95,WSW,,08,197,38.04109955,-105.18499756,447.175,442.175,88.5,Pueblo,DM78JA,Off-Air,Wide area: Southeast Colorado.,Pueblo Amateur Radio Club,,CCARC,2019-12-10,,,,11,,,,,,http://www.puebloradio.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.03,0.6,100,KI0HG,"Allenspark, AFPD Station #5",CO,OPEN,,,180.2,WNW,,08,15670,40.1727,-105.468,147.03,147.63,100,Boulder,,On-Air,,KI0HG,,CCARC,2017-01-20,,,,,,,,,Boulder County Amateur Radio Emergency Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.125,5,114.8,WB7GR,"Scottsbluff, Stage Hill",NE,OPEN,,,181.34,NNW,,31,110,41.70100021,-103.68099976,444.125,449.125,114.8,Scotts Bluff,DN81DQ,On-Air,Wide area,SBCEMA,,,2018-12-02,,,,Linked to Albin (147.165) and Cheyenne (146.775),,,114.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.6,-5,CC 88.5,W0PHC,"Walsenburg, Badito Cone",CO,OPEN,,D,182.67,SW,,08,18345,37.77199936,-105.02200317,447.6,442.6,88.5,Huerfano,DM77LS,Off-Air,,Pueblo Amateur Radio Club,,CCARC,2019-12-12,,,,,,Repeater off line due to road closure for the winter. (note entered 12/2019),88.5,,,http://www.puebloradio.org/,,,yes,,,c Record retrieved from radioid.net,,,,,,,6.25,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9375,-5,CC,K7PFJ,"Cheyenne, South",WY,OPEN,,D,183.52,NW,,56,15672,41.06000137,-104.87999725,449.9375,444.9375,,Laramie,DN71NB,Off-Air,,,,WRCG,2020-02-04,,,,,,,,,,https://www.rmham.org/wordpress/,,,yes,7,315603,RMHR c Record retrieved from radioid.net,,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Northern Colorado Regional 2 721 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,,Full-time to the Rocky Mountain Ham System .,,,,2,,,,,,,,,,,,,,,,RMHAM,,,,,,,,,,,,,,,,,,,,,,,,
146.685,-0.6,123,N0FH,Estes Park,CO,OPEN,EI,,183.86,WNW,ON - IDLE,08,119,40.36009979,-105.4509964,146.685,146.085,123,Larimer,DN70GI,On-Air,Estes Valley and east RMNP - some coverage E and SE (Loveland and Denver),Estes Valley ARC,625757,CCARC,2017-08-05,,,,E-power.,7268,"Both Echolink and IRLP are open, IRLP connect is a four digit node number only and '73' to disconnect. Top of Hour time is announced from 0600 to 2200.",,,,,,ARES D-10: Thu at 19:00.,,,,,,,,,"Full-time to 449.80000 (N0FH) at Estes Park, CO .","The EchoLink node connects to both machines. The node is open (no passwords; touch tone only the the ' * ' character followed by a four, five, or six digit node number where you wish to connect). The disconnect is ' # '.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.775,-0.6,114.8,KC7SNO,"Cheyenne, Denver Hill",WY,OPEN,,,184.05,NW,,56,27,41.12390137,-104.81900024,146.775,146.175,114.8,Laramie,,On-Air,,Shy-Wy Amateur Radio Club,,WRCG,2017-01-04,,,,"E-power, WX.",,,,,,,,Weather Net: Daily at 06:45. Shy-WY ARC: Sun at 07:00.,,,,,,,,,"Full-time to 147.16500 (KC7SNO) at Albin, WY .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.235,-0.6,131.8,KB7SWR,Cheyenne,WY,OPEN,,,184.84,NW,,56,19,41.13999939,-104.81999969,145.235,144.635,131.8,Laramie,,On-Air,Local: Cheyenne.,N7GT,,WRCG,2019-10-23,,,,,,25,,,,,,,,,,,,,,,"Full-time to 448.15000 (KB7SWR) at Cheyenne, WY .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.105,0.6,91.5,KC7SNO,"Cheyenne, North Park",WY,OPEN,,,184.84,NW,,56,26,41.13999939,-104.81999969,147.105,147.705,91.5,Laramie,DN71,On-Air,,ShyWyArc,,WRCG,2019-02-15,,,,,,,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,100,N7JJY,Cheyenne,WY,OPEN,,,184.84,NW,,56,15518,41.13999939,-104.81999969,449.9,444.9,100,Laramie,,On-Air,From 5 miles to 25 miles,N7JJY,,,2017-01-04,,,,,,To be used as a portable repeater for ARES/RACES or as needed for specific needs of the Amateur Community in Laramie County or other areas as needed. Repeater will be on when needed otherwise offline.,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,CC,WY7EOC,Cheyenne,WY,OPEN,,D,184.84,NW,,56,10803,41.13999939,-104.81999969,449.975,444.975,,Laramie,,On-Air,,WY7EOC,,WRCG,2020-02-27,,,,,,See the website for TG/TS/CC programming info and link status/info,,,Laramie County Emergency Management/WY7EOC,,,,yes,11,315601,WyDMR c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,Wyoming DMR Project,,,,,,,,,,,,,,,,,,,,,,,,
