Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Last update,Coordination,Features,AllStar,Downlink Tone,Commands,Web links,DMR Enabled,Color Code,DMR ID,IPSC Network,Wide Network,Grid,Links,Notes,YSF Digital Enabled,DG-ID,Mixed-Mode,D-STAR Enabled,Node,Sources,Nets,IRLP,Affiliate,P-25 Digital Enabled,NAC,Default Reflector,EchoLink,Talkgroup Network,Talkgroups,Rocky Mountain Wide,Southern Colorado,Central Regional,Northern Colorado Regional,Feed,On-air,WIRES-X,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Local Network,Devilshead Local,Worldwide,North America,English,TAC 310,Local/Cluster,N. Colorado,Worldwide English,DCI Bridge,Colorado,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Mountain Reg USA,Bandwidth,Eastern Colorado,TAC 311,Colorado Chat,Location Photo,Wyoming,WyLOCAL
146.73,-0.6,88.5,W0PHC,"Walsenburg, N Rattlesnake Butte",CO,OPEN,,,143.12,SSE,,08,247,37.77190018,-104.45600128,146.73,146.13,88.5,Huerfano,On-Air,"Wide area: Pueblo, Huerfano, Otero, and Las Animas Counties.",Pueblo Amateur Radio Club,2019-12-10,CCARC,6,,,,Pueblo Ham Club,,,,,,DM77SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.64,-0.6,77,N0KM,Center,CO,OPEN,A,,146.4,SSW,,08,14200,37.7531,-106.109,146.64,146.04,77,Rio Grande,On-Air,Low level local coverage,,2016-12-25,,,28781,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,100,N7GCR,"Rawlins, Elk Mountain",WY,OPEN,,,146.66,NNW,,56,29,41.63330078,-106.52600098,147.24,147.84,100,Carbon,On-Air,Wide area.,CCARS,2017-01-04,WRCG,,,,,,,,,,,DN61RP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.1,-5,77,N0KM,Center,CO,OPEN,,,146.71,SSW,,08,16645,37.75,-106.115,447.1,442.1,77,Saguache,On-Air,,,2017-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.5,-5,107.2,KB0SW,Collbran,CO,OPEN,,,150.36,WSW,,08,36,39.2406,-107.961,449.5,444.5,107.2,Mesa,Off-Air,,Grand Mesa Repeater Association (GMRA),2016-07-01,CCARC,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,,KC0ITF,"La Junta, North La Junta",CO,PRIVATE,W,Y,151.67,SE,,08,167,37.99950027,-103.52899933,147.36,147.96,,Otero,On-Air,La Junta: U.S. Route 50 CO State Hwy 10 CO State Hwy 109 CO State Hwy 194 U.S. Route 350,,2018-09-30,,E-power,,123,,,,,,,,DM87FX,,Digital Wires-X,yes,Open ↑ / Open ↓,Yes; analog capable.,,,,,,KC0ITF,,,,,,,,,,,,,11360,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,107.2,WA4HND,"Parachute, Mount Callahan",CO,OPEN,,,152.16,W,,08,253,39.4519,-108.052,449.8,444.8,107.2,Garfield,On-Air,,,2018-01-15,CCARC,8,,,,GMRA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.355,-0.6,88.5,KB0VJJ,"Grand Junction, Grand Mesa",CO,OPEN,,,152.55,WSW,,08,149,39.06669998,-107.93599701,145.355,144.755,88.5,Mesa,On-Air,"Rifle to the east, several miles east of Green River, Utah to the west.",Colorado Connection,2017-01-06,CCARC,E-power.,,123,,,,,,,,,Full-time to the Colorado Connection System .,Colorado Connection system of repeaters,,,,,,,Central Colorado Traffic Net: Daily at 19:30. Colorado Connection Net (all welcome): Thu at 20:00. Statewide ARES: Sun at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.65,-5,151.4,KB0YNA,"Grand Junction, Grand Mesa",CO,OPEN,I,,152.6,WSW,,08,8763,39.0666,-107.937,449.65,444.65,151.4,Mesa,On-Air,Wide area coverage,Keri Washburn,2016-10-28,CCARC,NWS weather alert system.,,151.4,11,,,,,,,,"Full-time to 447.65000 (KB0YNA) at Gunnison, W Mountain or Tenderfoot Mountain, CO .",,,,,,,,,8162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.355,-0.6,100,N0JPX,La Veta,CO,OPEN,I,,155.93,S,,08,168,37.50500107,-105.00700378,145.355,144.755,100,Huerfano,On-Air,,N0JPX,2019-03-17,CCARC,"E-power, linked.",,,,,,,,,,,,,,,,,,,,3974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.35,-5,107.2,,"Cedaredge, Grand Mesa",CO,OPEN,,,156.11,WSW,,08,3755,38.9944,-107.973,447.35,442.35,107.2,Delta,,,Grand Mesa Repeater Assoc (GMRA),2012-11-10,CCARC,,,,,GMRA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.195,0.6,107.2,KC0QXX,"Cedaredge, Cedar Mesa",CO,OPEN,,,156.15,WSW,,08,3745,38.9016,-107.926,147.195,147.795,107.2,Delta,,Local.,,2018-04-04,,,,,,,,,,,,,,,,,,,,,,,Colorado District 25 ARES,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,100,W0ALC,Cedaredge,CO,OPEN,,,156.15,WSW,,08,3749,38.90159988,-107.9260025,147.36,147.96,100,Delta,On-Air,,W0ALC,2019-08-26,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.825,-5,100,W0ALC,Cedaredge,CO,OPEN,,,156.15,WSW,,08,3760,38.9016,-107.926,449.825,444.825,100,Delta,,,W0ALC,2018-04-04,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.125,5,114.8,WB7GR,"Scottsbluff, Stage Hill",NE,OPEN,,,156.75,NNE,,31,110,41.70100021,-103.68099976,444.125,449.125,114.8,Scotts Bluff,On-Air,Wide area,SBCEMA,2018-12-02,,Linked to Albin (147.165) and Cheyenne (146.775),,114.8,,,,,,,,DN81DQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.6,-5,103.5,KC0VJD,Firstview,CO,OPEN,W,Y,157.6,SE,,08,17703,38.79579926,-102.54799652,447.6,442.6,,Cheyenne,On-Air,"US-40, US-287, US-385, CO-94, CO-96 Kit Carson, Cheyenne Wells, Firstview, Eads, Aroya, Sheridan Lake",Delbert Noakes (KC0VJD),2019-04-24,CCARC,"APRS Digireater &amp; iGate, Weather Station",,,,,,,,,,DM88RT,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,35710,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.625,-5,94.8,K0SLV,Monte Vista,CO,OPEN,,,157.85,SSW,,08,18580,37.58418274,-106.13030243,449.625,444.625,94.8,Rio Grande,On-Air,,S.A.R.A.,2020-03-11,,Emergency Power,,,,http://K0SLV.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.68,-1.6,,AE7AF,Wheatland,WY,OPEN,,,159.46,N,,56,15538,42.0544014,-104.95300293,224.68,223.08,,Platte,On-Air,,,2017-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.625,-5,151.4,WA7SNU,Wheatland,WY,OPEN,,,159.46,N,,56,16476,42.0544014,-104.95300293,449.625,444.625,151.4,Platte,On-Air,,,2017-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,,WA7SNU,Wheatland,WY,OPEN,,,159.47,N,,56,47,42.0544014,-104.95200348,146.88,146.28,,Platte,On-Air,,GPARA,2019-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.925,-0.6,,WA0JS,Creede,CO,OPEN,,,160.55,SW,,08,63,37.8492,-106.926,146.925,146.325,,Mineral,Off-Air,,Creede ARC,2012-11-12,CCARC,,,,,,,,,,,,,WA0JS license expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.65,-5,,KB0YNA,"Montrose, Waterdog Peak",CO,OPEN,,,162.01,SW,,08,15213,38.38750076,-107.6740036,448.65,443.65,,Montrose,On-Air,Wide area.,KB0YNA,2016-10-11,,,,151.4,,,,,,,,,"Full-time to 447.65000 (KB0YNA) at Gunnison, W Mountain or Tenderfoot Mountain, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.2,-5,107.2,WA4HND,"Montrose, Waterdog Peak",CO,OPEN,I,,162.01,SW,,08,69,38.3875,-107.674,447.2,442.2,107.2,Montrose,On-Air,Delta/Montrose,,2018-01-15,CCARC,9,,107.2,,GMRA Repeaters,,,,,,,Full-time to the GMRA Open System .,Closed IRLP out - Ask for a control op,,,,,,,RACES Net Wed at 1930 Hrs.,3710,Grand Mesa Repeater Assoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.135,-0.6,123,KB5ITS,"Lake City, Hill 71",CO,OPEN,,,163.99,SW,,08,16607,38.03,-107.315,147.135,146.535,123,Hinsdale,On-Air,,,2018-01-15,CCARC,E-power (solar),,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.955,-0.6,,N0JUN,Holyoke,CO,OPEN,,,164.41,E,,08,163,40.58440018,-102.30200195,146.955,146.355,,Phillips,,,PCARC,2012-11-10,CCARC,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.9125,-5,CC,W0BX,"Grand Junction, Grand Mesa",CO,OPEN,,D,166.92,WSW,,08,16721,39.0889,-108.227,446.9125,441.9125,,Mesa,On-Air,"Grand Junction, I70",Bill Frost,2018-01-09,,,,,,,yes,1,310868,,,,,Brandmeister network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.375,0.6,123,,Scottsbluff,NE,OPEN,,,166.98,NNE,,31,18469,41.86660004,-103.66699982,147.375,147.975,123,Scotts Bluff,On-Air,,,2020-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.75,-5,100,N0ZSN,"La Veta, Cordova Pass",CO,OPEN,EIA,,167.2,S,ON - IDLE,08,13485,37.34069824,-105.02400208,449.75,444.75,100,Las Animas,On-Air,,N0ZSN,2015-07-27,CCARC,,28368,100,,The Fun Machine,,,,,,,Full-time to the The Fun Machine System .,,,,,,,,,7301,The Fun Machine,,,,363976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.91,-0.6,107.2,KC0UUX,Montrose,CO,OPEN,,,167.46,WSW,,08,12442,38.4783,-107.876,146.91,146.31,107.2,Montrose,On-Air,,,2014-12-13,CCARC,E-Power,,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.79,-0.6,107.2,KD5OPD,Montrose,CO,OPEN,,,167.46,WSW,,08,7953,38.4783,-107.876,146.79,146.19,107.2,Montrose,On-Air,,KC0UXX,2012-09-06,CCARC,E-power.,,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.525,-5,100,N0PKT,"Creede, Bristol Head",CO,OPEN,A,,167.75,SW,,08,14923,37.7933,-107.055,449.525,444.525,100,Mineral,On-Air,,N0PKT,2017-01-06,,,43265,100,,,,,,,,DM67lt,Full-time to the The Fun Machine System .,,,,,,,,,,The Fun Machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.825,5,100,W0KAV,Scottsbluff,NE,OPEN,,,168.28,NNE,,31,111,41.88710022,-103.66400146,444.825,449.825,100,Scotts Bluff,On-Air,,W0KAV/KW0R,2020-01-05,,"Autopatch, e-power.",,,,,,,,,,DN81EV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.475,-0.6,CSQ,WD0BQM,Scottsbluff,NE,OPEN,,,168.28,NNE,,31,57,41.88710022,-103.66400146,145.475,144.875,CSQ,Scotts Bluff,On-Air,,RWMC,2018-12-02,,e-power.,,,,,,,,,,DN81EV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.325,-5,151.4,KD7JNQ,Torrington,WY,OPEN,,,168.35,NNE,,56,17395,42.0625,-104.18399811,448.325,443.325,151.4,Goshen,,,,2018-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.73,-0.6,CSQ,KF7BR,Torrington,WY,OPEN,,,168.35,NNE,,56,42,42.0625,-104.18399811,146.73,146.13,CSQ,Goshen,On-Air,,,2019-02-20,,,,,,,,,,,,DN72VB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.825,-5,100,KB5ITS,"Montrose, Raspberry",CO,OPEN,,,168.42,WSW,,08,18465,38.41740036,-107.84600067,448.825,443.825,100,Montrose,On-Air,"Nucla, Uncompahgre Plateau, coverage into Montrose and ?West End?",San Juan Connection,2020-01-17,,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.1,0,100,WD0BQM,Mitchell,NE,OPEN,I,,168.9,NNE,,31,11356,41.95100021,-103.80000305,445.1,445.1,100,Scotts Bluff,On-Air,,,2014-04-17,,,,100,,,,,,,,DN81CW,,This is a simplex IRLP node.,,,,,,,,3942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,107.2,WA4HND,"Grand Junction, Grand Mesa",CO,OPEN,I,,169.02,WSW,,08,154,39.0539,-108.254,449.3,444.3,107.2,Mesa,On-Air,Wide Area I-70 West Rifle to Western Utah,,2018-01-16,CCARC,e-power Linked to GMRA Open System,,107.2,,http://www.gmra.org/,,,,,,,,Closed IRLP out,,,,,,,RACES Wed 1930 hrs,3710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.075,0.6,,N0NEB,Scottsbluff,NE,OPEN,,,171.71,NNE,,31,59,41.94060135,-103.65599823,147.075,147.675,,Scotts Bluff,On-Air,,Tri-City Radio Amateur Club,2014-07-08,,,,,,,,,,,,DN81EW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.445,0,88.5,AG0N,Scottsbluff,NE,OPEN,I,,172.03,NNE,,31,11355,41.90399933,-103.55799866,146.445,146.445,88.5,Scotts Bluff,On-Air,,,2015-03-16,,,,88.5,Access pre-fix = 5,http://garymcduffie.com,,,,,,,,This is a simplex IRLP node. 147.285 rptr is down. 3055 is directly accessed on 146.445 w/88.5 tone. Controlled access. Contact AG0N for access. 147.435/123PL Scottsbluff node 8930 available 24/7 no access code.,,,,,,,,3055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.8,-5,CC,AD0RM,"Ridgway, On top of Log Hill",CO,OPEN,,D,175.77,SW,,08,17998,38.18,-107.79,447.8,442.8,,Ouray,On-Air,Montrose to Ouray,AD0RM,2019-08-17,,,,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,100,KC7OZU,Rawlins,WY,OPEN,,,175.84,NW,,56,43,41.79109955,-107.23799896,146.76,146.16,100,Carbon,On-Air,Wide area.,CCARS,2017-10-06,,,,,,,,,,,,,,,,,,,,,Sunday nite net 2030 local time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,100,KD7BN,Rawlins,WY,OPEN,,,175.84,NW,,56,55,41.79109955,-107.23799896,147.39,147.99,100,Carbon,On-Air,Wide area.,HERC,2017-01-04,,E-power.,,,,,,,,,,,"Full-time to 146.80500 (W7BEQ) at Shoshoni, Copper Mtn, WY . Full-time to 146.94000 (W7VNJ) at Casper, Casper Mountain, WY .",,,,,,,,,,N7ZEF (EchoLink).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.3,-5,100,KD7SU,Rawlins,WY,OPEN,,,175.87,NW,,56,15548,41.79109955,-107.23899841,448.3,443.3,100,Carbon,,,,2017-01-04,WRCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,162.2,N7RON,Rawlins,WY,OPEN,I,,175.87,NW,,56,5791,41.79109955,-107.23899841,146.7,146.1,162.2,Carbon,On-Air,,,2017-01-04,WRCG,,,,,,,,,,,,,,,,,,,,,7045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,146.2,N7RON,Rawlins,WY,OPEN,,,175.87,NW,,56,15551,41.79109955,-107.23899841,449.8,444.8,146.2,Carbon,,,Wyocomm,2017-01-04,WRCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.05,-5,CC,WY7EOC,Rawlins,WY,CLOSED,,D,175.87,NW,,56,13858,41.79109955,-107.23899841,445.05,440.05,,Carbon,On-Air,Wide area.,Laramie County EM,2019-12-12,WRCG,,,,,,yes,11,315609,WyDMR c Record retrieved from radioid.net,,DN61JS,,,,,,,,,,,Wyoming DMR Project,,,,,Wyoming DMR Project,"Open Talkgroup View Assignment TS TG Access Wyoming 1 3156 Full-Time WyLOCAL 2 100 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,,,,,,,,,Wyoming DMR Project,,,,,,,,,,,,,,,,,,,,,1,2
147.27,0.6,127.3,KB5ITS,"Ouray, Engineer Mountain",CO,OPEN,,,178.02,SW,,08,16604,38.02280045,-107.67099762,147.27,147.87,127.3,Ouray,On-Air,,,2018-01-15,CCARC,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.5,-5,123,N0LAR,Lamar,CO,OPEN,EI,,181.2,SE,ON - IDLE,08,171,38.08720016,-102.62000275,449.5,444.5,123,Prowers,On-Air,45,Lamar ARC,2019-12-29,CCARC,Linked full time to 146.610 (N0LAR) repeater,,123,,http://www.qrz.com/db/n0lar,,,,,,DM-88,"Full-time to 146.61000 (N0LAR) at Lamar, CO .",,,,,,,,NWS net: Daily 12:15pm,3774,,,,,37784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.175,-0.6,107.2,W0RRZ,"Grand Junction, GJT",CO,OPEN,I,,181.59,WSW,,08,147,39.1173,-108.522,145.175,144.575,107.2,Mesa,On-Air,Greater grand Junction area.,,2016-05-11,CCARC,"E-power,",,,Standard IRLP node commands.,,,,,,,,,,,,,,,,,3161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.375,0.6,100,K0BV,"Trinidad, Raton Pass",CO,OPEN,,,182.88,SSE,,08,8180,37.16949844,-104.50099945,147.375,147.975,100,Las Animas,Off-Air,Good coverage along I-25 between CO/NM state line and 40 miles north.,K0BV,2017-10-24,CCARC,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.375,-5,100,KG5JL,"Trinidad, Raton Pass",CO,OPEN,,Y,182.88,SSE,,08,13499,37.16949844,-104.50099945,447.375,442.375,100,Las Animas,On-Air,"Covers I-25 from CO/NM border to north of Trinidad, CO.",KG5JL,2018-04-04,CCARC,E-power (batt).,,,,,,,,,,,,,yes,Open ↑ / Open ↓,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.6,-5,107.2,KC0CVU,"Trinidad, Raton Pass",CO,OPEN,,,182.9,SSE,,08,240,37.16939926,-104.5,449.6,444.6,107.2,Las Animas,Off-Air,Wide area.,Cheyenne Mtn Rptr Grp,2017-10-24,CCARC,E-power.,,,,CMRG Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.2,-5,CC 162.2,W0CTS,Lamar,CO,OPEN,,D,183.1,SE,Static Talkgroups: 3108 - Colorado - Slot 1 3740 - REACT - Slot 1,08,18386,38.12810135,-102.53199768,449.2,444.2,162.2,Prowers,On-Air,,,2019-12-21,,TS1 TG3108 Colorado TS1 TG31083 Co Severe Wx TS2 not networked/local,,162.2,,https://brandmeister.network/?page=repeater&amp;id=311409,yes,1,311409,BrandMeister c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RDI,"Trinidad, Raton Pass",CO,OPEN,,S,183.73,S,,08,8086,37.14569855,-104.57099915,446.775,441.775,,Las Animas,On-Air,,Cheyenne Mountain Repeater Group (CMRG),2017-12-13,CCARC,,,,,,,,,,,,,,,,,yes,KD0RDI (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,107.2,KE0TY,Grand Junction,CO,OPEN,,,184.02,WSW,,08,152,39.0639,-108.55,147.39,147.99,107.2,Mesa,,,KE0TY,2012-11-10,CCARC,Linked.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,107.2,W0GJT,"Grand Junction, 9 Mile, Hwy 141, Unaweep",CO,OPEN,A,,184.02,WSW,,08,261,39.0639,-108.55,146.82,146.22,107.2,Mesa,On-Air,Wide area: North Western Colorado - South to Montrose and East on I-70.,,2019-02-12,CCARC,,43554,,Enter *83 node# to link. *81 Unlink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.105,0.6,,K0SSI,Grand Junction,CO,OPEN,,,184.08,WSW,,08,8175,39.0639,-108.551,147.105,147.705,,Mesa,On-Air,,K0SSI,2013-04-20,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,-5,,KB0SW,Grand Junction,CO,CLOSED,,,184.08,WSW,,08,8206,39.0639,-108.551,449,444,,Mesa,On-Air,,KB0SW,2015-08-03,CCARC,,,107.2,,,,,,,,,,,,,,,,,,,Grand Mesa Repeater Assoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.5,-5,114.8,KC0ARV,Grand Junction,CO,OPEN,,,184.08,WSW,,08,3757,39.0638,-108.551,447.5,442.5,114.8,Mesa,,,KC0ARV,2012-11-10,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RED,Grand Junction,CO,OPEN,,S,184.08,WSW,,08,11792,39.0639,-108.551,446.775,441.775,,Mesa,On-Air,,,2014-08-16,,,,,,,,,,,,,,,,,,yes,KD0RED (B) Gateway Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.775,-5,173.8,KD0SMZ,Grand Junction,CO,OPEN,EI,,184.08,WSW,ON - IDLE,08,11793,39.06389999,-108.5510025,449.775,444.775,173.8,Mesa,On-Air,,,2015-10-25,CCARC,,,88.5,,,,,,,,,,,,,,,,,,7573,,,,,7572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.22,-0.6,107.2,KE0TY,Grand Junction,CO,OPEN,,,184.08,WSW,,08,8167,39.0639,-108.551,145.22,144.62,107.2,Mesa,,,KE0TY,2012-11-12,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,123,N0LAR,Lamar,CO,OPEN,EI,,184.29,SE,ON - IDLE,08,3794,38.03689957,-102.59999847,146.61,146.01,123,Prowers,On-Air,Hwy 287 - Springfield to Eads Hwy 50 - Holly to Rocky Ford. 45 mi radius.,Lamar Amateur Radio Club,2019-12-29,CCARC,,,123,,http://www.qrz.com/db/n0lar,,,,,,DM-88,"Full-time to 449.50000 (N0LAR) at Lamar, CO .",,,,,,,,NWS Net 12:15pm daily,3774,,,,,37784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,
448.15,-5,100,W0GJT,Grand Junction,CO,OPEN,EI,,184.77,WSW,Node Offline,08,153,38.899,-108.496,448.15,443.15,100,Mesa,On-Air,,,2016-04-22,CCARC,,,,,,,,,,,,,,,,,,,,,7963,,,,,312189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.355,-0.6,88.5,KB0VJJ,"Grand Junction, Grand Mesa",CO,OPEN,,,185.03,WSW,,08,15581,39.052,-108.565,147.355,146.755,88.5,Mesa,On-Air,,Colorado Connection,2017-01-06,CCARC,,,123,,,,,,,,,Full-time to the Colorado Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.375,0.6,156.7,KB5ITS,"Silverton, Kendall Mountain",CO,OPEN,,,187.63,SW,,08,209,37.79330063,-107.6289978,147.375,147.975,156.7,San Juan,On-Air,Wide area.,,2018-01-15,CCARC,13,,,,http://www.sjcham.com,,,,,,DM67ET,"Part-time to 146.67000 (K0EP) at Durango, Eagle Pass, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.525,-5,127.3,KB5ITS,Silverton,CO,OPEN,,,188,SW,,08,210,37.81190109,-107.66400146,447.525,442.525,127.3,San Juan,On-Air,Wide area.,KB5ITS,2014-06-30,CCARC,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.325,-0.6,127.3,KB5ITS,"Silverton, Buffalo Boy",CO,OPEN,,,188.04,SW,,08,16605,37.8119,-107.665,145.325,144.725,127.3,San Juan,On-Air,,,2018-01-15,CCARC,Solar powered,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
