Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Grid,Op Status,Coverage,Sponsor,Affiliate,Features,AllStar,Notes,Nets,Coordination,Last update,DMR Enabled,Color Code,DMR ID,IPSC Network,Wide Network,Talkgroup Network,Talkgroups,Southern Colorado,Central Regional,Northern Colorado Regional,Web links,Links,Rocky Mountain Wide,IRLP,Commands,On-air,Feed,EchoLink,Devilshead Local,D-STAR Enabled,Node,Sources,P-25 Digital Enabled,NAC,Default Reflector,Mixed-Mode,YSF Digital Enabled,DG-ID,Bandwidth,Eastern Colorado,Location Photo,Local Network,WIRES-X,TAC 310,TAC 311,Colorado,Colorado Chat,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Worldwide,North America,English,Local/Cluster,N. Colorado,Worldwide English,DCI Bridge,Mountain Reg USA,Wyoming,WyLOCAL,Europe,Southwest USA
446.9125,-5,CC,W0BX,"Grand Junction, Grand Mesa",CO,OPEN,,D,119.58,W,"DMR repeater at 10,023' AMSL. Users are welcome to link to any Brandmeister talk group. Use TS1 to link to 310, 3100 or other high traffic talk groups. TS2 is used for linking to low traffic talk groups and for local calls. Unlink with a private call to 4000. Links will time out after 15 minutes of no local RF activity. Please experiment and have fun! 73 w0bx.",08,16721,39.08890152,-108.22699738,446.9125,441.9125,,,Mesa,,On-Air,"Grand Junction, I70",Bill Frost,,,,Brandmeister network,,,2019-11-27,yes,1,310868,Brandmeister c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.8,-5,CC,AD0RM,"Ridgway, On top of Log Hill",CO,OPEN,,D,120.44,SW,Static Talkgroups: 91 - Worldwide English - Slot 1,08,17998,38.18000031,-107.79000092,447.8,442.8,,,Ouray,DM68CE,On-Air,Montrose to Ouray,AD0RM,,,,,,,2019-11-27,yes,1,311075,BrandMeister c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.97,-0.6,88.5,KB0VJJ,Craig,CO,OPEN,,,121.06,NW,,08,15577,40.51520157,-107.54599762,146.97,146.37,88.5,123,Moffat,DN60FM,On-Air,,Northwest Colorado Amateur Radio Association,Colorado Connection,,,,,CCARC,2017-01-06,,,,,,,,,,,,Full-time to the Colorado Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.265,-0.6,107.2,WD0HAM,Craig,CO,OPEN,,,121.06,NW,,08,3740,40.51520157,-107.54599762,145.265,144.665,107.2,,Moffat,,,,NW Colorado ARC,,E-power.,,,,CCARC,2012-11-12,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,107.2,WA4HND,"Grand Junction, Grand Mesa",CO,OPEN,I,,121.26,W,,08,154,39.05390167,-108.2539978,449.3,444.3,107.2,107.2,Mesa,,On-Air,Wide Area I-70 West Rifle to Western Utah,,,e-power Linked to GMRA Open System,,Closed IRLP out,RACES Wed 1930 hrs,CCARC,2018-01-16,,,,,,,,,,,http://www.gmra.org/,,,3710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,127.3,KB5ITS,"Ouray, Engineer Mountain",CO,OPEN,,,122.53,SW,,08,16604,38.02280045,-107.67099762,147.27,147.87,127.3,,Ouray,,On-Air,,,,,,,,CCARC,2018-01-15,,,,,,,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,107.2,N1FSX,Punkin Center,CO,OPEN,,,126.2,ESE,,08,7395,38.85200119,-103.69999695,449.9,444.9,107.2,,Lincoln,DM88DU,On-Air,,,BSAR,,,,,CCARC,2012-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.015,0.6,146.2,N7UW,"Laramie, Jelm Mountain",WY,OPEN,E,Y,129.39,N,Node Offline,56,15436,41.09719849,-105.97699738,147.015,147.615,146.2,,Albany,,On-Air,Albany County,"Albany County ARES/RACES, University Amateur Radio",,,,,,,2017-02-24,,,,,,,,,,,http://www.uwyo.edu/uarc/,,,,,,,82070,,,,,,,,Yes; analog capable.,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.355,-0.6,100,N0JPX,La Veta,CO,OPEN,I,,130.48,SSE,,08,168,37.50500107,-105.00700378,145.355,144.755,100,,Huerfano,,On-Air,,N0JPX,,"E-power, linked.",,,,CCARC,2019-03-17,,,,,,,,,,,,,,3974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.73,-0.6,88.5,W0PHC,"Walsenburg, N Rattlesnake Butte",CO,OPEN,,,130.64,SE,,08,247,37.77190018,-104.45600128,146.73,146.13,88.5,,Huerfano,DM77SS,On-Air,"Wide area: Pueblo, Huerfano, Otero, and Las Animas Counties.",Pueblo Amateur Radio Club,,6,,,,CCARC,2019-12-10,,,,,,,,,,,Pueblo Ham Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.375,0.6,156.7,KB5ITS,"Silverton, Kendall Mountain",CO,OPEN,,,132.36,SW,,08,209,37.79330063,-107.6289978,147.375,147.975,156.7,,San Juan,DM67ET,On-Air,Wide area.,,,13,,,,CCARC,2018-01-15,,,,,,,,,,,http://www.sjcham.com,"Part-time to 146.67000 (K0EP) at Durango, Eagle Pass, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.525,-5,127.3,KB5ITS,Silverton,CO,OPEN,,,132.67,SW,,08,210,37.81190109,-107.66400146,447.525,442.525,127.3,,San Juan,,On-Air,Wide area.,KB5ITS,,E-power.,,,,CCARC,2014-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.325,-0.6,127.3,KB5ITS,"Silverton, Buffalo Boy",CO,OPEN,,,132.71,SW,,08,16605,37.81190109,-107.66500092,145.325,144.725,127.3,,San Juan,,On-Air,,,,Solar powered,,,,CCARC,2018-01-15,,,,,,,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,5,67,KB5ITS,"Silverton, Hazelton",CO,OPEN,,,132.71,SW,,08,16624,37.81190109,-107.66500092,444,449,67,,San Juan,,On-Air,,,,,,,,,2018-08-03,,,,,,,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7375,-5,CC,K0RTS,"Genoa, Limon",CO,OPEN,,D,133.92,ESE,,08,13581,39.27830124,-103.5,446.7375,441.7375,,,Lincoln,,On-Air,"I-70 H-40 H-287 Arriba, Genoa, Hugo, Limon 50 mile radius",K0RTS KC0VJD,RMHam,,,Colorado on TG700 Slot 1 Denver on TG720 Slot 2,,CCARC,2019-11-27,yes,8,310829,RMHAM c Record retrieved from radioid.net,,,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Central Regional 2 720 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,103.5,KE0AE,Genoa,CO,OPEN,A,,134.56,ESE,,08,128,39.26879883,-103.48799896,147.06,147.66,103.5,,Lincoln,DM89GG,On-Air,"I-70, US-71, US-287, US-40, US-24",BSARC,,"APRS repeater / weather station, remote base, e-power (solar - completely off the electrical grid).",42740,,Big Sandy Net: Tues 19:00,CCARC,2019-07-21,,,,,,,,,,,http://www.bigsandyradio.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.175,-0.6,107.2,W0RRZ,"Grand Junction, GJT",CO,OPEN,I,,135.19,W,,08,147,39.11729813,-108.52200317,145.175,144.575,107.2,,Mesa,DM59RC,On-Air,Greater grand Junction area.,,,"E-power,",,,,CCARC,2016-05-11,,,,,,,,,,,,,,3161,Standard IRLP node commands.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,-5,103.5,KC0VJD,Hugo,CO,OPEN,W,Y,135.67,ESE,,08,17059,39.05419922,-103.48000336,447,442,,,Lincoln,,On-Air,"I-70, US-71, US-287, US-40, US-24, Hugo, Limon, Genoa, Punkin Center, Arriba.",Delbert Noakes (KC0VJD),,APRS repeater &amp; I-Gate / Weather station,,,,CCARC,2020-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,30534,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,100,W0GJT,Grand Junction,CO,OPEN,EI,,135.68,W,Node Offline,08,153,38.89899826,-108.4960022,448.15,443.15,100,,Mesa,DM58SV,On-Air,,,,,,,,CCARC,2016-04-22,,,,,,,,,,,,,,7963,,,,312189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.7,-5,107.2,KB0YNA,"Telluride, Gray Head",CO,OPEN,I,,136.31,SW,,08,254,37.99100113,-107.97200012,449.7,444.7,107.2,107.2,San Miguel,DM67AX,On-Air,Wide Area via links - Western Colorado - Eastern Utah,Grand Mesa Repeater Association ( GMRA ),,E-power.,,Closed IRLP out - Ask for a control Op,RACES: Wed at 19:30.,CCARC,2017-12-07,,,,,,,,,,,,Full-time to the GMRA Open System .,,3710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.2,-5,CC,W0FT,"Fort Morgan, Fort Morgan EOC",CO,OPEN,,D,136.78,E,,08,10783,40.25030136,-103.80000305,448.2,443.2,,,Morgan,,On-Air,,,NEAHR,Mixed Mode,,"See the website for more info on Time Slot, Talk Group and Color Code Programming.",,CCARC,2019-11-27,yes,7,310812,RMHR c Record retrieved from radioid.net,,,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Northern Colorado Regional 2 721 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,2,Rocky Mountain Ham Radio,Full-time to the Colorado TRBO System .,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,107.2,KE0TY,Grand Junction,CO,OPEN,,,136.99,W,,08,152,39.06389999,-108.55000305,147.39,147.99,107.2,,Mesa,,,,KE0TY,,Linked.,,,,CCARC,2012-11-10,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,107.2,W0GJT,"Grand Junction, 9 Mile, Hwy 141, Unaweep",CO,OPEN,A,,136.99,W,,08,261,39.06389999,-108.55000305,146.82,146.22,107.2,,Mesa,,On-Air,Wide area: North Western Colorado - South to Montrose and East on I-70.,,,,43554,,,CCARC,2019-02-12,,,,,,,,,,,,,,,Enter *83 node# to link. *81 Unlink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.105,0.6,,K0SSI,Grand Junction,CO,OPEN,,,137.05,W,,08,8175,39.06389999,-108.5510025,147.105,147.705,,,Mesa,DM59RB,On-Air,,K0SSI,,,,,,CCARC,2013-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,-5,,KB0SW,Grand Junction,CO,CLOSED,,,137.05,W,,08,8206,39.06389999,-108.5510025,449,444,,107.2,Mesa,,On-Air,,KB0SW,Grand Mesa Repeater Assoc,,,,,CCARC,2015-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.5,-5,114.8,KC0ARV,Grand Junction,CO,OPEN,,,137.05,W,,08,3757,39.06380081,-108.5510025,447.5,442.5,114.8,,Mesa,,,,KC0ARV,,,,,,CCARC,2012-11-10,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RED,Grand Junction,CO,OPEN,,S,137.05,W,,08,11792,39.06389999,-108.5510025,446.775,441.775,,,Mesa,,On-Air,,,,,,,,,2014-08-16,,,,,,,,,,,,,,,,,,,,yes,KD0RED (B) Gateway Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.775,-5,173.8,KD0SMZ,Grand Junction,CO,OPEN,EI,,137.05,W,ON - IDLE,08,11793,39.06389999,-108.5510025,449.775,444.775,173.8,88.5,Mesa,,On-Air,,,,,,,,CCARC,2015-10-25,,,,,,,,,,,,,,7573,,,,7572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.22,-0.6,107.2,KE0TY,Grand Junction,CO,OPEN,,,137.05,W,,08,8167,39.06389999,-108.5510025,145.22,144.62,107.2,,Mesa,,,,KE0TY,,,,,,CCARC,2012-11-12,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.355,-0.6,88.5,KB0VJJ,"Grand Junction, Grand Mesa",CO,OPEN,,,137.87,W,,08,15581,39.05199814,-108.56500244,147.355,146.755,88.5,123,Mesa,,On-Air,,Colorado Connection,,,,,,CCARC,2017-01-06,,,,,,,,,,,,Full-time to the Colorado Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,100,KB7SWR,Cheyenne,WY,OPEN,,,139.44,NNE,,56,20,41.15250015,-105.22100067,448.15,443.15,100,,Laramie,DN71JD,Off-Air,,KB7SWR,,,,,,WRCG,2017-01-04,,,,,,,,,,,,"Full-time to 145.23500 (KB7SWR) at Cheyenne, WY .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9375,-5,CC,K7PFJ,"Cheyenne, South",WY,OPEN,,D,139.98,NNE,,56,15672,41.06000137,-104.87999725,449.9375,444.9375,,,Laramie,DN71NB,Off-Air,,,,,,,,WRCG,2020-02-04,yes,7,315603,RMHR c Record retrieved from radioid.net,,,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Northern Colorado Regional 2 721 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,2,https://www.rmham.org/wordpress/,Full-time to the Rocky Mountain Ham System .,1,,,,,,,,,,,,,,,,,,,RMHAM,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,131.8,N7JJY,"Cheyenne, Chalk Bluffs",WY,OPEN,,Y,140.2,NNE,,56,34,41.02740097,-104.78399658,449.3,444.3,,,Laramie,DN71OA,On-Air,"Laramie county wy, Northern Weld and Larimer County, CO",WU7G,,,,,,WRCG,2019-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.75,-5,100,N0ZSN,"La Veta, Cordova Pass",CO,OPEN,EIA,,140.57,SSE,ON - IDLE,08,13485,37.34069824,-105.02400208,449.75,444.75,100,100,Las Animas,,On-Air,,N0ZSN,The Fun Machine,,28368,,,CCARC,2015-07-27,,,,,,,,,,,The Fun Machine,Full-time to the The Fun Machine System .,,7301,,,,363976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,127.3,KB5ITT,"Silverton, Engineer Mountain",CO,OPEN,,,143.65,SW,,08,208,37.69919968,-107.80599976,147.27,147.87,127.3,,San Juan,,On-Air,Wide area.,KB5ITT,Durango ARC,E-power.,,,,CCARC,2017-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.225,-5,CC,WY7EOC,"Laramie, Pilot Hill",WY,CLOSED,,D,144.25,NNE,,56,60,41.26660156,-105.43299866,447.225,442.225,,,Albany,DN71GG,On-Air,Wide area.,Laramie County EM,Wyoming DMR Project,,,,,WRCG,2019-12-12,yes,11,315608,WyDMR c Record retrieved from radioid.net,,Wyoming DMR Project,"Open Talkgroup View Assignment TS TG Access Wyoming 1 3156 Full-Time WyLOCAL 2 100 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,,,,,,,,,,,,,,,,,,,,,Wyoming DMR Project,,,,,,,,,,,,,,,,,,,,,,,1,2,,
146.775,-0.6,114.8,KC7SNO,"Cheyenne, Denver Hill",WY,OPEN,,,145.33,NNE,,56,27,41.12390137,-104.81900024,146.775,146.175,114.8,,Laramie,,On-Air,,Shy-Wy Amateur Radio Club,,"E-power, WX.",,,Weather Net: Daily at 06:45. Shy-WY ARC: Sun at 07:00.,WRCG,2017-01-04,,,,,,,,,,,,"Full-time to 147.16500 (KC7SNO) at Albin, WY .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,114.8,KC7SNO,"Laramie, Beacon Hill",WY,OPEN,,,145.8,N,,56,9,41.31140137,-105.59100342,146.82,146.22,114.8,,Albany,,On-Air,Wide area.,Shy-Wy Amateur Radio Club,,,,,Shy-WY ARC: Thu at 19:00.,WRCG,2019-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,,N7UW,"Laramie, University",WY,OPEN,,Y,146.11,N,,56,76,41.31480026,-105.58200073,146.61,146.01,,,Albany,DN71FH,On-Air,Laramie Valley 30 mi radius.,University ARC,,,,,,WRCG,2017-01-04,,,,,,,,,,,http://www.uwyo.edu/uarc,,,,,,,,,,,,,,,Yes; analog capable.,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.235,-0.6,131.8,KB7SWR,Cheyenne,WY,OPEN,,,146.31,NNE,,56,19,41.13999939,-104.81999969,145.235,144.635,131.8,,Laramie,,On-Air,Local: Cheyenne.,N7GT,,,,25,,WRCG,2019-10-23,,,,,,,,,,,,"Full-time to 448.15000 (KB7SWR) at Cheyenne, WY .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.105,0.6,91.5,KC7SNO,"Cheyenne, North Park",WY,OPEN,,,146.31,NNE,,56,26,41.13999939,-104.81999969,147.105,147.705,91.5,91.5,Laramie,DN71,On-Air,,ShyWyArc,,,,,,WRCG,2019-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,100,N7JJY,Cheyenne,WY,OPEN,,,146.31,NNE,,56,15518,41.13999939,-104.81999969,449.9,444.9,100,100,Laramie,,On-Air,From 5 miles to 25 miles,N7JJY,,,,To be used as a portable repeater for ARES/RACES or as needed for specific needs of the Amateur Community in Laramie County or other areas as needed. Repeater will be on when needed otherwise offline.,,,2017-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,CC,WY7EOC,Cheyenne,WY,OPEN,,D,146.31,NNE,,56,10803,41.13999939,-104.81999969,449.975,444.975,,,Laramie,,On-Air,,WY7EOC,Laramie County Emergency Management/WY7EOC,,,See the website for TG/TS/CC programming info and link status/info,,WRCG,2020-02-27,yes,11,315601,WyDMR c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wyoming DMR Project,,,,,,,,,,,,,,,,,,,,,,,,,,
53.03,-1,,K7UWR,"Laramie, Pilot Hill",WY,OPEN,,,146.93,N,,56,4,41.30979919,-105.45500183,53.03,52.03,,,Albany,DN71GH,Off-Air,I-80 from west of Laramie to east of Cheyenne for 25 watt mobiles with 1/4 wave antenna.,K7UWR,,8,,,,,2017-01-04,,,,,,,,,,,http://www.r-vcr.com/k7uwr/repeater.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.95,-5,CC,KC7DHF,"Cheyenne, Old airport control tower",WY,OPEN,,D,147.17,NNE,"Cheyenne DMR Repeater. Please use ONLY TG 315615(Cheyenne Local), TG 31563 (Wy Svr Wx), and TG 31562 (Wyoming TAC 2) on Time Slot 2 (TS2). TG 3156 (Wyoming), TG 31560 (SE Wyoming ) and TG 31561 (Wyoming TAC 1) are on TS1. ALL OTHER TG connections will be directed to Time Slot 1 (TS1). Example of ALL OTHERS is any calls that are to a TG outside of Wyoming. Under special situations such as emergencies or special events TS2 may be used for TGs outside of Wyoming but those will be after repeater Admin approval.",56,8991,41.15299988,-104.81800079,448.95,443.95,,,Laramie,DN71OD,On-Air,Local,,,,,Brandmiester DMR only no analog.,,WRCG,2019-12-12,yes,15,315615,Brandmeister c Record retrieved from radioid.net,BrandMeister,,,,,,,,,,,,,,,,,,,,,,,,,,,Brandmeister,,,,,,,,,,,,,,,,,,,,,,,,,,
146.94,-0.6,107.2,W0RRZ,"Grand Junction, Black Ridge (Above Colorado Ntl Monument)",CO,OPEN,,,147.56,W,,08,151,39.06560135,-108.7480011,146.94,146.34,107.2,107.2,Mesa,DM59PB,On-Air,Grand Junction 30-50 mi,Western Colorado Amateur Radio Club,,E-power and autopatch for WCARC members,,,Oatmeal Net: Mon-Fri at 7:30AM-8:00AM,CCARC,2016-05-11,,,,,,,,,,,http://w0rrz.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.575,-5,131.8,WA4HND,"Grand Junction, Black Ridge",CO,OPEN,I,,147.56,W,,08,155,39.06560135,-108.7480011,449.575,444.575,131.8,131.8,Mesa,DM59PB,On-Air,Grand Junction,,Grand Mesa Repeater Assoc,e-power. Linked to GMRA Open System,,Closed IRLP out,Wed RACES Net 1930 Hrs,CCARC,2018-01-15,,,,,,,,,,,GMRA Repeaters,,,3710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.2,-5,107.2,,Glade Park,CO,OPEN,,,147.78,W,,08,18392,38.97999954,-108.73999786,449.2,444.2,107.2,,Mesa,,On-Air,,GMRA,,Solar Powered,,,,,2019-12-22,,,,,,,,,,,http://www.gmra.org/repeaters.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.4,-5,131.8,KB0YNA,"Delta, Uncompahgre Butte",CO,OPEN,I,,149.11,WSW,,08,127,38.5766983,-108.64700317,449.4,444.4,131.8,131.8,Mesa,,On-Air,Wide area via links - Western Colorado - Eastern Utah,"WA4HND, Grand Mesa Repeater Association",,E-power.,,Closed IRLP out - Ask for a control op,RACES Wed 1930 Hrs,CCARC,2016-08-19,,,,,,,,,,,http://www.gmra.org,Full-time to the GMRA Open System .,,3710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,123,N0JSP,"Pagosa Springs, Oakbrush Hill",CO,OPEN,,,152.52,SSW,,08,188,37.19300079,-107.09999847,146.61,146.01,123,,Archuleta,DM67KE,On-Air,,,,,,,,CCARC,2018-01-15,,,,,,,,,,,http://durangoarc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,,KC0ITF,"La Junta, North La Junta",CO,PRIVATE,W,Y,158.09,SE,,08,167,37.99950027,-103.52899933,147.36,147.96,,123,Otero,DM87FX,On-Air,La Junta: U.S. Route 50 CO State Hwy 10 CO State Hwy 109 CO State Hwy 194 U.S. Route 350,,KC0ITF,E-power,,Digital Wires-X,,,2018-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,yes,Open ↑ / Open ↓,,,,,11360,,,,,,,,,,,,,,,,,,,,,,,,,
447,-5,107.2,KB0SW,"Loma, Baxter Pass",CO,OPEN,,,159.42,W,,08,174,39.58190155,-108.95200348,447,442,107.2,,Garfield,,On-Air,Wide area.,,,8,,,,CCARC,2020-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,100,K0EP,"Durango, Missionary Ridge",CO,OPEN,,,159.59,SW,,08,116,37.38280106,-107.77799988,146.7,146.1,100,100,La Plata,,On-Air,Local.,Durango ARC,,9,,,,CCARC,2018-01-16,,,,,,,,,,,http://durangoarc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.2625,-5,CC,N0SZ,"Rangely, Cathedral Bluffs",CO,OPEN,,D,160.58,WNW,,08,17249,40.08750153,-108.80500031,445.2625,440.2625,,,Rio Blanco,,On-Air,,RMHAM,,,,,,,2019-11-27,yes,7,310154,RMHAM c Record retrieved from radioid.net,,,,,,,https://www.rmham.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.1375,-5,CC,N0SZ,"Durango, Missionary Ridge",CO,OPEN,,D,160.7,SW,,08,16782,37.3669014,-107.78500366,445.1375,440.1375,,,La Plata,DM67CI,On-Air,,K2AD,Rocky Mountain Ham Radio,,,Talkgroup 700 TS 1 Talkgroup 719 TS 2,,CCARC,2019-11-27,yes,7,310854,RMHR c Record retrieved from radioid.net,,,,,,,http://www.rmham.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.345,0.6,88.5,KB0VJJ,"Durango, Missionary Ridge",CO,OPEN,,,161.06,SW,,08,114,37.34999847,-107.76699829,147.345,147.945,88.5,123,La Plata,DM67CI,On-Air,Durango and north towards Molas Divide.,Colorado Connection,,,,,Central Colorado Traffic Net: Daily at 19:30. Colorado Connection Net (All Welcome): Thu at 20:00. Statewide ARES: Sun at 20:00.,CCARC,2016-06-20,,,,,,,,,,,,Full-time to the Colorado Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.4,-0.6,88.5,KB0VJJ,Akron,CO,OPEN,,,161.72,E,,08,2,40.16059875,-103.21399689,145.4,144.8,88.5,123,Washington,,On-Air,Northeastern plains of Colorado.,Colorado Connection,,,,Part of the Colorado Connection system of repeaters,Colorado Traffic Net: Daily at 19:30. Colorado Connection Net (all welcome): Thu at 20:00. Statewide ARES: Sun at 20:00.,CCARC,2018-11-02,,,,,,,,,,,,Full-time to the Colorado Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.175,-5,CC,W0FT,Akron,CO,OPEN,,D,161.72,E,,08,16784,40.16049957,-103.21399689,448.175,443.175,,,Morgan,,On-Air,,W0FT,Rocky Mountain Ham Radio,,,,,CCARC,2019-11-27,yes,7,310833,RMHAM c Record retrieved from radioid.net,,,,,,,http://www.rmham.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
