Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Coverage,AllStar,Last update,Grid,Features,Links,EchoLink,IRLP,Notes,Nets,Web links,Coordination,Affiliate,Sponsor,D-STAR Enabled,Node,Sources,DMR Enabled,Color Code,Wide Network,Talkgroups,Rocky Mountain Wide,Southern Colorado,Location Photo,Feed,On-air,Central Regional,Commands,Eastern Colorado,P-25 Digital Enabled,NAC,Default Reflector,Bandwidth,YSF Digital Enabled,DG-ID,Talkgroup Network,Northern Colorado Regional,TAC 310,TAC 311,Colorado,Colorado Chat,Mixed-Mode,Devilshead Local,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Local Network,WIRES-X,Worldwide,North America,English,Europe,DCI Bridge,Southwest USA,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Local/Cluster,N. Colorado,Worldwide English,Mountain Reg USA
446.9625,-5,,W0CDS,"Golden, Lookout Mountain",CO,OPEN,,S,123.6,NNE,,08,2769,39.7305,-105.233,446.9625,441.9625,,,Jefferson,On-Air,,,2017-03-11,,,,,,,,Colorado D-Star,CCARC,,Colorado D-Star,yes,W0CDS (B) Repeater,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283.9625,-20,,W0CDS,"Golden, Lookout Mountain",CO,OPEN,,S,123.6,NNE,,08,3751,39.7305,-105.233,1283.9625,1263.9625,,,Jefferson,On-Air,,,2014-01-03,,,,,,,,Colorado D-Star,CCARC,,Colorado D-Star,yes,W0CDS (A) Repeater,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299.9,0,,W0CDS,"Golden, Lookout Mountain",CO,OPEN,,S,123.6,NNE,,08,8222,39.7305,-105.233,1299.9,1299.9,,,Jefferson,On-Air,,,2014-01-03,,,,,,,,Colorado D-Star,,,Colorado D-Star,yes,W0CDS (A) DVAP 24/7,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.625,-5,141.3,W0KU,"Golden, Lookout Mountain",CO,OPEN,I,,123.6,NNE,,08,139,39.733,-105.239,449.625,444.625,141.3,141.3,Jefferson,On-Air,,,2017-03-11,,E-power,,,3750,,,,CCARC,,Rocky Mountain Ham Radio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8375,-5,CC7,WA2YZT,"Golden, Lookout",CO,OPEN,,D,123.6,NNE,,08,3753,39.7305,-105.232,446.8375,441.8375,,,Jefferson,On-Air,,,2017-02-23,,200,Full-time to the  Colorado TRBO System .,,,See website for more info on CC/TS/TG programming. www.rmham.org,,,CCARC,,WA2YZT,,,,yes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.05,-5,CC1,N0KEG,Parker,CO,OPEN,,D,123.7,NE,,08,17696,39.5186,-104.761,448.05,443.05,,,Douglas,,,,2019-03-20,,,,,,,,,,,,,,,yes,1,BrandMeister,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,Brandmeister,,,,,,,,,,,,,,,,
147.28,0.6,100,NM5ML,"Raton, Sierra Grande",NM,OPEN,,,124.1,SE,,35,136,36.9033,-104.439,147.28,147.88,100,,Colfax,On-Air,Wide area.,,2018-01-07,,8,Full-time to the  Mega-Link System .,,,,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.75,-5,100,N0ELY,Lakewood,CO,OPEN,,,124.4,NNE,,08,8204,39.7046,-105.123,448.75,443.75,100,100,Jefferson,On-Air,Local.,,2012-11-16,,E-power.,,,,,,,CCARC,N0ELY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.85,-5,88.5,K0IBM,"Golden, Guy Hill",CO,OPEN,,,124.7,NNE,,08,136,39.7772,-105.329,448.85,443.85,88.5,88.5,Jefferson,On-Air,"Denver metro, central front range",,2016-01-17,,e-power.,,,,,ARA: Wed at 20:00.,ARA Repeaters,CCARC,,Aurora Repeater Assoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.75,-5,103.5,KI0GO,"Golden, Guy Hill",CO,OPEN,,,124.7,NNE,,08,265,39.7772,-105.328,449.75,444.75,103.5,103.5,Jefferson,On-Air,,,2016-12-23,,8,,,,,,Repeater,CCARC,,Rocky Mtn Radio League,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,-1.6,103.5,N0MHU,"Golden, Guy Hill",CO,OPEN,,,124.7,NNE,,08,86,39.7772,-105.329,224,222.4,103.5,103.5,Jefferson,On-Air,,,2017-03-11,,8,,,,,,Repeater,CCARC,,Rocky Mountain Radio League,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.74,-1.6,88.5,N0POH,"Golden, Guy Hill",CO,OPEN,,,124.7,NNE,,08,134,39.7772,-105.328,224.74,223.14,88.5,88.5,Jefferson,On-Air,,,2016-01-17,,e-power,,,,,ARA: Wed at 2000.,ARA Repeaters,CCARC,,Aurora Repeater Assoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.15,0.6,100,W0CBI,"Golden, Guy Hill",CO,OPEN,,,124.7,NNE,,08,133,39.7772,-105.329,147.15,147.75,100,100,Jefferson,On-Air,"Denver metro, central front range",,2016-01-17,,e-power,"Linkable to  
224.74000 (N0POH) at Golden, Guy Hill, CO .",,,,ARA: Wed at 20:00.,ARA Repeaters,CCARC,,Aurora Repeater Assoc (ARA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.22,-0.6,103.5,WT0C,"Golden, Guy Hill",CO,OPEN,,,124.7,NNE,,08,71,39.7772,-105.328,145.22,144.62,103.5,103.5,Jefferson,On-Air,Wide area.,,2016-12-23,,8,,,,Talk-Group of $FFFF.,,Repeater,CCARC,,Rocky Mtn Radio League,,,,,,,,,,,,,,,,yes,293,yes,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,
448.7,-5,146.2,WQ8M,Parker,CO,OPEN,,,124.8,NE,,08,274,39.558,-104.794,448.7,443.7,146.2,,Douglas,On-Air,Local North Parker only,,2018-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.825,-5,D073,W0TX,"Lakewood, St Anthony Medical Campus",CO,OPEN,,,125,NNE,,08,5805,39.7162,-105.13,447.825,442.825,D073,D073,Jefferson,On-Air,,,2017-03-11,,,,,,"Now operating in Narrow Band mode with Digital Code Squelch.
Please reset your programing to use:
12.5 KHz. bandwidth (+/- 2.5 KHz. deviation).",,,CCARC,,Denver Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.125,-5,107.2,N0PYY,Golden,CO,OPEN,,,125.4,NNE,,08,143,39.7556,-105.221,448.125,443.125,107.2,,Jefferson,On-Air,,,2014-04-28,,,,,,,,,CCARC,,Denver PD EEB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.7875,-25,156.7,N0PYY,Golden,CO,OPEN,,,125.4,NNE,,08,7170,39.7555,-105.221,927.7875,902.7875,156.7,,Jefferson,On-Air,Golden and Denver.,,2017-12-24,,,,,,,,,,,N0PYY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.975,-5,123,W0GV,Golden,CO,OPEN,A,,125.4,NNE,,08,137,39.7556,-105.221,448.975,443.975,123,,Jefferson,On-Air,Wide area.,42845,2016-08-12,,Linkable VHF/UHF Remote Base,,,,,,,CCARC,,FRG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.285,0.6,88.5,KB0VJJ,"Winter Park, Winter Park",CO,OPEN,,,126,N,,08,15582,39.8865,-105.763,147.285,147.885,88.5,123,Grand,On-Air,,,2017-01-06,,,Full-time to the  Colorado Connection System .,,,,,,CCARC,,Colorado Connection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.5,-5,107.2,KB0SW,Collbran,CO,OPEN,,,126.4,NW,,08,36,39.2406,-107.961,449.5,444.5,107.2,,Mesa,Off-Air,,,2016-07-01,,E-power.,,,,,,,CCARC,,Grand Mesa Repeater Association (GMRA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.325,-0.6,100,KB5ITS,"Mancos, Menefee Mountain",CO,OPEN,,,126.6,WSW,,08,8168,37.326,-108.248,145.325,144.725,100,,Montezuma,On-Air,Wide area.,,2018-01-15,,E-power.,,,,Full time to the San Juan Connection,,http://www.sjcham.com,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.21,0.6,100,KD0SSP,"Lakewood, Moffat Treatment Plant",CO,OPEN,I,,127.3,NNE,,08,9775,39.7505,-105.123,147.21,147.81,100,100,Jefferson,On-Air,,,2018-10-07,,,,,3241,,,http://www.dwarc.com,,,Denver Water Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,
448.35,-5,225.7,KD0SSP,"Lakewood, Moffat Treatment Plant",CO,OPEN,,Y,127.3,NNE,,08,17349,39.7506,-105.123,448.35,443.35,,,Jefferson,On-Air,Denver Metro and surrounding,,2018-10-02,,,,,,,,http://www.DWARC.com,CCARC,,Denver Water Amateur Radio Club (DWARC),,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.975,-5,CC0,KB0VGD,"Golden, Table Mountain",CO,OPEN,,D,127.4,NNE,,08,14273,39.7846,-105.216,446.975,441.975,,,Jefferson,On-Air,Denver Metro Area,,2016-01-25,,,,,,,"Tac 310 Net, Sundays 18:00 Mountain Time, TS1, TG 310.",http://www.w0dmr.org/,,,W0DMR,,,,yes,0,,,,,,,,,"TS 1, CC 2: TG 3171 - Northern Colorado Network, TG 3100 - DCI Bridge, TG 1776 - USA Network, TG 310 - Tac 310.
TS 2, CC 2: TG 2 - Local",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7375,-5,CC6,N5UBJ,"Mancos, Caviness Mountain",CO,OPEN,,D,128.1,WSW,,08,15895,37.345,-108.289,446.7375,441.7375,,,Montezuma,On-Air,,,2018-09-27,,,,,,Talkgroup 700 TS 1 Talkgroup 719 TS 2,,http://www.rmham.org,CCARC,,RMHAM,,,,yes,6,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Rocky Mountain Wide  1  700      Southern Colorado  1  719    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.21,-0.6,110.9,N5GDR,Cimarron,NM,OPEN,A,,128.3,SSE,,35,16113,36.51,-104.91,145.21,144.61,110.9,110.9,Colfax,On-Air,,46298,2018-03-12,,,,,,,,,NMFCC,,"Gary Reynolds N5GDR, Dale Finley KB5NFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.4,-0.6,100,KB0UDD,"Aurora, Smoky Hill",CO,OPEN,,,129.3,NE,,08,5,39.6073,-104.741,145.4,144.8,100,,Arapahoe,On-Air,Greater Denver area.,,2019-03-09,,"Autopatch, e-power.","Full-time to  
448.50000 (KB0UDD) at Aurora, Smokey Hill, CO .",,,,,,CCARC,,Castle Rock Repeater Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.45,-5,103.5,WA4CCC,Winter Park,CO,OPEN,,,129.8,N,,08,3756,39.9473,-105.795,447.45,442.45,103.5,,Grand,On-Air,,,2013-10-26,,,,,,,,,CCARC,,W0IG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.925,-5,100,K0FEZ,Denver,CO,OPEN,,,129.9,NNE,,08,8196,39.7376,-104.985,447.925,442.925,100,100,Denver,On-Air,,,2014-07-03,,,,,,,,,CCARC,,RADOPS El Jebel Shriners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,151.4,N0OBA,Aurora,CO,OPEN,E,,129.9,NE,ON        - IDLE,08,8741,39.628,-104.758,145.19,144.59,151.4,131.8,Arapahoe,On-Air,"Aurora, Littleton, Denver, Morrison, North Colorado Springs to as far as Ft. Collins.",,2018-02-01,,Autopatch (please contact trustee).,,10079,,"Please note the PL's! Do not TSQ unless your radio can do split PL's. Otherwise you will not here the system. Regards, Scott","""Tri Lakes Net"" This net is held every Monday at 7:30pm local (except on the third Monday of the month when we have our regular radio club meeting.)",,,,N0OBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.34,0.6,100,N5LEM,"Angel Fire, Agua Fria Peak",NM,OPEN,,,129.9,SSE,,35,41,36.36,-105.21,147.34,147.94,100,,Colfax,On-Air,Wide area.,,2017-08-27,,E-power.,,,,,,Taos Amateur Radio Club,NMFCC,,Taos ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.9,-5,CSQ,WB0TPT,Denver,CO,OPEN,,,129.9,NNE,,08,8195,39.7376,-104.985,447.9,442.9,CSQ,,Denver,Off-Air,,,2017-03-11,,,,,,,,,CCARC,,WB0TPT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.65,-5,136.5,WR0AEN,Denver,CO,OPEN,,S,129.9,NNE,,08,8212,39.7376,-104.985,449.65,444.65,,,Denver,On-Air,,,2012-11-16,,,,,,,,,CCARC,,Colorado Amateur Repeater Network (CARN),yes,WR0AEN (B),"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.675,-5,136.5,WR0AEN,Denver,CO,OPEN,I,S,129.9,NNE,,08,8213,39.7376,-104.985,449.675,444.675,,,Denver,On-Air,,,2012-11-16,,,,,7708,,,,CCARC,,Colorado Amateur Repeater Network (CARN),yes,WR0AEN (B),"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.475,-0.6,100,KE0SJ,"Boulder, Blue Mountain",CO,OPEN,,,130,NNE,,08,75,39.7392,-104.984,145.475,144.875,100,,Jefferson,On-Air,"Wide Area: Ft. Collins to the North, Colorado Springs to the South, Parts of Akron to the east.",,2015-05-22,,E-power.,,,,,,Intermountain Repeater Group,CCARC,,Intermountain Repeater Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5,0,100,KF5PFO,"Taos, Picuris Peak",NM,OPEN,,,130,SSE,,35,15606,36.247,-105.655,51.5,51.5,100,,Taos,On-Air,,,2017-08-27,,,,,,,,Taos Amateur Radio Club,,,Taos ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.12,0.6,67,KF5PFO,"Taos, Picuris Peak",NM,OPEN,E,,130,SSE,Node Offline,35,172,36.2469,-105.654,147.12,147.72,67,,Taos,On-Air,Wide area.,,2017-02-24,,E-power.,,828279,,,,http://taosarc.org/,NMFCC,ARRL,Taos Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.4,-1.6,225.7,KF5PFO,"Taos, Picuris Peak",NM,OPEN,,,130,SSE,,35,15605,36.247,-105.655,224.4,222.8,225.7,,Taos,On-Air,,,2017-07-06,,,,,,,,http://taosarc.org,NMFCC,,Taos ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.875,-5,123,KF5PFO,"Taos, Picuris Peak",NM,OPEN,,,130,SSE,,35,15612,36.2462,-105.654,449.875,444.875,123,,Taos,Off-Air,,,2018-05-21,,"Linked to 147.34, E-Power.",,,,,,,NMFCC,,Taos ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.715,-0.6,123,N0JXN,Denver,CO,OPEN,,,130,NNE,,08,79,39.7392,-104.984,146.715,146.115,123,123,Denver,On-Air,,,2017-04-09,,E-power.,,,,,,,CCARC,,EARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,107.2,N0SWE,Rifle,CO,OPEN,E,,130,NW,Node Offline,08,200,39.4745,-107.772,146.76,146.16,107.2,,Garfield,Off-Air,"New Castle, Silt, Rifle and Rulison and areas around Parachute.",,2015-06-03,DM69cl,E-power.,,243117,,,,,CCARC,,"N0SWE,  Roaring Fork Amateur Repeater Cooperative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.075,-5,123,N5EHP,Denver,CO,OPEN,,,130,NNE,,08,91,39.7392,-104.984,448.075,443.075,123,,Denver,On-Air,,,2017-03-11,,,,,,,,,CCARC,,W0IG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.55,-5,82.5,W0KIZ,Denver,CO,OPEN,,,130,NNE,,08,93,39.7392,-104.984,448.55,443.55,82.5,,Denver,Off-Air,,,2017-03-11,,E-power.,,,,,,,CCARC,,HPRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.31,-0.6,88.5,KB0VJJ,"Boulder, Thorodin Mountain",CO,OPEN,,,130.2,NNE,,08,72,39.8875,-105.426,145.31,144.71,88.5,123,Gilpin,On-Air,"Wide area: Cheyenne, Wyoming to the north, Monument, Colorado to the south, Limon, Colorado to the east, and the continental divide to the west.",,2015-12-06,,10,Full-time to the  Colorado Connection System .,,,"Split tone. The repeater still transmits 123.0 for those wishing to use tone squelch, you must run a split tone 88.5 TX and 123.0 RX","Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net (all welcome): Thu at 20:00. 
Statewide ARES: Sun at 20:00.",,CCARC,,Colorado Connection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.225,-5,141.3,N0SZ,"Denver, Thorodin Mountain",CO,OPEN,,,130.2,NNE,,08,97,39.8875,-105.426,449.225,444.225,141.3,141.3,Gilpin,On-Air,Wide area.,,2015-11-03,,Emergency Power,,,,"Emcomm Affiliated, Open repeater",,,CCARC,,Rocky Mountain Ham Radio (RMHR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.425,-5,D023,K0PWO,Centennial,CO,OPEN,A,,130.3,NE,,08,10603,39.6197,-104.731,449.425,444.425,D023,D023,Arapahoe,Off-Air,,29791,2017-05-28,,,,,,Colorado SNP (Shared non-protected pair),,,,,K0PWO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.04,0.6,141.3,NM5EM,"Abiquiu, Cerro Pelon",NM,OPEN,,,130.3,S,,35,15632,36.2072,-106.319,147.04,147.64,141.3,,Rio Arriba,Off-Air,,,2017-01-16,,,,,,,,,NMFCC,,NMEMA ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.175,-5,100,W0JRL,"Denver, Broadway Plaza Lofts",CO,OPEN,EA,,130.9,NNE,ON        - IDLE,08,12216,39.7552,-104.987,447.175,442.175,100,100,Denver,On-Air,,29997,2015-05-15,,,,201712,,,,,CCARC,,W0JRL,,,,,,,,,,,,,,Standard AllStar Link access commands.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.6,-1.6,100,W0RM,Rollinsville,CO,OPEN,,,131,NNE,,08,201,39.9172,-105.501,224.6,223,100,,Gilpin,,,,2012-11-10,,,,,,,,,CCARC,,W0RM,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.18,0.6,100,KD5PX,"Dixon, Cerro Abajo",NM,OPEN,,,131.2,S,,35,15923,36.1989,-105.889,147.18,147.78,100,100,Rio Arriba,On-Air,Dixon Embudo Ojo Sarco St Rd 68 Rio Grande Canyon,,2018-04-13,DM76BF,,,,,,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.8375,-25.8,100,KI0HC,Parker,CO,OPEN,,,131.3,NE,,08,14732,39.5391,-104.569,927.8375,902.025,,,Douglas,On-Air,This repeater is east of parker so it covers up in the foothills. You can hilltop into Wyoming &amp; on I-80 west to MM323 The Abraham Lincoln Monument. South I-25 to Fountain MM125. The hills are your friends in the 900 world!,,2018-02-21,,,,,,"Offset is -25.8125
In Nac 294 Out Nac 293",,,CCARC,,,,,,,,,,,,,,,,,,yes,294,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.9125,-5,CC1,W0BX,"Grand Junction, Grand Mesa",CO,OPEN,,D,132.2,WNW,,08,16721,39.0889,-108.227,446.9125,441.9125,,,Mesa,On-Air,"Grand Junction, I70",,2018-01-09,,,,,,Brandmeister network,,,,,Bill Frost,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,107.2,WA4HND,"Grand Junction, Grand Mesa",CO,OPEN,I,,132.2,WNW,,08,154,39.0539,-108.254,449.3,444.3,107.2,107.2,Mesa,On-Air,Wide Area I-70 West Rifle to Western Utah,,2018-01-16,,e-power Linked to GMRA Open System,,,3710,Closed IRLP out,RACES Wed 1930 hrs,http://www.gmra.org/,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.15,-5,136.5,WR0AEN,Aurora,CO,OPEN,,S,132.3,NNE,,08,8207,39.6967,-104.81,449.15,444.15,,,Arapahoe,On-Air,,,2012-11-12,,,,,,,,,CCARC,,Colorado Amateur Repeater Network (CARN),yes,WR0AEN (B),"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.4,-5,94.8,N0ZUQ,Aurora,CO,OPEN,,,133.5,NNE,,08,8202,39.7294,-104.832,448.4,443.4,94.8,,Arapahoe,On-Air,,,2012-11-12,,,,,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.275,-5,156.7,W0BG,Aurora,CO,OPEN,,,133.5,NNE,,08,8199,39.7294,-104.832,448.275,443.275,156.7,,Arapahoe,On-Air,,,2013-01-05,,,,,,,,,CCARC,,W0BG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.825,-5,,WN7ANT,Aurora,CO,OPEN,W,Y,133.5,NNE,,08,16032,39.7294,-104.832,448.825,443.825,,,Arapahoe,On-Air,,,2017-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,30584,,,,,,,,,,,,,,,
448.5,-5,100,KB0UDD,"Aurora, Smokey Hill",CO,OPEN,,,133.6,NNE,,08,92,39.7294,-104.831,448.5,443.5,100,,Denver,On-Air,Greater Denver area.,,2017-03-11,,E-power.,"Full-time to  
145.40000 (KB0UDD) at Aurora, Smoky Hill, CO .",,,,,,CCARC,,Castle Rock Repeater Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.45,-5,107.2,KB5ITS,Aztec,NM,OPEN,,,133.9,SW,,35,44,36.8222,-107.992,447.45,442.45,107.2,,San Juan,On-Air,,,2017-07-19,,"E-power, remote base.",,,,,,,NMFCC,,KB5ITS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.74,-0.6,100,NM5SJ,Aztec,NM,OPEN,,,133.9,SW,,35,43,36.8222,-107.992,146.74,146.14,100,,San Juan,On-Air,,,2017-07-19,,"Closed autopatch, e-power.",,,,,,,NMFCC,,Totah ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,100,KB5ITS,"Aztec, Tank Mtn",NM,OPEN,,,134,SW,,35,15629,36.8222,-107.993,146.88,146.28,100,,San Juan,On-Air,,,2018-01-15,,,Full-time to the  San Juan Connection System .,,,,,http://www.sjcham.com,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.25,5,CC1,N5UBJ,Aztec,NM,OPEN,,D,134,SW,2,35,12413,36.8222,-107.993,442.25,447.25,,,San Juan,On-Air,,,2018-01-21,,,,,,,,http://www.aztrbonet.com/MinimalNetwatch,NMFCC,,,,,,yes,1,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Worldwide  1  1  PTT    North America  1  3  PTT    English  1  13  Full-Time      2    Full-Time    Europe  2  2  Full-Time    TAC 310  2  310  PTT    DCI Bridge  2  3100  PTT    Southwest USA  2  3176  PTT  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,,,,,,,,,AZ-TrboNet,,2,,,,,,,,,,,,1,1,1,2,2,2,,,,,,,,,
1292.3,-20,,KF5VBD,"Bloomfield, Harris Mesa",NM,CLOSED,,S,134.4,SW,,35,11429,36.65,-107.791,1292.3,1272.3,,,San Juan,On-Air,,,2018-02-02,,,,,,,,,NMFCC,,San Juan County,yes,KF5VBD (A) Gateway Repeater,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,100,N1UPS,Westminster,CO,OPEN,EI,,134.6,NNE,Node Offline,08,8208,39.8367,-105.037,449.3,444.3,100,,Adams,On-Air,,,2017-04-24,,,,43699,3699,,,,CCARC,,N1UPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291.1,-20,,KF5VBE,Aztec,NM,CLOSED,,S,135.6,SW,,35,16280,36.7823,-107.988,1291.1,1271.1,,,San Juan,On-Air,,,2019-05-12,,DV only,,,,,,,NMFCC,,San Juan County,yes,KF5VBE (A) Repeater,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
