Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Sponsor,EchoLink,AllStar,Nets,Coordination,Last update,Web links,DMR Enabled,Color Code,Wide Network,Talkgroups,Rocky Mountain Wide,Southern Colorado,Notes,Coverage,Features,Links,Affiliate,On-air,D-STAR Enabled,Node,Sources,Talkgroup Network,Worldwide,North America,English,Europe,TAC 310,DCI Bridge,Southwest USA,IRLP,Grid,Commands,Mixed-Mode,YSF Digital Enabled,DG-ID,P25 Digital Enabled,NAC,Default Reflector,Location Photo,Central Regional,Northern Colorado Regional,Feed,Eastern Colorado,Local/Cluster,WIRES-X,Devilshead Local,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Data,DMRX 1,Utah Statewide 2,TAC 311,USA,Utah,Mountain Reg USA,PA (PA-525),Hytera USA,SNARS,Parrott,Audio Test,All TG's Off,All TG's On,Local Network,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2
442.9,5,CC7,KA8JMW,"Albuquerque, Sandia Crest",NM,OPEN,,189.5,SE,yes,35,12414,35.2135,-106.45,442.9,447.9,,,Bernalillo,On-Air,"Rocky Mountain Ham Radio, NM",,,,NMFCC,2018-01-29,http://www.rmham.org/wordpress/mototrbo-radio-site-information,yes,7,,,,,"Colorado Wide: CC 7, TS 1, TG 700 Colorado South: CC 7, TS 2, TG 719",,,Full-time to the  Colorado TRBO System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.825,5,131.8,KB5ZQE,"Santa Fe, Tesuque Peak",NM,OPEN,,189.5,SE,yes,35,155,35.785,-105.781,442.825,447.825,131.8,,Santa Fe,On-Air,Santa Fe ARC,,,,NMFCC,2017-07-22,,,,,,,,,,Autopatch.,"Full-time to  
        146.82000 (W5SF) at Santa Fe,  Tesuque Peak, NM .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,162.2,W5SF,"Santa Fe,  Tesuque Peak",NM,OPEN,,189.5,SE,yes,35,153,35.785,-105.781,146.82,146.22,162.2,,Santa Fe,On-Air,Santa Fe ARC,,,,NMFCC,2017-07-22,SFARC Repeaters,,,,,,,,Wide area.,"Autopatch, e-power.","Full-time to  
        442.82500 (KB5ZQE) at Santa Fe, Tesuque Peak, NM .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.13,-0.6,100,K5BIQ,"Albuquerque, BCFD Fire Station 35",NM,OPEN,,189.6,SE,yes,35,15613,35.1735,-106.51,145.13,144.53,100,100,Bernalillo,On-Air,BERNCO OEM,,,,NMFCC,2018-06-16,http://bc-ares.org/wordpress/,,,,,,,,,,"Full-time to  
        145.15000 (K5BIQ) at Tijeras, Cedro Peak, NM .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.2625,-5,CC7,N0SZ,"Rangely, Cathedral Bluffs",CO,OPEN,,189.6,N,yes,08,17249,40.0875,-108.805,445.2625,440.2625,,,Rio Blanco,On-Air,RMHAM,,,,,2018-10-25,https://www.rmham.org,yes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.8,5,,W5MPZ,"Albuquerque, Sandia Crest",NM,OPEN,,189.7,SE,yes,35,9295,35.2103,-106.45,443.8,448.825,,,Bernalillo,On-Air,Sandia National Laboratories ARC,,,,NMFCC,2017-07-08,,,,,,,,,Wide area;,,,,,yes,W5MPZ (B) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.6,5,100,K5FSB,"Albuquerque, Sandia Peak",NM,OPEN,,189.9,SE,yes,35,31,35.2089,-106.447,442.6,447.6,100,,Bernalillo,On-Air,URFMSI,,,,NMFCC,2017-01-15,http://www.urfmsi.org/wp/repeaters/analog/gary-diamond-repeater,,,,,,,"Voting receiver. 10,680'",Wide area.,Closed autopatch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.1,5,162.2,KB5GAS,"Albuquerque, Sandia Crest",NM,OPEN,I,189.9,SE,yes,35,28,35.2089,-106.447,442.1,447.1,162.2,,Bernalillo,On-Air,Albuquerque Gas Balloon Assoc,,,,,2017-07-08,,,,,,,,,Wide area.,E-power.,,,,,,,,,,,,,,,3676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.75,5,162.2,KC5IPK,"Albuquerque, Sandia Crest",NM,OPEN,I,189.9,SE,yes,35,203,35.2089,-106.447,442.75,447.75,162.2,,Bernalillo,On-Air,,,,,,2015-04-30,,,,,,,,,,10,,,,,,,,,,,,,,,7855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.29,-0.6,100,NM5ML,"Albuquerque, Sandia Crest",NM,OPEN,,189.9,SE,yes,35,15,35.2089,-106.447,145.29,144.69,100,,Bernalillo,On-Air,New Mexico Mega Link Assoc,,,,NMFCC,2017-03-02,http://nm5ml.com/,,,,,,,,,10,Full-time to the  Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.325,5,100,NM5ML,"Albuquerque, Sandia Crest",NM,OPEN,,189.9,SE,yes,35,37,35.2089,-106.447,444.325,449.325,100,,Bernalillo,On-Air,,,,,NMFCC,2018-01-07,,,,,,,,,Wide area.,10,Full-time to the  Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.33,-0.6,100,W5CSY,"Albuquerque, Sandia Crest",NM,OPEN,,189.9,SE,yes,35,16,35.2089,-106.447,145.33,144.73,100,,Bernalillo,On-Air,Amateur Radio Caravan Club of New Mexico,,,AACC: Sun at 0900.,NMFCC,2015-12-28,http://caravanradio.org/,,,,,,,,Wide area.,E-power.,"Full-time to  
        444.00000 (W5CSY) at Albuquerque, Sandia Crest, NM .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,5,100,W5CSY,"Albuquerque, Sandia Crest",NM,OPEN,,189.9,SE,yes,35,34,35.2089,-106.447,444,449,100,,Bernalillo,On-Air,Amateur Radio Caravan Club of New Mexico,,,AACC: Sun at 0900.,NMFCC,2017-07-16,http://www.caravanradio.org,,,,,,,,Wide area.,E-power.,"Full-time to  
        145.33000 (W5CSY) at Albuquerque, Sandia Crest, NM .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.45,5,67,K5FIQ,"Albuquerque, Northern Sandia Mountain Top",NM,OPEN,,190.1,SE,yes,35,17186,35.0844,-106.65,442.45,447.45,67,67,Bernalillo,On-Air,Upper Rio Grande FM Society,,,,,2018-07-16,http://www.urfmsi.org,,,,,,,,,"FM, Autopatch",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.5,-5,123,KE5XE,Albuquerque,NM,OPEN,,190.1,SE,yes,35,16953,35.0844,-106.65,443.5,438.5,123,,Bernalillo,,,,,,,2018-04-08,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.01,0,,W5SCA,"Albuquerque, Sandia Crest",NM,OPEN,,190.1,SE,yes,35,16939,35.0844,-106.65,145.01,145.01,,,Bernalillo,,Sandoval County Amateur Radio Emergency Service,,,,,2018-04-04,,,,,,,,,wide-area,Packet node W5SCA-11,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.29,-0.6,100,WA5IHL,"Albuquerque, Sandia Mnts",NM,OPEN,,190.1,SE,yes,35,17322,35.0844,-106.65,145.29,144.69,100,,Bernalillo,On-Air,,,,,,2018-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.68,-0.6,,KA7ARZ,Holbrook,AZ,OPEN,,190.5,SSW,yes,04,52,34.9022,-110.158,146.68,146.08,,,Navajo,On-Air,Kachina Amateur Radio Club,,,,ARCA,2018-08-06,Kachina Amateur Radio Club,,,,,,,,30,,,,,,,,,,,,,,,,,DM44wv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.525,5,100,K5PRN,"Albuquerque, UNM Campus",NM,OPEN,,190.8,SE,yes,35,16270,35.0889,-106.618,442.525,447.525,100,,Bernalillo,On-Air,KE5LOH,,,,NMFCC,2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.35,5,100,NM5ML,"Eagle Nest, Iron Mountain",NM,OPEN,,191.3,SE,yes,35,77,36.6,-105.25,444.35,449.35,100,,Colfax,On-Air,,,,,NMFCC,2018-01-07,,,,,,,,11,,,Full-time to the  Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.625,-5,107.2,KC0CVU,"Pueblo, Deer Peak",CO,OPEN,,192,E,yes,08,199,38.0411,-105.185,449.625,444.625,107.2,,Custer,On-Air,,,,,CCARC,2018-01-15,CMRG Repeaters,,,,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.58,-1.6,100,KH6JTM,Albuquerque,NM,OPEN,,192,SE,yes,35,27,35.1377,-106.498,224.58,222.98,100,,Bernalillo,On-Air,KH6JTM,,,,NMFCC,2017-07-20,,,,,,,,,,"Autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.32,-1.6,88.5,ND0Q,"Walsenburg, Deer Peak",CO,OPEN,,192,E,yes,08,245,38.0411,-105.185,224.32,222.72,88.5,,Custer,Off-Air,Pueblo Ham Club,,,,CCARC,2016-07-14,PHC repeaters,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.175,-5,88.5,ND0Q,"Pueblo, Deer Peak",CO,OPEN,,192,E,yes,08,197,38.0411,-105.185,447.175,442.175,88.5,,Pueblo,Off-Air,Pueblo HC,,,,CCARC,2015-04-15,Pueblo Ham Club,,,,,,,,Wide area: Southeast Colorado.,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.74,-0.6,146.2,KD5MHQ,Albuquerque,NM,OPEN,,192.2,SE,yes,35,15626,35.109,-106.542,146.74,146.14,146.2,,Bernalillo,On-Air,KD5MHQ,,,,NMFCC,2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.32,0.6,100,K5LXP,Albuquerque,NM,OPEN,,192.4,SE,yes,35,22,35.1306,-106.498,147.32,147.92,100,,Bernalillo,On-Air,K5LXP,,,,NMFCC,2017-08-13,K5LXP Repeters,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299.25,-20,,KF7YIX,"Torquerville, Hurricane Mesa",UT,OPEN,,192.5,NW,yes,49,11163,39.321,-111.094,1299.25,1279.25,,,Washington,On-Air,,,,,UVHFS,,,,,,,,,,,,,,,yes,KF7YIX (A) Gateway Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.465,0,88.5,W5MHG,Albuquerque,NM,OPEN,EA,192.7,SE,yes,35,15944,35.0946,-106.551,147.465,147.465,88.5,,Bernalillo,On-Air,,465010,28239,,,2017-07-21,http://www.w5mhg.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.9,-0.6,67,K5FIQ,"Albuquerque, Op Ctr",NM,OPEN,,193.6,SE,yes,35,38,35.0578,-106.587,146.9,146.3,67,,Bernalillo,On-Air,Upper Rio FM Society,,,,NMFCC,2017-07-16,,,,,,,,,Wide area.,5,"Full-time to  
        147.06000 (K5FIQ) at Clines Corners, Tapia Mesa, NM .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.55,-5,71.9,K5FIQ,"Albuquerque,  Op Ctr",NM,OPEN,,193.6,SE,yes,35,39,35.0578,-106.587,449.55,444.55,71.9,,Bernalillo,On-Air,Upper Rio FM Soc,,,,NMFCC,2017-07-16,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,67,K5FIQ,"Albuquerque,  Op Ctr",NM,OPEN,,193.6,SE,yes,35,40,35.0578,-106.587,449.8,444.8,67,,Bernalillo,On-Air,Upper Rio FM Soc,,,,NMFCC,2017-07-16,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,100,KB5XE,Albuquerque,NM,OPEN,,193.6,SE,yes,35,23,35.1092,-106.497,147.36,147.96,100,,Bernalillo,Off-Air,KB5XE,,,,NMFCC,2017-07-16,,,,,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.45,-5,,W5URR,"Albuquerque, Op Center",NM,OPEN,,193.6,SE,yes,35,7531,35.0578,-106.587,449.45,444.45,,,Bernalillo,On-Air,The Upper Rio FM Society,,,,NMFCC,2017-07-20,http://www.urfmsi.org,,,,,,,,,,,,,yes,W5URR (B),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.04,0.6,141.3,NM5EM,"Eagle Nest, Touch Me Not",NM,OPEN,,194.5,SE,yes,35,15635,36.578,-105.198,147.04,147.64,141.3,,Colfax,On-Air,NMEMA ARC,,,,NMFCC,2017-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,-5,67,WB0WDF,"Canon City, eightmile Mountain",CO,OPEN,,194.6,E,yes,08,33,38.5386,-105.349,449,444,67,67,Fremont,On-Air,WB0WDF,,,,CCARC,2012-06-14,Mega Link,,,,,,,North of the Royal Gorge Bridge.,,"E-power (Solar, Wind)",Full-time to the  Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.7,-25,210.7,WB5EZO,Albuquerque,NM,OPEN,,194.8,SE,yes,35,192,35.0672,-106.533,927.7,902.7,210.7,,Bernalillo,Off-Air,,,,,,2017-07-21,,,,,,,,,Wide area.,"Closed autopatch, linked.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7375,-5,CC7,K0JSC,"Canon City, Fremont Peak",CO,OPEN,,195.2,E,yes,08,7184,38.4542,-105.29,446.7375,441.7375,,,Fremont,On-Air,,,,,CCARC,2017-03-11,http://www.k0jsc.com,yes,7,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Rocky Mountain Wide  1  700      Southern Colorado  2  719    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,2,Talk Slot 2 linked to the RMHAM trbo system/Talk Slot 1 Local.,"Fremont county and state wide on Talk Slot 2.  40 mi radius. 
   Repeater Coverage Map",IPSC Link to the Colorado network on Talk Slot 2.,Full-time to the  Colorado TRBO System .,Rocky Mountain Ham Radio,,,,,,,,,,,,,,DM78ii,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.25,-5,100,K0JSC,"Canon City, Fremont Peak",CO,OPEN,EIA,195.2,E,yes,08,8879,38.4542,-105.29,447.25,442.25,100,100,Fremont,On-Air,,363976,28368,"Region 2 District 2 ARES Net: Tue at 19:00. 
EOSS Net: Tue at 20:00. 
RGARC Net: Wed at 19:00. 
Region 5 District 1 ARES Net: Wed at 19:30. 
APRS Net: Sun at 19:00. 
Region 5 District 2 ARES Net: Sun at 19:30. 
Statewide ARES Net: Sun at 20:00.",CCARC,2013-01-27,K0JSC dot Com,,,,,,,,"Wide from Custer County to Park County and Chaffee County to Pueblo County. 
   Repeater Coverage Map",,Full-time to the  The Fun Machine System .,,,,,,,,,,,,,,7301,DM78ik,,,,,,,,yes,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.03,-1.7,88.5,WB0WDF,"Canon City, Fremont Peak",CO,OPEN,,195.2,E,yes,08,29,38.4542,-105.29,53.03,51.33,88.5,88.5,Fremont,On-Air,WB0WDF,,,,CCARC,2012-07-10,Http://www.qsl.net/rghc,,,,,,,Split site Fremont peak transmitter and 8 mile mountain reciever.,,"E-power (Bat). Split Site; TX Fremont Peak, RX 8 Mile Mountain",,RGARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.49,-0.6,103.5,WD0EKR,"Canon City, Fremont Peak",CO,OPEN,,195.2,E,yes,08,30,38.4542,-105.29,145.49,144.89,103.5,103.5,Fremont,On-Air,Royal Gorge Amateur Radio Club,,,"RGARC Net: Wed at 19:00. 
ARES Net: Wed at 19:30.",CCARC,2017-03-11,Royal Gorge Amateur Radio Club,,,,,,,,,E-power (Bat),,Colorado ARES Region 5 District 1,,,,,,,,,,,,,,DM78ik,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.96,-1.6,103.5,WD0EKR,"Canon City, Fremont Peak",CO,OPEN,,195.2,E,yes,08,31,38.4542,-105.29,223.96,222.36,103.5,103.5,Fremont,On-Air,RGARC,,,,CCARC,2017-10-04,,,,,,,,,"Wide area. 
   Repeater Coverage Map","E-power (Bat), Remote Base",,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.75,-5,103.5,WD0EKR,"Canon City, Fremont Peak",CO,OPEN,I,195.2,E,yes,08,32,38.4542,-105.29,447.75,442.75,103.5,103.5,Fremont,On-Air,RGARC,,,,CCARC,2017-03-11,Royal Gorge Amateur Radio Club,,,,,,,,,E-power (Bat),,,,,,,,,,,,,,,3081,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.38,0.6,,N5GU,Albuquerque,NM,OPEN,,195.3,SE,yes,35,24,35.0791,-106.497,147.38,147.98,,,Bernalillo,On-Air,ED&amp;DREW,,,,NMFCC,2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,136.5,W7BAR,"Vernal, Uintah County EOC",UT,OPEN,I,195.3,NNW,yes,49,13408,40.1069,-109.378,449.9,444.9,136.5,,Uintah,,Borderline Amateur Radio Club,,,,,2015-07-04,,,,,,,,,"Vernal, Roosevelt, Duchesne and other Uintah basin communities.",,,,Unknown,,,,,,,,,,,,7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.7,-25,D114,KB0TUC,"Canon City, Fremont Peak",CO,OPEN,,195.4,E,yes,08,278,38.4539,-105.286,927.7,902.7,D114,D114,Fremont,On-Air,Royal Gorge ARC,,,,CCARC,2017-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.65,-25,151.4,KC5ZXW,Albuquerque,NM,OPEN,,195.4,SE,yes,35,15611,35.0668,-106.516,927.65,902.65,151.4,,Bernalillo,Off-Air,,,,,NMFCC,2017-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.1,5,100,KC5ZXW,"Albuquerque, Southeast",NM,OPEN,,195.6,SE,yes,35,16271,35.0629,-106.515,444.1,449.1,100,,Bernalillo,On-Air,,,,,NMFCC,2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.75,-5,100,N0ZSN,"La Veta, Cordova Pass",CO,OPEN,EIA,195.6,ESE,yes,08,13485,37.3407,-105.024,449.75,444.75,100,100,Las Animas,On-Air,N0ZSN,363976,28368,,CCARC,2015-07-27,The Fun Machine,,,,,,,,,,Full-time to the  The Fun Machine System .,The Fun Machine,,,,,,,,,,,,,7301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.6,5,CC1,N5GU,"Albuquerque, Southeast",NM,OPEN,,195.6,SE,yes,35,16118,35.0792,-106.489,444.6,449.6,,,Bernalillo,On-Air,Drew J. Riedle,,,,NMFCC,2017-07-21,http://brandmeister.network/?page=repeater&amp;id=313509,yes,1,,,,,,Albuquerque area,TS 1 Talk Groups *91 World wide *93 North America *3100 USA Nation wide TS 2 Talk Groups *310 TAC 310 *3135 New Mexico State wide *3176 Southwest Region USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.075,-5,CC7,N0SZ,Vail,CO,OPEN,,195.8,NE,yes,08,16781,39.6348,-106.447,445.075,440.075,,,Eagle,On-Air,K2AD,,,,CCARC,2018-02-01,http://www.rmham.org/,yes,7,,,,,,,,,Rocky Mountain Ham Radio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.94,-1.6,,W5AOX,Sandia Park,NM,OPEN,E,195.8,SE,yes,35,152,35.1631,-106.348,224.94,223.34,,,Bernalillo,Off-Air,W5AOX,3061,,,NMFCC,2018-05-21,http://www.qsl.net/w5aox/,,,,,,,,,Remote base.,"Full-time to  
        444.15000 (W5AOX) at Sandia park, NM .",,,,,,,,,,,,,,,,"CB58 (this selects mem 58, or 146.58.. Enter B and the desired memory number, then unkey) 
VFO Freq Entry CD14*275D (example is to enter 14.275 MHz) 
Step Freq UP 1 KHz 
C2 Step Freq DOWN 1 Khz C1 Select/Toggle through Modes  
C8 Read Back Current Mode  C0 (Zero) Read Current Freq in CW C4 Activate Remote Base 
Transmit 587 Remote Base Receive Only 
576 Toggle RX Preamp 
C5 Toggle RX 20dB Attenuator 
C3 Select 80/40M Dipole 
*1A Select Triband (10-15-20-6M) Beam 
*1B Select Ringo Ranger 2M vert ant 
*2A Select 2M + 432 horiz beams 
*2B Scan Start CA (MUST be in monitor-only mode (576) to scan, Starts from current freq) Scan Stop PTT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.15,5,100,W5AOX,Sandia park,NM,OPEN,E,195.8,SE,yes,35,35,35.1631,-106.348,444.15,449.15,100,,Bernalillo,On-Air,W5AOX,3061,,,NMFCC,2017-07-16,,,,,,,,,,,"Full-time to  
        224.94000 (W5AOX) at Sandia Park, NM .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.345,0.6,88.5,KB0VJJ,Vail,CO,OPEN,,196.6,NE,yes,08,241,39.6554,-106.457,147.345,147.945,88.5,123,Eagle,On-Air,Colorado Connection,,,"Central Colorado Traffic Net: Daily at 19:3030 
Colorado Connection Net (All Welcome):  Thu at 20:00. 
Statewide ARES net: Sun at 20:00.",CCARC,2017-01-06,,,,,,,,,Wide area: Vail Pass to Glenwood Canyon and the Flattops Wilderness to Tennessee Pass.  Map,9,Full-time to the  Colorado Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.355,-0.6,100,N0JPX,La Veta,CO,OPEN,I,196.7,ESE,yes,08,168,37.505,-105.007,145.355,144.755,100,,Huerfano,On-Air,N0JPX,,,,CCARC,2017-12-09,,,,,,,,,,"E-power, linked.",,,,,,,,,,,,,,,3974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,107.2,K0RV,"Vail, Bald Mountain",CO,OPEN,,197.1,NE,yes,08,256,39.6061,-106.356,146.61,146.01,107.2,,Eagle,On-Air,ECHO,,,,CCARC,2012-11-10,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.2,0.6,88.5,K7GX,"Price, Wood Hill",UT,OPEN,EI,197.3,NW,yes,49,10058,39.6111,-110.812,147.2,147.8,88.5,,Carbon,On-Air,,64264,,,UVHFS,2018-05-20,,,,,,,,,,,,,,,,,,,,,,,,,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.3,-5,,K7GX,"Price, Wood Hill",UT,OPEN,EI,197.3,NW,yes,49,10061,39.6111,-110.812,448.3,443.3,,,Carbon,,,64264,,,UVHFS,2013-08-05,,,,,,,,,,,,,Unknown,,,,,,,,,,,,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.43,-0.6,88.5,W7CEU,"Price,  Wood Hill",UT,OPEN,,197.3,NW,yes,49,78,39.6119,-110.812,145.43,144.83,88.5,,Carbon,,,,,,UVHFS,2008-07-11,,,,,,,,,Price.,5,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.5,-1.6,88.5,W7CEU,"Price,  Wood Hill",UT,OPEN,,197.3,NW,yes,49,2764,39.6119,-110.812,224.5,222.9,88.5,,Carbon,,College of Eastern Utah ARC,,,,UVHFS,2008-11-25,,,,,,,,,,5,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.3,-5,88.5,W7CEU,"Price,  Wood Hill",UT,OPEN,,197.3,NW,yes,49,2765,39.6119,-110.812,448.3,443.3,88.5,,Carbon,,College of Eastern Utah ARC,,,,UVHFS,,,,,,,,,,Price.,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.975,-5,100,K0JSC,"Canon City, Colorado",CO,OPEN,EIA,197.5,E,yes,08,7185,38.4301,-105.232,447.975,442.975,100,100,Fremont,On-Air,K0JSC,363976,28368,"Region 2 District 2 ARES Net: Tue at 19:00. 
EOSS Net: Tue at 20:00. 
RGARC Net: Wed at 19:00. 
Region 5 District 1 ARES Net: Wed at 19:30. 
APRS Net: Sun at 19:00. 
Region 5 District 2 ARES Net: Sun at 19:30. 
Statewide ARES Net: Sun at 20:00.",CCARC,2017-03-11,http://www.k0jsc.com,,,,,,,,"Canon City area. 
   Repeater Coverage Map",Autopatch.,Full-time to the  The Fun Machine System .,,,,,,,,,,,,,,7301,,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,
