Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Features,Links,Nets,Coordination,Last update,Affiliate,Notes,Bandwidth,Coverage,Web links,DMR Enabled,Color Code,Wide Network,Talkgroups,Rocky Mountain Wide,Southern Colorado,Eastern Colorado,P-25 Digital Enabled,NAC,Default Reflector,YSF Digital Enabled,DG-ID,Downlink Tone,IRLP,EchoLink,Feed,D-STAR Enabled,Node,Sources,TAC 310,TAC 311,Colorado,Colorado Chat,AllStar,On-air,Location Photo,Grid,Commands,Talkgroup Network,Central Regional,Northern Colorado Regional,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Devilshead Local,Mixed-Mode,Local Network,WIRES-X,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Worldwide,North America,English,Local/Cluster,N. Colorado,Worldwide English,DCI Bridge,Mountain Reg USA,Wyoming,WyLOCAL,Europe,Southwest USA,Texas,COMM 1,Texas/Oklahoma Regional USA
145.3875,-0.6,,KC0DS,Boulder,CO,OPEN,,S,89.2,N,,08,8171,40.0372,-105.23,145.3875,144.7875,,Boulder,On-Air,Boulder County ARES,E-power.,,,CCARC,2012-11-12,,,,20,http://bouldercountyares.org/technical/d-star,,,,,,,,,,,,,,,,,yes,KC0DS (C),"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283.8625,-20,,KC0DS,Boulder,CO,OPEN,,S,89.2,N,,08,8220,40.0372,-105.23,1283.8625,1263.8625,,Boulder,On-Air,Boulder County ARES,E-power.,,,CCARC,2013-12-21,,,,20,,,,,,,,,,,,,,,,,,yes,KC0DS (A) Repeater,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.45,-5,103.5,WA4CCC,Winter Park,CO,OPEN,,,89.3,NNW,,08,3756,39.9473,-105.795,447.45,442.45,103.5,Grand,On-Air,W0IG,,,,CCARC,2013-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,100,W0IA,"Boulder, Gunbarrel Hill",CO,OPEN,,,90.4,N,,08,16,40.0556,-105.157,146.76,146.16,100,Boulder,On-Air,Rocky Mtn VHF Soc,5,,,CCARC,2017-03-11,Boulder County ARES,"ARES primary repeater. 
 Voting Receivers:  
 
  
  RX Location    Tone    Pitch    PL  
  
 Gunbarrel  single beep  low  100.0 
  
 Lousville  single beep  low  100.0 
  
 Lyons  double beep  high followed by medium  100.0 
  
 Louisville #2  double beep  high followed by low  100.0",,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tone,single beep,single beep,double beep,double beep,,,,,,,,,,,,,,,
447.625,-5,100,KE0SJ,Lochbuie,CO,OPEN,,,90.5,NNE,,08,9771,40.0072,-104.716,447.625,442.625,100,Adams,On-Air,Intermountain Repeater Group,,,,,2015-05-23,,,,Local/North Metro,Intermountain Repeater Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.73,-0.6,91.5,K0DK,Boulder,CO,OPEN,E,,90.6,N,Node Offline,08,15,40.0571,-105.243,146.73,146.13,91.5,Boulder,Off-Air,BARC,12,,,CCARC,2017-05-02,,,,Local,http://www.ked-wireless.com/products1.htm,,,,,,,,,,,,,91.5,,115482,,,,,,,,,,,,DN70jb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.3,-5,107.2,AC0KC,Fort Lupton,CO,OPEN,EI,,90.9,NNE,Node Offline,08,8739,40.0276,-104.789,447.3,442.3,107.2,Weld,On-Air,,,,,CCARC,2013-01-07,,,,,,,,,,,,,,,,,,,3887,405804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.075,-5,CC7,N0SZ,Vail,CO,OPEN,,D,91.6,NW,,08,16781,39.6348,-106.447,445.075,440.075,,Eagle,On-Air,K2AD,,,,CCARC,2018-02-01,Rocky Mountain Ham Radio,,,,http://www.rmham.org/,yes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.91,0.6,123,W0JZ,Gold Hill,CO,OPEN,,,91.8,N,,08,13368,40.0633,-105.41,146.91,147.51,123,Boulder,On-Air,,,,"Summer Tue at 19:30P, Winter 19:00.",,2017-04-09,"Town of Gold Hill, Colorado",There is a MOU With BCARES for repeater use.,,"East of Gold Hill, The Indian Peaks, Denver, Boulder",http://goldhilltown.com/,,,,,,,,,,,,,127.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.05,-5,CC1,N0SZ,"Boulder, Lee Hill",CO,OPEN,,D,92.1,N,,08,8992,40.0722,-105.354,445.05,440.05,,Boulder,On-Air,Rocky Mountain Ham Radio,BrandMeister Network,,,CCARC,2018-10-17,,,,Wide area,,yes,1,BrandMeister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BrandMeister US,,,,,,,,,,,,,,,,,,,,,
446.9875,-5,CC7,N0SZ,"Boulder, Lee Hill",CO,OPEN,,D,92.1,N,,08,5219,40.0722,-105.354,446.9875,441.9875,,Boulder,On-Air,Rocky Mountain Ham Radio,Linked on Time Slot 2 to  Almagre Mtn  (446.950).,"Full-time to  
446.95000 (K7PFJ) at Colorado Springs, Almagre Mountain, CO .
 
Full-time to the  Colorado TRBO System .",,,2016-12-31,,,,,,yes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.75,-5,141.3,N0SZ,"Boulder, Lee Hill",CO,OPEN,I,,92.1,N,,08,19,40.0722,-105.354,447.75,442.75,141.3,Boulder,On-Air,Rocky Mountain Ham Radio,,,,CCARC,2018-04-24,,,,,,,,,,,,,,,,,,141.3,3450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.46,-0.6,107.2,W0CRA,"Boulder, Eldorado Mountain",CO,OPEN,EI,,92.1,N,ON        - IDLE,08,8,40.0722,-105.354,145.46,144.86,107.2,Boulder,On-Air,Colorado Repeater Association (CRA),"Closed autopatch, e-power.","Full-time to  
145.16000 (W0CRA) at Colorado Springs, Cheyenne Mountain, CO .
 
Full-time to  
147.22500 (W0CRA) at Larkspur, Westcreek, CO .",,CCARC,2017-11-13,CRA VHF Link System,,,Boulder/Denver Metro,,,,,,,,,,,,,,107.2,3990,347086,,,,,,,,,,,,,Member-only IRLP and Echolink node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.975,-5,107.2,W0CRA,"Boulder, Eldorado Mountain",CO,OPEN,,,92.1,N,,08,20,40.0722,-105.354,447.975,442.975,107.2,Boulder,On-Air,Colorado Repeater Association (CRA),Closed autopatch.,,,CCARC,2016-09-08,,,,Wide area: Boulder/Longmont area.,,,,,,,,,,,,,,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.02,-1.6,,W0IA,"Boulder, Lee Hill",CO,OPEN,E,,92.1,N,ON        - IDLE,08,18,40.0722,-105.354,224.02,222.42,,Boulder,On-Air,Rocky Mtn VHF Soc,8,"Full-time to  
449.55000 (W0IA) at Boulder, CO .",,CCARC,2017-03-11,,,,Denver metro area.,RMVHS repeaters,,,,,,,,,,,,,,,217336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.925,-5,114.8,K0EB,Hudson,CO,OPEN,EI,,92.5,NNE,Node Offline,08,8216,40.0202,-104.642,449.925,444.925,114.8,Weld,On-Air,K0EB,,,,CCARC,2018-12-01,K0UPS Club,,,,,,,,,,,,,,,,,114.8,8035,448035,,,,,,,,,,,,DN70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.345,0.6,88.5,KB0VJJ,Vail,CO,OPEN,,,92.9,NW,,08,241,39.6554,-106.457,147.345,147.945,88.5,Eagle,On-Air,Colorado Connection,9,Full-time to the  Colorado Connection System .,"Central Colorado Traffic Net: Daily at 19:3030 
Colorado Connection Net (All Welcome): Thu at 20:00. 
Statewide ARES net: Sun at 20:00.",CCARC,2017-01-06,,,,Wide area: Vail Pass to Glenwood Canyon and the Flattops Wilderness to Tennessee Pass.  Map,,,,,,,,,,,,,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.05,-5,136.5,K0VQ,"Aspen, Aspen Mountain",CO,OPEN,,,93.5,WNW,,08,260,39.1761,-106.829,447.05,442.05,136.5,Pitkin,On-Air,Roaring Fork Amateur Repeater Cooperative,,,,CCARC,2012-11-10,,,,Aspen-Snowmass areas.,,,,,,,,,,,,,,136.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,-5,103.5,KC0VJD,Hugo,CO,OPEN,W,Y,93.7,E,,08,17059,39.0542,-103.48,447,442,,Lincoln,On-Air,Delbert Noakes (KC0VJD),APRS repeater &amp; I-Gate / Weather station,,,CCARC,2019-04-24,,,,"I-70, US-71, US-287, US-40, US-24, Hugo, Limon, Genoa, Punkin Center, Arriba.",,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,30534,,,,,,,,,,,,,,,,,,,,
224.96,-1.6,CSQ,AC0KC,Fort Lupton,CO,OPEN,,,94.5,NNE,,08,8183,40.0847,-104.813,224.96,223.36,CSQ,Weld,On-Air,AC0KC,,,,CCARC,2012-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.95,-5,,K5GF,Gunnison,CO,OPEN,,,95.3,W,,08,161,38.5458,-106.925,449.95,444.95,,Gunnison,,K5GF,,,,CCARC,2012-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.12,0.6,,W0VTL,Gunnison,CO,OPEN,,,95.3,W,,08,160,38.5458,-106.925,147.12,147.72,,Gunnison,On-Air,W0VTL,E-power.,,,CCARC,2014-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7375,-5,CC8,K0RTS,"Genoa, Limon",CO,OPEN,,D,97.3,E,,08,13581,39.2783,-103.5,446.7375,441.7375,,Lincoln,On-Air,K0RTS KC0VJD,,,,CCARC,2016-01-31,RMHam,"Colorado on TG700 Slot 1
Denver on TG720 Slot 2",,"I-70 H-40 H-287 Arriba, Genoa, Hugo, Limon 50 mile radius",,yes,8,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Rocky Mountain Wide  1  700      Central Regional  2  720    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.75,-5,100,N0ZSN,"La Veta, Cordova Pass",CO,OPEN,EIA,,97.5,S,ON        - IDLE,08,13485,37.3407,-105.024,449.75,444.75,100,Las Animas,On-Air,N0ZSN,,Full-time to the  The Fun Machine System .,,CCARC,2015-07-27,The Fun Machine,,,,The Fun Machine,,,,,,,,,,,,,100,7301,363976,,,,,,,,,28368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,103.5,KE0AE,Genoa,CO,OPEN,EIA,Y,97.6,E,Node Offline,08,128,39.2688,-103.488,147.06,147.66,,Lincoln,Off-Air,BSARC,"APRS repeater / weather station, remote base, e-power (solar - completely off the electrical grid).",,Big Sandy Net: Wed 19:00,CCARC,2019-04-23,,,,"I-70, US-71, US-287, US-40, US-24",http://www.bigsandyradio.com/,,,,,,,,,,,yes,Open ↑ / Open ↓,,3794,791116,,,,,,,,,42740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.525,-5,151.4,N0EPA,Longmont,CO,OPEN,E,,98.2,N,Node Offline,08,176,40.1672,-105.101,448.525,443.525,151.4,Boulder,On-Air,N0EPA,,,,CCARC,2017-03-11,,,,,,,,,,,,,,,,,,,,223853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,100,W0ENO,Longmont,CO,OPEN,,,98.2,N,,08,175,40.1672,-105.101,147.27,147.87,100,Boulder,On-Air,Longmont ARC (LARC),"Closed autopatch, e-power, EchoLink.","Linkable to  
448.80000 (W0ENO) at Longmont, CO .",,CCARC,2017-03-11,,,,Wide area: Northern Colorado.,http://w0eno.org/?q=node/11,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.8,-5,88.5,W0ENO,Longmont,CO,OPEN,,,98.2,N,,08,177,40.1672,-105.101,448.8,443.8,88.5,Boulder,On-Air,Longmont ARC,30,"Linkable to  
147.27000 (W0ENO) at Longmont, CO .",LARC: Sun at 20:00.,CCARC,2017-03-11,,,,,,,,,,,,,,,,,,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.03,0.6,100,KI0HG,"Allenspark, AFPD Station #5",CO,OPEN,,,99.7,N,,08,15670,40.1727,-105.468,147.03,147.63,100,Boulder,On-Air,KI0HG,,,,CCARC,2017-01-20,Boulder County Amateur Radio Emergency Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.67,-0.6,107.2,K0CL,Snowmass Village,CO,OPEN,,,99.8,WNW,,08,211,39.2131,-106.937,146.67,146.07,107.2,Pitkin,On-Air,Ski Country ARC,Linked.,,,CCARC,2012-11-10,,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.875,-5,CC,K7PFJ,"Granby, Mt Chauncey",CO,OPEN,,D,101.1,NNW,,08,15899,40.0861,-105.939,446.875,441.875,,Clear Creek,On-Air,,,,,,2017-03-11,RMHAM,,,,http://www.rmham.org,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,123,KA0YDW,Granby,CO,OPEN,,,101.1,NNW,,08,145,40.0861,-105.939,146.82,146.22,123,Grand,,GCARA,E-power.,,,CCARC,2014-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,,KC0ITF,"La Junta, North La Junta",CO,PRIVATE,W,Y,103.2,SE,,08,167,37.9995,-103.529,147.36,147.96,,Otero,On-Air,,E-power,,,,2018-09-30,KC0ITF,Digital Wires-X,,La Junta: U.S. Route 50 CO State Hwy 10 CO State Hwy 109 CO State Hwy 194 U.S. Route 350,,,,,,,,,,,,yes,Open ↑ / Open ↓,123,,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,11360,,,,,,,,,,,,,,,,,,,,
446.75,-5,CC0,KC0ITF,"La Junta, North La Junta",CO,PRIVATE,,DSY,103.2,SE,,08,101,37.9995,-103.529,446.75,441.75,,Otero,On-Air,,E-power.,,,,2017-02-01,KC0ITF,Please use Busy Channel LockOut,,La Junta,,yes,0,,,,,,,,,yes,Open ↑ / Open ↓,,,,,yes,KC0ITF (B) Repeater,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0.6,100,KC0KWD,LaSalle,CO,OPEN,I,Y,107.6,NNE,,08,157,40.2612,-104.706,147,147.6,,Weld,On-Air,Weld ARS,"Yaesu System Fusion, 20 Watts. Will be switching to DSQ on 1 Feb 2016.",,Tuesday Night club net,CCARC,2019-05-06,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,3839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.475,-5,100,KC0KWD,Greeley,CO,OPEN,I,,107.6,NNE,,08,158,40.2612,-104.706,448.475,443.475,100,Weld,On-Air,Weld Amateur Radio Society (WARS),,,,CCARC,2019-05-06,,,,,http://www.warsco.org/,,,,,,,,,,,,,,3839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.075,0.6,88.5,KB0VJJ,"Kremmling, Santoy Peak",CO,OPEN,,,111.3,NW,,08,166,40.0589,-106.388,147.075,147.675,88.5,Grand,On-Air,Colorado Connection,,Full-time to the  Colorado Connection System .,"Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net (all welcome): Thu at 20:00. 
Statewide ARES: Sun at 20:00.",CCARC,2016-05-23,,Part of the Colorado Connection system of Repeaters,,Flattops Wilderness Area well and can even be worked from the Front Range in some locations. Coverage at the east end of Glenwood Canyon to Eagle is available in some spots along I-70.  Map,,,,,,,,,,,,,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.685,-0.6,123,N0FH,Estes Park,CO,OPEN,EI,,112.4,N,Node Offline,08,119,40.3601,-105.451,146.685,146.085,123,Larimer,On-Air,Estes Valley ARC,E-power.,"Full-time to  
449.80000 (N0FH) at Estes Park, CO .",ARES D-10: Thu at 19:00.,CCARC,2017-08-05,,"Both Echolink and IRLP are open, IRLP connect is a four digit node number only and '73' to disconnect. Top of Hour time is announced from 0600 to 2200.",,Estes Valley and east RMNP - some coverage E and SE (Loveland and Denver),,,,,,,,,,,,,,,7268,625757,,,,,,,,,,,,,"The EchoLink node connects to both machines. The node is open (no passwords; touch tone only the the ' * ' character followed by a four, five, or six digit node number where you wish to connect). The disconnect is ' # '.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,CC2,N0WAR,"Estes Park, Prospect Mtn",CO,OPEN,,D,113,N,,08,17813,40.3606,-105.52,147.24,147.84,,Larimer,On-Air,N0WAR,Brandmeister Network,,,,2019-05-11,W0DMR,,,Wide Area: Estes Park &amp; Rocky Mtn Nat Park,http://www.w0dmr.org,yes,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.15,-5,136.5,K0VQ,"Carbondale, Missouri Heights",CO,OPEN,E,,113.1,WNW,Node Offline,08,6009,39.4247,-107.097,447.15,442.15,136.5,Garfield,On-Air,,,,,,2011-08-01,,"Please contact Tracy, K0VQ, by email or on-the-air prior to attempting to use this node to obtain codes for specific questions and to make sure that proper protocol is followed. Please DO NOT just key up and start issuing DTMF codes, connecting to reflectors, etc., without guidance.",,,,,,,,,,,,,,,,,,8150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.925,-0.6,,WA0JS,Creede,CO,OPEN,,,113.3,WSW,,08,63,37.8492,-106.926,146.925,146.325,,Mineral,Off-Air,Creede ARC,,,,CCARC,2012-11-12,,WA0JS license expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,123,N0FH,Estes Park,CO,OPEN,EI,,114.1,N,Node Offline,08,120,40.3772,-105.521,449.8,444.8,123,Larimer,On-Air,Estes Valley ARC,E-Power,"Full-time to  
146.68500 (N0FH) at Estes Park, CO .",ARES D-10: Thu at 19:00.,CCARC,2017-08-05,,"Both Echolink and IRLP are open, IRLP connect is a four digit node number only and '73' to disconnect. Top of Hour time is announced from 0600 to 2200.",,,,,,,,,,,,,,,,,7268,625757,,,,,,,,,,,,,"The EchoLink node connects to both machines. The node is open (no passwords; touch tone only the the ' * ' character followed by a four, five, or six digit node number where you wish to connect). The disconnect is ' # '.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.32,-1.6,100,KN6VV,Loveland,CO,OPEN,,,114.2,N,,08,180,40.3978,-105.074,224.32,222.72,100,Larimer,Off-Air,KN6VV,"Closed autopatch, e-power.",,,CCARC,2014-03-03,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.195,0.6,100,W0LRA,"Loveland, Namaqua Hill",CO,OPEN,,,114.2,N,,08,179,40.3985,-105.125,147.195,147.795,100,Larimer,On-Air,Loveland Repeater Assoc,"Closed autopatch, e-power.",,,CCARC,2016-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.575,-5,100,W0LRA,"Loveland, Namaqua Hill",CO,OPEN,,,114.2,N,,08,181,40.3978,-105.074,449.575,444.575,100,Larimer,On-Air,Loveland Rptr Assoc,"Closed autopatch, e-power.",,,CCARC,2018-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.375,0.6,100,K0BV,"Trinidad, Raton Pass",CO,OPEN,,,115,SSE,,08,8180,37.1695,-104.501,147.375,147.975,100,Las Animas,Off-Air,K0BV,,,,CCARC,2017-10-24,,,,Good coverage along I-25 between CO/NM state line and 40 miles north.,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.375,-5,100,KG5JL,"Trinidad, Raton Pass",CO,OPEN,,Y,115,SSE,,08,13499,37.1695,-104.501,447.375,442.375,100,Las Animas,On-Air,KG5JL,E-power (batt).,,,CCARC,2018-04-04,,,,"Covers I-25 from CO/NM border to north of Trinidad, CO.",,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,
449.6,-5,107.2,KC0CVU,"Trinidad, Raton Pass",CO,OPEN,,,115.1,SSE,,08,240,37.1694,-104.5,449.6,444.6,107.2,Las Animas,Off-Air,Cheyenne Mtn Rptr Grp,E-power.,,,CCARC,2017-10-24,,,,Wide area.,CMRG Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RDI,"Trinidad, Raton Pass",CO,OPEN,,S,115.5,SSE,,08,8086,37.1457,-104.571,446.775,441.775,,Las Animas,On-Air,Cheyenne Mountain Repeater Group (CMRG),,,,CCARC,2017-12-13,,,,,,,,,,,,,,,,,,,,,,yes,KD0RDI (B),"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.725,-5,127.3,K0OJ,"Greeley, UNC",CO,OPEN,,,117.2,NNE,,08,159,40.4037,-104.703,449.725,444.725,127.3,Weld,On-Air,K0OJ,"Autopatch, WX.",,,CCARC,2014-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,100,W0UPS,"Greeley, UNC",CO,OPEN,,,117.3,NNE,,08,156,40.4036,-104.7,146.85,146.25,100,Weld,On-Air,Northern Colorado ARC,"E-power, WX.",,,CCARC,2017-05-08,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.025,-5,100,W0UPS,"Loveland, Budweiser Event Center",CO,OPEN,,Y,117.7,N,,08,3621,40.444,-104.989,448.025,443.025,100,Larimer,On-Air,Northern Colorado ARC,,,,CCARC,2016-03-21,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,100,,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,
449.325,-5,136.5,WR0AEN,Greeley,CO,OPEN,,S,118.5,NNE,,08,8210,40.4233,-104.709,449.325,444.325,,Weld,On-Air,Colorado Amateur Repeater Network (CARN),,,,CCARC,2012-11-12,,,,,,,,,,,,,,,,,,,,,,yes,WR0AEN (B),"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.725,-5,131.8,W7RF,Fort Collins,CO,OPEN,,,121,N,,08,8194,40.496,-105.079,447.725,442.725,131.8,Larimer,On-Air,W7RF,,,,CCARC,2018-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.525,-5,100,N0PKT,"Creede, Bristol Head",CO,OPEN,A,,121.3,WSW,,08,14923,37.7933,-107.055,449.525,444.525,100,Mineral,On-Air,N0PKT,,Full-time to the  The Fun Machine System .,,,2017-01-06,The Fun Machine,,,,,,,,,,,,,,,,,100,,,,,,,,,,,43265,,,DM67lt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283.55,-20,100,K1TJ,Fort Collins,CO,OPEN,,,122.2,N,,08,3620,40.5153,-105.147,1283.55,1263.55,100,Larimer,On-Air,K1TJ Repeater System,,,,CCARC,2013-01-01,,,,Northern Colorado Front Range,http://www.k1tj.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.45,-5,123,KC0RBT,Fort Collins,CO,OPEN,E,,122.2,N,Node Offline,08,276,40.5153,-105.147,447.45,442.45,123,Larimer,On-Air,,,,,CCARC,2016-02-01,,,,,,,,,,,,,,,,,,,,447450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7375,-5,CC2,N0AOL,Fort Collins,CO,OPEN,,D,122.2,N,,08,8505,40.5153,-105.147,446.7375,441.7375,,Larimer,On-Air,N0AOL - NoCo C-Bridge Network,DMR-MARC World Wide Network,,"DMR World Wide Net: Sat at 10:00. 
TS 1 Group Call 1 http://www.dmr-marc.net/ 
Tac 310 Net: Sun at 18:00, TS 1 Group Call 310 .",CCARC,2017-03-11,,Repeater ID: 310803,,Wide area: North Front Range.,http://nocodmr.kt0l.net:8080/nocodmr/documentation.htm,yes,2,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Worldwide  1  1      North America  1  3      English  1  13      TAC 310  1  310      Local/Cluster  2  2      N. Colorado  2  3171    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,,,,,,,,,,
449.725,-5,179.9,K0ELK,"Carbondale, Four Mile Ridge",CO,OPEN,IA,,123.2,WNW,,08,35,39.4,-107.315,449.725,444.725,179.9,Garfield,On-Air,Roaring Fork Amateur Repeater Cooperative (RFARC),EchoLink.,,,CCARC,2012-11-10,,,,Wide area.,,,,,,,,,,,,,,,3722,,,,,,,,,,28434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,107.2,K0SNO,"Carbondale, Four Mile Ridge",CO,OPEN,,,123.2,WNW,,08,259,39.4,-107.315,147.39,147.99,107.2,Garfield,On-Air,Roaring Fork Amateur Repeater Cooperative,,,,,2016-07-14,,,,"Rifle, Carbondale, El Jebel, Glenwood Springs, Basalt and Aspen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
