Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Sponsor,Affiliate,Links,Coordination,Last update,On-air,Features,Coverage,Nets,Web links,Notes,EchoLink,DMR Enabled,Color Code,Wide Network,Grid,IRLP,AllStar,Commands,Talkgroup Network,Talkgroups,Wyoming,WyLOCAL,YSF Digital Enabled,DG-ID,Mixed-Mode,Southern Colorado,Central Regional,Northern Colorado Regional,D-STAR Enabled,Node,Sources,Worldwide,North America,English,Local/Cluster,Mountain Reg USA,Local Network,Rocky Mountain Wide,Feed,Worldwide English,DCI Bridge,Colorado,N. Colorado,TAC 310,P-25 Digital Enabled,NAC,Default Reflector,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Bandwidth,WIRES-X,Devilshead Local,Location Photo,Eastern Colorado,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,TAC 311,Colorado Chat
927.9,-25,D205,KA0WUC,Woodland Park,CO,OPEN,,,168.9,SE,,08,3750,38.9938,-105.057,927.9,902.9,D205,D205,Teller,On-Air,MARC,,,CCARC,2012-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,107.2,NX0G,Woodland Park,CO,OPEN,,,168.9,SE,,08,250,38.9939,-105.056,146.82,146.22,107.2,,Teller,On-Air,Mountain ARC,,"Full-time to  
146.68500 (NX0G) at Lake George, Badger Mountain, CO .
 
Full-time to  
448.65000 (NX0G) at Woodland Park, CO .
 
Full-time to  
447.47500 (NX0G) at Colorado Springs, CO .
 
Full-time to  
147.01500 (NX0G) at Cripple Creek, CO .",CCARC,2016-11-17,,E-power.,,MARC/PCRC: Tue at 19:30.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.65,-5,107.2,NX0G,Woodland Park,CO,OPEN,,,168.9,SE,,08,251,38.9939,-105.056,448.65,443.65,107.2,,Teller,On-Air,Mountain ARC (MARC),MARC,"Full-time to  
146.68500 (NX0G) at Lake George, Badger Mountain, CO .
 
Full-time to  
146.82000 (NX0G) at Woodland Park, CO .
 
Full-time to  
147.01500 (NX0G) at Cripple Creek, CO .
 
Full-time to  
447.47500 (NX0G) at Colorado Springs, CO .",CCARC,2016-11-17,,E-power.,,MARC/PCRC: Tue at 19:30.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.325,-5,103.5,KA4EPS,"Woodland Park, Paradise Pines",CO,OPEN,A,,169.7,SE,,08,9503,38.9878,-105.044,449.325,444.325,103.5,103.5,Teller,On-Air,KA4EPS,Amateur Radio Motorcycle Club,,CCARC,2019-04-01,,E-power. Allstar Node 27976,"Small coverage repeater node covering Woodland Park, CO when not linked. When linked to the Florida hub, coverage from Key West to Melbourne, Florida can be expected.","Sunday 1900 MST
Tuesday 1900 MST",http://www.ka4eps.com,Node # 27976,,,,,,,27976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.85,-5,,K0PRA,Franktown,CO,OPEN,,S,170.7,SE,,08,11473,39.3935,-104.675,446.85,441.85,,,Douglas,On-Air,Parker Radio Association,,,CCARC,2018-03-18,,D-Star B module,,,http://parkerradio.org,,,,,,,,,,,,,,,,,,,,yes,K0PRA (B) Repeater,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.8375,-25.8,100,KI0HC,Parker,CO,OPEN,,,171.3,SE,,08,14732,39.5391,-104.569,927.8375,902.025,,,Douglas,On-Air,,,,CCARC,2018-02-21,,,This repeater is east of parker so it covers up in the foothills. You can hilltop into Wyoming &amp; on I-80 west to MM323 The Abraham Lincoln Monument. South I-25 to Fountain MM125. The hills are your friends in the 900 world!,,,"Offset is -25.8125
In Nac 294 Out Nac 293",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,294,yes,,,,,,,,,,,,,,,,
146.9,-0.6,88.5,K7QEQ,Moab,UT,OPEN,,,171.4,SW,,49,48,38.5739,-109.549,146.9,146.3,88.5,,Grand,On-Air,Sinbad Desert ARC,,,UVHFS,2015-03-29,,"Closed autopatch, remote base, linked to Bald Mesa (146.760).",Moab and immediate surroundings.,,http://sdarc.us/repeaters/moab.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.34,0.6,136.5,KG7DSO,"Vernal, Tabby Mountain",UT,OPEN,,,171.4,W,,49,121,40.3549,-110.799,147.34,147.94,136.5,,Uintah,On-Air,Borderline Amateur Radio Club,Roosevelt Junior High School Amateur Radio Club,"Full-time to  
147.10000 (W7BAR) at Vernal, Blue Mountain, UT .",UVHFS,2017-05-14,,,Wide area.,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.03,-1,D261,N7HYF,Lander,WY,OPEN,,,171.4,NNW,,56,1,42.8331,-108.73,53.03,52.03,D261,D261,Fremont,On-Air,WYAME/N7HYF,,"Full-time to  
147.06000 (N7HYF) at Boysen, Boysen Peak, WY .
 
Full-time to  
449.90000 (N7HYF) at Lander, Limestone Mountain, WY .",WRCG,2010-08-17,,,Wide area,"WY Dxers assoc. 
WYAME Nets.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.68,-1.6,,AE7AF,Wheatland,WY,OPEN,,,171.5,NE,,56,15538,42.0544,-104.953,224.68,223.08,,,Platte,On-Air,,,,,2017-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.625,-5,151.4,WA7SNU,Wheatland,WY,OPEN,,,171.5,NE,,56,16476,42.0544,-104.953,449.625,444.625,151.4,,Platte,On-Air,,,,,2017-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,,WA7SNU,Wheatland,WY,OPEN,,,171.6,NE,,56,47,42.0544,-104.952,146.88,146.28,,,Platte,On-Air,GPARA,,,,2019-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.135,-0.6,123,KB5ITS,"Lake City, Hill 71",CO,OPEN,,,172.2,S,,08,16607,38.03,-107.315,147.135,146.535,123,,Hinsdale,On-Air,,,,CCARC,2018-01-15,,E-power (solar),,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,127.3,KB5ITS,"Ouray, Engineer Mountain",CO,OPEN,,,172.3,S,,08,16604,38.0228,-107.671,147.27,147.87,127.3,,Ouray,On-Air,,,,CCARC,2018-01-15,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.725,-5,100,K0NR,"Monument, Monument Hill",CO,OPEN,,,172.7,SE,,08,183,39.0917,-104.872,447.725,442.725,100,100,El Paso,On-Air,K0NR,,,CCARC,2016-12-10,,30,Local.,,http://www.k0nr.com/wordpress/k0nr-repeater/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.28,0.6,D032,W7VNJ,Casper,WY,OPEN,,Y,173.4,NNE,,56,3542,42.8486,-106.308,147.28,147.88,D032,D032,Natrona,On-Air,Casper Amateur Radio Club,,,WRCG,2015-04-23,,E-power.,Local Casper coverage.,,http://casperarc.net/wiki/index.php/Main_Page,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.575,-5,173.8,W7VNJ,"Casper, Wyoming Med Center",WY,OPEN,I,,173.4,NNE,,56,73,42.8482,-106.308,449.575,444.575,173.8,173.8,Natrona,On-Air,CDK Net,,,WRCG,2017-01-04,,E-power.,Wide area: Casper Metro and large parts of Natrona county.,,Casper ARC,,,,,,,7707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.345,0.6,,KC7MJI,Casper,WY,OPEN,,,174.5,NNE,,56,15537,42.8666,-106.313,147.345,147.945,,,Natrona,,,,,WRCG,2017-01-04,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.91,-0.6,,N7GT,Casper,WY,OPEN,,,174.5,NNE,,56,15529,42.8666,-106.313,146.91,146.31,,,Natrona,,,,,WRCG,2017-01-04,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.1,-5,,NG7T,Casper,WY,OPEN,,,174.5,NNE,,56,63,42.8667,-106.312,449.1,444.1,,,Natrona,,NG7T,,,,2017-01-04,Unknown,E-power.,Wide area:  50 mi radius.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.98,-1,141.3,W7VNJ,Casper,WY,OPEN,,,174.5,NNE,,56,8686,42.8666,-106.313,52.98,51.98,141.3,,Natrona,Off-Air,CARC,,,WRCG,2017-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9875,-5,CC11,WY7EOC,"Casper, Casper Mountain",WY,CLOSED,,D,174.5,NNE,,56,15489,42.8666,-106.313,449.9875,444.9875,,,Natrona,On-Air,Laramie County EM,Wyoming DMR Project,,WRCG,2017-01-04,,,Wide Area. 40 mi radius.,,,,,yes,11,,,,,,Wyoming DMR Project,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Wyoming  1  3156  Full-Time    WyLOCAL  2  100  Full-Time  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.015,0.6,107.2,NX0G,Cripple Creek,CO,OPEN,,,175.5,SE,,08,65,38.7466,-105.178,147.015,147.615,107.2,,Teller,On-Air,Mountain ARC,,"Full-time to  
146.68500 (NX0G) at Lake George, Badger Mountain, CO .
 
Full-time to  
146.82000 (NX0G) at Woodland Park, CO .
 
Full-time to  
448.65000 (NX0G) at Woodland Park, CO .
 
Full-time to  
447.47500 (NX0G) at Colorado Springs, CO .",CCARC,2016-11-17,,E-power.,,MARC/PCRC: Tue at 19:30.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.38,0.6,100,WA7GIE,"Roosevelt, Mirror Lake",UT,OPEN,,,175.5,W,,49,235,40.7056,-110.883,147.38,147.98,100,,Duchesne,On-Air,,,,UVHFS,,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.46,-0.6,67,WB0WDF,Cripple Creek,CO,OPEN,,,175.5,SE,,08,64,38.7466,-105.178,145.46,144.86,67,,Teller,On-Air,WB0WDF,RGARC,,CCARC,2012-06-15,,"E-power, 100% Solar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.94,-1.6,67,WB0WDF,Cripple Creek,CO,OPEN,,,175.5,SE,,08,7203,38.7466,-105.178,224.94,223.34,67,,Teller,Testing,,,,CCARC,2012-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.4,-5,67,WB0WDF,Cripple Creek,CO,OPEN,,,175.5,SE,,08,66,38.7467,-105.178,447.4,442.4,67,,Teller,On-Air,WB0WDF,,,CCARC,2012-06-15,,"E-power, Solar, Remote Base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287.7,-20,67,WB0WDF,Cripple Creek,CO,OPEN,,,175.5,SE,,08,67,38.7466,-105.178,1287.7,1267.7,67,,Teller,Testing,WB0WDF,,,CCARC,2012-06-18,,,,,,Testing in Canon City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.7,-5,107.2,KB0YNA,"Telluride, Gray Head",CO,OPEN,I,,175.9,S,,08,254,37.991,-107.972,449.7,444.7,107.2,107.2,San Miguel,On-Air,Grand Mesa Repeater Association ( GMRA ),,Full-time to the  GMRA Open System .,CCARC,2017-12-07,,E-power.,Wide Area via links - Western Colorado - Eastern Utah,RACES: Wed at 19:30.,,Closed IRLP out - Ask for a control Op,,,,,,3710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.97,-0.6,100,KB0SRJ,"Colorado Springs, Pikes Peak",CO,OPEN,,,176.5,SE,,08,44,38.84,-105.04,146.97,146.37,100,,El Paso,On-Air,Pikes Peak FM Assoc,,"Linkable to  
448.45000 (KB0SRJ) at Colorado Springs, Pikes Peak, CO .",CCARC,2019-03-07,,e-power.,"Wide area. line-of-sight coverage to pretty much the entire prairie of Colorado, from the mountains eastward to Kansas, with signal as far as New Mexico and Wyoming depending on where you are.",listed on http://ppfma.org,PPFMA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,
448.45,-5,100,KB0SRJ,"Colorado Springs, Pikes Peak",CO,OPEN,,,176.5,SE,,08,54,38.84,-105.04,448.45,443.45,100,,El Paso,On-Air,Pikes Pk FM Assoc,,"Linkable to  
146.97000 (KB0SRJ) at Colorado Springs, Pikes Peak, CO .",CCARC,2019-03-07,,E-power.,"Wide area. line-of-sight coverage to pretty much the entire prairie of Colorado, from the mountains eastward to Kansas, with signal as far as New Mexico and Wyoming depending on where you are.",see http://www.ppfma.org,PPFMA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,
145.115,-0.6,100,K0FOP,"Riverton, Griffey Hill",WY,OPEN,E,,178.6,NNW,ON        - IDLE,56,35,43.025,-108.379,145.115,144.515,100,,Fremont,On-Air,Wyoming Amateur Monitoring Enthusiasts Club (WYAME),,,WRCG,2017-01-04,,,Wide area:,Wyoming DX association Net,,,161145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.555,299.1,CSQ,KG7LRK,"Riverton, Griffy site",WY,OPEN,E,S,178.6,NNW,ON        - IDLE,56,17302,43.0247,-108.381,147.555,446.67,,,Washakie,Off-Air,WYAME-Wyoming Amatuer Monitoring Euthusiast,LURK System,,,2018-12-11,,Echolink Access-DSTAR/Fusion C4FM/P25/APRS Link,Riverton Wyoming-Radius 147.555 to 446.670 Mhz- 160 Miles,"Every Sunday- 7:00 PM,. Schedule.",https://www.facebook.com/groups/536584156430778/,,161145,,,,,,,8,,,,,,,,,,,yes,KG7LRK (C) Hot Spot 24/7,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,
449.975,-5,127.3,N7HYF,"Riverton, Griffy Hill",WY,OPEN,,,178.7,NNW,,56,13102,43.025,-108.38,449.975,444.975,127.3,CSQ,Fremont,On-Air,WYAME Amatuer Radio Club.,Fremont County DSTAR Digital Group.,,WRCG,2017-01-04,,E-power (batt),35,,,"Antenna Decibal 4-Bay Dipole,60 watt input to Antenna(9dBd Gain,Omni,,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.825,-5,,KA7SHX,"Kemmerer, Quealy Peak",WY,OPEN,,,178.9,WNW,,56,71,41.7925,-110.537,449.825,444.825,,,Lincoln,On-Air,ORARC,,,WRCG,2018-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.075,-5,,KF7EHE,Kemmerer,WY,OPEN,,,178.9,WNW,,56,14394,41.7924,-110.538,449.075,444.075,,123,Lincoln,Off-Air,,,,,2017-01-04,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.09,0.6,100,KG7VVQ,"Kemmerer, Quealy Peak",WY,OPEN,,,178.9,WNW,,56,49,41.8386,-110.504,147.09,147.69,100,,Lincoln,On-Air,,,,WRCG,2017-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,127.3,N7ERH,"Kemmerer, Qualey Ridge",WY,OPEN,,,178.9,WNW,,56,17470,41.7925,-110.537,449.3,444.3,127.3,,,,,,,,2018-12-11,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,-5,67,WB0WDF,"Canon City, eightmile Mountain",CO,OPEN,,,179.9,SE,,08,33,38.5386,-105.349,449,444,67,67,Fremont,On-Air,WB0WDF,,Full-time to the  Mega-Link System .,CCARC,2012-06-14,,"E-power (Solar, Wind)",,,Mega Link,North of the Royal Gorge Bridge.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441.67,5,CSQ,N7DMO,"Riverton, Griffy Hill",WY,OPEN,E,SY,180.3,NNW,ON        - IDLE,56,13103,43.0387,-108.438,441.67,446.67,,,Fremont,On-Air,,"N7DMO Link,to 52.525 Mhz, Simplex,",,,2018-01-01,,Also Linked Controlled to Pinedale (146.880) Casper K7PLA (145.460).,"DSTAR/C4FM/APRS Crossbander repeater 120 miles around Riverton Wy,",,,,161145,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,yes,N7DMO (B),"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.18,0.6,100,AA0SP,"Colorado Springs, Almagre Mountain",CO,PRIVATE,,,181.5,SE,,08,8178,38.7725,-104.993,147.18,147.78,100,,El Paso,On-Air,AA0SP,,,CCARC,2017-03-09,,E-power (solar).,"Located on South Almagre Mountain at 12,367 feet, it provides excellent coverage of nearly all of El Paso County and points east, along with coverage extending south past Pueblo. Locations very close in to the Front Range, or in the shadow of Cheyenne Mountain are not covered well. Since this peak is shorter than Pikes Peak its coverage to the north is not as good as Pikes Peak, although there are points northeast of Colorado Springs where there is coverage.",,,This repeater is available for public service oriented communications with prior coordination. Contact Mike Proctor KB0IAP to coordinate its use.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.95,-5,CC7,K7PFJ,"Colorado Springs, Almagre Mountain",CO,OPEN,,D,181.5,SE,,08,5220,38.7726,-104.993,446.95,441.95,,,Teller,On-Air,Rocky Mountain Ham Radio,RMHAM,"Full-time to  
446.98750 (N0SZ) at Boulder, Lee Hill, CO .",,2017-03-11,,,Monument Hill through Pueblo.,,,,,yes,7,,,,,,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Rocky Mountain Wide  1  700      Southern Colorado  2  719    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
145.235,-0.6,CC7,N0SZ,"Colorado Springs, Almagre Mountain",CO,OPEN,,D,181.5,SE,,08,17250,38.772,-104.993,145.235,144.635,,,El Paso,On-Air,RMHAM,,,CCARC,2018-12-23,,,Wide area,,Rocky Mountain Ham Radio,Voice ID is required for data/GPS/text on TG 705,,yes,7,,,,,,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Rocky Mountain Wide  1  700      Eastern Colorado  2  705    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,,,,,
927.725,-25.7,D114,WA6IFI,"Colorado Springs, Almagre Mountain",CO,OPEN,,,181.5,SE,,08,58,38.7726,-104.993,927.725,902.025,,,Teller,On-Air,WA6IFI,,"Full-time to  
449.42500 (N0ZUQ) at Fort Collins, Christ Mountain, CO .
 
Full-time to  
927.87500 (N0ZUQ) at Fort Collins, Christ Mountain, CO .",CCARC,2018-12-01,,12,"Wide area: Along I-25 from Raton Pass to Pueblo, really solid from Pueblo through Colorado Springs, to Castle Rock, Now we are linked to Centennial Cone 927.8375 &amp; Chief Mtn 927.9375 in the Denver area.",,Yahoo Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,293,yes,,,,,,,,,,,,,,,,
448.95,-5,,,Black Forest,CO,OPEN,,SY,181.9,SE,,08,17551,39.0485,-104.701,448.95,443.95,,,El Paso,,N0PKT,K0JSC,,,2019-01-08,Unknown,e-power,This repeater covers most of Black Forest and various areas of Monument and Colorado Springs,Primarily on NXDN: All Nets carried on the K0JSC.COM Fun Machine system,http://www.k0jsc.com,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,yes,(B) Repeater,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,yes,1,6.25,yes,,
147.2,0.6,88.5,K7GX,"Price, Wood Hill",UT,OPEN,EI,,183.6,WSW,ON        - IDLE,49,10058,39.6111,-110.812,147.2,147.8,88.5,,Carbon,On-Air,,,,UVHFS,2018-05-20,,,,,,,64264,,,,,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.3,-5,,K7GX,"Price, Wood Hill",UT,OPEN,EI,,183.6,WSW,ON        - IDLE,49,10061,39.6111,-110.812,448.3,443.3,,,Carbon,,,,,UVHFS,2013-08-05,Unknown,,,,,,64264,,,,,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.43,-0.6,88.5,W7CEU,"Price, Wood Hill",UT,OPEN,,,183.6,WSW,,49,78,39.6119,-110.812,145.43,144.83,88.5,,Carbon,,,,,UVHFS,2008-07-11,Unknown,5,Price.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.5,-1.6,88.5,W7CEU,"Price, Wood Hill",UT,OPEN,,,183.6,WSW,,49,2764,39.6119,-110.812,224.5,222.9,88.5,,Carbon,,College of Eastern Utah ARC,,,UVHFS,2008-11-25,Unknown,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.3,-5,88.5,W7CEU,"Price, Wood Hill",UT,OPEN,,,183.6,WSW,,49,2765,39.6119,-110.812,448.3,443.3,88.5,,Carbon,,College of Eastern Utah ARC,,,UVHFS,,Unknown,,Price.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.72,-1.6,103.5,W0MOG,Colorado springs,CO,OPEN,,,183.7,SE,,08,15989,38.9,-104.8,224.72,223.12,103.5,103.5,El Paso,On-Air,w0mog,,,,2017-04-07,,,Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.86,-0.6,100,K7JL,"Evanston, Medicine Butte",WY,OPEN,,,184.4,WNW,,56,2,41.3486,-110.902,146.86,146.26,100,,Uinta,On-Air,Utah VHF Society,Intermountain Intertie,Full-time to the  Intermountain Intertie System .,WRCG,2019-03-03,,,Wide area: Southwestern Wyoming including Kemmerer and Evanston.,Utah VHF Society Tuesday: 20:00,http://www.utahvhfs.org/snowlink.html,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,,,Colorado Springs,CO,OPEN,,,185.5,SE,,08,46,38.8381,-104.821,147.27,147.87,,,El Paso,On-Air,TRA,,,,2016-08-10,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,156.7,AD0TP,Colorado Springs,CO,OPEN,,,185.5,SE,,08,42,38.8381,-104.821,146.85,146.25,156.7,103.5,El Paso,On-Air,AD0TP,Village 7 Amateur Radio Club,,CCARC,2019-02-17,,,,,http://www.v7arc.com/,Please email with comments/signal reports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.91,-0.6,151.4,K0IRP,Colorado Springs,CO,OPEN,,,185.5,SE,,08,43,38.8381,-104.821,146.91,146.31,151.4,151.4,El Paso,On-Air,GGARC,,,CCARC,2016-08-10,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,103.5,W0MOG,Colorado Springs,CO,OPEN,,,185.5,SE,,08,48,38.8381,-104.821,147.39,147.99,103.5,,El Paso,On-Air,W0MOG,,,CCARC,2016-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.575,-5,,,Colorado Springs,CO,CLOSED,,,185.7,SE,,08,8211,38.8339,-104.821,449.575,444.575,,,El Paso,On-Air,RMHARC,,,CCARC,2016-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.3,-5,100,AA0L,Colorado Springs,CO,OPEN,,,185.7,SE,,08,8200,38.8339,-104.821,448.3,443.3,100,,El Paso,On-Air,AA0L,,,CCARC,2016-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.35,-5,151.4,K0IRP,Colorado Springs,CO,OPEN,,,185.7,SE,,08,50,38.8339,-104.821,447.35,442.35,151.4,,El Paso,On-Air,GGARC,,,CCARC,2015-03-04,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.06,-1.6,,KB0SRJ,Colorado Springs,CO,CLOSED,,,185.7,SE,,08,8182,38.8339,-104.821,224.06,222.46,,,El Paso,,Pikes Peak FM Association (PPFMA),,,CCARC,2012-11-12,Unknown,"E-power, linked.",Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.025,-5,123,KF0WF,Colorado Springs,CO,OPEN,,,185.7,SE,,08,49,38.8339,-104.821,447.025,442.025,123,,El Paso,Off-Air,Colorado Springs ARA,,,CCARC,2016-08-10,,"Closed autopatch, e-power, linked, remote base.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.25,-5,123,N0KG,"Colorado Springs, Broadmoor Area",CO,OPEN,,,185.7,SE,,08,8198,38.8339,-104.821,448.25,443.25,123,,El Paso,Off-Air,,,,CCARC,2018-09-25,,,Colorado Springs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
