Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Coverage,Affiliate,Features,Links,IRLP,Notes,Nets,Web links,Coordination,Last update,Sponsor,DMR Enabled,Color Code,DMR ID,IPSC Network,Wide Network,Grid,On-air,Commands,EchoLink,AllStar,D-STAR Enabled,Node,Sources,Talkgroups,Rocky Mountain Wide,Southern Colorado,P-25 Digital Enabled,NAC,Default Reflector,Talkgroup Network,Central Regional,Northern Colorado Regional,Bandwidth,Mixed-Mode,Analog Bandwidth,Worldwide,North America,WW English FT,Europe,TAC 310,DCI Bridge,Southwest USA,Location Photo,Feed,Eastern Colorado,Devilshead Local,YSF Digital Enabled,DG-ID,TAC 311,Colorado,Colorado Chat,Local Network,NXDN Enabled,RAN,NXDN Bandwidth,WIRES-X,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Worldwide English FT,Local/Cluster,N. Colorado
145.31,-0.6,88.5,KB0VJJ,"Boulder, Thorodin Mountain",CO,OPEN,,,155.88,NE,,08,72,39.88750076,-105.4260025,145.31,144.71,88.5,123,Gilpin,On-Air,"Wide area: Cheyenne, Wyoming to the north, Monument, Colorado to the south, Limon, Colorado to the east, and the continental divide to the west.",,10,Full-time to the Colorado Connection System .,,"Split tone. The repeater still transmits 123.0 for those wishing to use tone squelch, you must run a split tone 88.5 TX and 123.0 RX",Colorado Traffic Net: Daily at 19:30. Colorado Connection Net (all welcome): Thu at 20:00. Statewide ARES: Sun at 20:00.,,CCARC,2019-08-15,Colorado Connection,,,,,,DM79GV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.225,-5,141.3,N0SZ,"Denver, Thorodin Mountain",CO,OPEN,,,155.88,NE,,08,97,39.88750076,-105.4260025,449.225,444.225,141.3,141.3,Gilpin,On-Air,Wide area.,,Emergency Power,,,"Emcomm Affiliated, Open repeater",,,CCARC,2015-11-03,Rocky Mountain Ham Radio (RMHR),,,,,,DM79GV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.725,-5,123,KA0TTF,"Colorado Springs, Fillmore Hill",CO,OPEN,,,155.93,ESE,,08,56,38.77999878,-104.84999847,448.725,443.725,123,,El Paso,On-Air,,,,,,,,,CCARC,2016-04-19,KA0TTF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.49,-0.6,100,NM5SJ,Lybrook,NM,OPEN,,,156.49,S,,35,128,36.23329926,-107.56199646,145.49,144.89,100,,Rio Arriba,On-Air,,,Closed autopatch.,,,,,,NMFCC,2017-01-16,Totah ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.425,-5,103.5,WC3W,Grand Lake,CO,OPEN,A,,156.51,NE,,08,18131,40.23920059,-105.84700012,449.425,444.425,103.5,103.5,Clear Creek,On-Air,"Grand Lake, CO",,,,,Linked to the Allstar Florida Hub,Sunday and Tuesday nights at 7 PM MT,,,2019-09-21,,,,,,,,,,,45202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.075,0.6,131.8,N0XLF,"Palmer Lake, Monument Hill",CO,OPEN,E,,156.55,E,ON - IDLE,08,8740,39.13600159,-104.92700195,147.075,147.675,131.8,131.8,Douglas,On-Air,Wide area coverage at 8300 70 mi radius.,,,,,,Tri Lakes Net: Mon at 19:30 (except third Monday of the month which is the regular radio club meeting).,,,2020-04-26,N0OBA Owner,,,,,,DM79MD,,,10079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.875,-5,107.2,N6LXX,"Morrison, Mt. Morrison",CO,OPEN,A,,156.78,E,,08,10513,39.67340088,-105.21800232,447.875,442.875,107.2,107.2,Jefferson,On-Air,"I-70,I-76,I-25,I-225",N6LXX,,Full-time to the N6LXX System .,,,,,CCARC,2017-03-09,N6LXX,,,,,,,,,,29913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.17,-0.5,107.2,N6LXX,"Morrison, Mt. Morrison",CO,OPEN,A,,156.78,E,,08,10514,39.67340088,-105.21800232,53.17,52.67,107.2,,Jefferson,On-Air,"I-70,I-76,I-25,I-225",N6LXX,,Full-time to the N6LXX System .,,,,,CCARC,2019-03-25,N6LXX,,,,,,,,,,29883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.575,-5,,,Colorado Springs,CO,CLOSED,,,157.93,ESE,,08,8211,38.83390045,-104.82099915,449.575,444.575,,,El Paso,On-Air,,,,,,,,,CCARC,2016-08-10,RMHARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.3,-5,100,AA0L,Colorado Springs,CO,OPEN,,,157.93,ESE,,08,8200,38.83390045,-104.82099915,448.3,443.3,100,,El Paso,On-Air,,,,,,,,,CCARC,2016-08-10,AA0L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.35,-5,151.4,K0IRP,Colorado Springs,CO,OPEN,,,157.93,ESE,,08,50,38.83390045,-104.82099915,447.35,442.35,151.4,,El Paso,On-Air,,,E-power.,,,,,,CCARC,2015-03-04,GGARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.06,-1.6,,KB0SRJ,Colorado Springs,CO,CLOSED,,,157.93,ESE,,08,8182,38.83390045,-104.82099915,224.06,222.46,,,El Paso,,Wide area.,,"E-power, linked.",,,,,,CCARC,2012-11-12,Pikes Peak FM Association (PPFMA),,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.025,-5,123,KF0WF,Colorado Springs,CO,OPEN,,,157.93,ESE,,08,49,38.83390045,-104.82099915,447.025,442.025,123,,El Paso,On-Air,,,"Closed autopatch, e-power, linked, remote base.",,,,,,CCARC,2016-08-10,Colorado Springs ARA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.25,-5,123,N0KG,"Colorado Springs, Broadmoor Area",CO,OPEN,,,157.93,ESE,,08,8198,38.83390045,-104.82099915,448.25,443.25,123,,El Paso,On-Air,Colorado Springs,,,,,,,,CCARC,2018-09-25,,,,,,,DM78OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.475,-5,107.2,NX0G,Colorado Springs,CO,OPEN,,,157.93,ESE,,08,51,38.83390045,-104.82099915,447.475,442.475,107.2,,El Paso,On-Air,,,"Closed autopatch, e-power.","Full-time to 146.68500 (NX0G) at Lake George, Badger Mountain, CO . Full-time to 146.82000 (NX0G) at Woodland Park, CO . Full-time to 448.65000 (NX0G) at Woodland Park, CO . Full-time to 147.01500 (NX0G) at Cripple Creek, CO .",,,MARC/PCRC: Tue at 1930.,,CCARC,2019-11-07,Mountain ARC (MARC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.6,-5,114.8,W0MOG,Colorado Springs,CO,OPEN,,,157.93,ESE,,08,55,38.83390045,-104.82099915,448.6,443.6,114.8,,El Paso,,,,,"Full-time to 927.80000 (W0MOG) at Colorado Springs, CO .",,,,,CCARC,2012-11-10,W0MOG,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.8,-25,D116,W0MOG,Colorado Springs,CO,OPEN,,,157.93,ESE,,08,3537,38.83390045,-104.82099915,927.8,902.8,D116,,Teller,On-Air,,,6,"Full-time to 448.60000 (W0MOG) at Colorado Springs, CO .",,,,,CCARC,2012-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.55,-5,123,WA6IFI,Colorado Springs,CO,OPEN,,,157.93,ESE,,08,8191,38.83390045,-104.82099915,447.55,442.55,123,,El Paso,On-Air,,,,,,,,,CCARC,2015-11-13,WA6IFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.625,-5,141.3,KE0VH,"Golden, Lookout Mountain",CO,OPEN,,Y,157.96,E,,08,139,39.73300171,-105.23899841,449.625,444.625,141.3,141.3,Jefferson,On-Air,,,E-power,,,,,,CCARC,2019-06-19,,,,,,,DM79JR,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,1,Open ↑ / Open ↓,,,,,,,,,,,,,,,,
147.27,0.6,,,Colorado Springs,CO,OPEN,,,157.97,ESE,,08,46,38.83810043,-104.82099915,147.27,147.87,,,El Paso,On-Air,,,E-power.,,,,,,,2016-08-10,TRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.91,-0.6,151.4,K0IRP,Colorado Springs,CO,OPEN,,,157.97,ESE,,08,43,38.83810043,-104.82099915,146.91,146.31,151.4,151.4,El Paso,On-Air,,,E-power.,,,,,,CCARC,2016-08-10,GGARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,103.5,W0MOG,Colorado Springs,CO,OPEN,,,157.97,ESE,,08,48,38.83810043,-104.82099915,147.39,147.99,103.5,,El Paso,On-Air,,,,,,,,,CCARC,2016-08-10,W0MOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.975,-25.9,67,W0SKY,"Golden, Lookout Mountain",CO,OPEN,A,,158.06,E,,08,18156,39.73329926,-105.23699951,927.975,902.0375,67,67,Jefferson,On-Air,"Denver, Golden",,,,,,,http://www.w0sky.com,CCARC,2020-01-01,,,,,,,,,Standard AllStar,,40195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.37,-0.6,CC,N0SZ,"Golden, Lookout Mountain",CO,OPEN,,D,158.15,E,,08,10939,39.73070145,-105.23300171,145.37,144.77,,,Jefferson,On-Air,,,700,,,See the website for programming information. Voice ID is required for data/GPS/text on TG 705,,Rocky Mountain Ham Radio,CCARC,2019-11-27,Rocky Mountain Ham Radio,1,7,310808,RMHR c Record retrieved from radioid.net,,DM79JR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8375,-5,CC,WA2YZT,"Golden, Lookout",CO,OPEN,,D,158.19,E,,08,3753,39.73049927,-105.23200226,446.8375,441.8375,,,Jefferson,On-Air,,,200,Full-time to the Colorado TRBO System .,,See website for more info on CC/TS/TG programming. www.rmham.org,,,CCARC,2019-11-27,WA2YZT,1,7,310802,RMHR c Record retrieved from radioid.net,,DM79JR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.725,-5,100,K0NR,"Monument, Monument Hill",CO,OPEN,,,158.61,E,,08,183,39.09170151,-104.87200165,447.725,442.725,100,100,El Paso,On-Air,Local.,,30,,,,,http://www.k0nr.com/wordpress/k0nr-repeater/,CCARC,2016-12-10,K0NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.135,0.6,100,AA0L,Colorado Springs,CO,OPEN,,,159.11,ESE,,08,8176,38.83969879,-104.80000305,147.135,147.735,100,,El Paso,On-Air,,,6,,,,,,CCARC,2016-04-08,AA0L,,,,,,DM78OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.09,-1.7,107.2,W0TX,"Lakewood, Green Mountain",CO,OPEN,,,159.57,E,,08,105,39.70080185,-105.1780014,53.09,51.39,107.2,,Jefferson,On-Air,Metro Denver area.,,E-power.,,,,,DRC Repeaters,CCARC,2017-03-11,Denver Radio Club,,,,,,DM79JQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.25,-0.6,100,KB5ITS,"Lukachukai, Roof Butte",AZ,OPEN,,,159.58,SSW,,04,163,36.46139908,-109.09600067,145.25,144.65,100,,Apache,On-Air,,,"E-power, linked.",Full-time to the San Juan Connection System .,,,,,ARCA,2018-10-17,San Juan Connection,,,,,,DM56KL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,100,NM5SJ,"Red Rock, Roof Butte",AZ,OPEN,,,159.58,SSW,,04,72,36.46139908,-109.09600067,146.82,146.22,100,,Apache,On-Air,,,,Full-time internet linked to the Totah Amateur Radio Club System . Full-time to the Totah Amateur Radio Club System .,,,,Totah Amateur Radio Club,ARCA,2019-10-21,Totah ARC,,,,,,DM56KL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.7875,-25,156.7,N0PYY,Golden,CO,OPEN,,,159.6,NE,,08,7170,39.75550079,-105.22100067,927.7875,902.7875,156.7,,Jefferson,On-Air,Golden and Denver.,,,,,,,,,2017-12-24,N0PYY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.125,-5,107.2,N0PYY,Golden,CO,OPEN,,,159.6,NE,,08,143,39.75559998,-105.22100067,448.125,443.125,107.2,,Jefferson,On-Air,,,,,,,,,CCARC,2014-04-28,Denver PD EEB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.975,-5,123,W0GV,Golden,CO,OPEN,A,,159.6,NE,,08,137,39.75559998,-105.22100067,448.975,443.975,123,,Jefferson,On-Air,Wide area.,,Linkable VHF/UHF Remote Base,,,,,,CCARC,2019-09-06,FRG,,,,,,,,,,42845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,67,KF5PFO,"Tres Piedras, San Antonio Mountain",NM,OPEN,,,159.61,SE,,35,174,36.64690018,-105.96700287,146.76,146.16,67,,Taos,On-Air,"Wide area: Most of Taos County, Eastern Rio Arriba County and the San Luis Valley in Southern Colorado.",,11,,,,,,,2016-08-20,Taos ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.33,0.6,100,W0TX,"Lakewood, Green Mountain",CO,OPEN,,,160.53,E,,08,85,39.68220139,-105.14299774,147.33,147.93,100,,Jefferson,On-Air,Metro Denver and the foothills.,,E-power.,,,Not recommeded to use tone squelch on this repeater.,SATERN: Thu at 19:30.,DRC Repeaters,CCARC,2017-03-31,Denver Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.38,-1.6,100,W0TX,"Lakewood, Green Mountain",CO,OPEN,,,160.53,E,,08,267,39.68220139,-105.14299774,224.38,222.78,100,100,Jefferson,On-Air,,,,,,,,DRC Repeaters,CCARC,2017-03-11,Denver Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.775,-5,CSQ,W0TX,"Lakewood, Green Mtn",CO,OPEN,,Y,160.53,E,,08,8215,39.68220139,-105.14299774,449.775,444.775,,,Jefferson,On-Air,Metro Denver,,Yaesu Digital Only,,,"YSF digital only, no analog FM",,Denver Radio Club,CCARC,2019-09-06,Denver Radio Club,,,,,,DM79KQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Open ↑ / Open ↓,,,,,,,,,,,,,,,,
446.975,-5,CC,KB0VGD,"Golden, Table Mountain",CO,OPEN,,D,160.91,NE,"KB0VGD North Table Mtn. Golden Wide area coverage. Please use ONLY TG 310811, TG 3171, TG 3108, and TG 2 (Local 2) on Time Slot 2 (TS2). ALL OTHER TG connections will be directed to Time Slot 1 (TS1).",08,14273,39.7845993,-105.21600342,446.975,441.975,,,Jefferson,On-Air,Denver Metro Area,,,,,,"Tac 310 Net, Sundays 18:00 Mountain Time, TS1, TG 310.",http://www.w0dmr.org/,,2019-11-27,W0DMR,1,2,310811,NoCo c Record retrieved from radioid.net,,,,"TS 1, CC 2: TG 3171 - Northern Colorado Network, TG 3100 - DCI Bridge, TG 1776 - USA Network, TG 310 - Tac 310. TS 2, CC 2: TG 2 - Local",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8875,-5,,KE0VUW,"Colorado Springs, Sun Hills Subdivision",CO,OPEN,,S,161.3,E,,08,18710,39.046,-104.8065,446.8875,441.8875,,,El Paso,On-Air,,,,,,,,,CCARC,2020-05-04,Pikes Peak Regional OEM SCU,,,,,,,,,,,1,KE0VUW (B) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.8,-5,100,KB0SRJ,"Colorado Springs, ~2 mi ENE USAFA North Gate",CO,OPEN,,,161.45,E,,08,57,39.03020096,-104.7990036,448.8,443.8,100,,El Paso,On-Air,I-25 corridor from Baptist Rd south to Fort Carson,,,,,,,PPFMA Repeaters,CCARC,2019-09-24,Pikes Peak FM Association (http://PPFMA.ORG),,,,,,DM79OA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.45,-5,123,NA0PW,"Pueblo West, Liberty Point",CO,OPEN,,,161.5,ESE,,08,18346,38.31610107,-104.7419967,447.45,442.45,123,123,Pueblo,On-Air,,,,,,,Tuesday 7: pm,http://www.pwarc.com/,,2020-06-06,PWARC,,,,,,DM78PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.32,0.6,88.5,K7SDC,"Sunnyside, Bruin Point",UT,OPEN,EI,,161.53,WNW,ON - IDLE,49,58,39.63890076,-110.34200287,147.32,147.92,88.5,,Carbon,On-Air,"Wide area: Roosevelt, Duchesne, near Vernal, and Price, with spotty coverage from Price down to I-70 on US-6 and US-10. 50 mi radius.",,Remote base.,,3270,110,,http://sdarc.us/repeaters/bruin.html,UVHFS,2020-02-09,Sinbad Desert ARC,,,,,,DM49tp,,,64264,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
449.05,-5,88.5,K7SDC,"Sunnyside, Bruin Point",UT,OPEN,EI,,161.53,WNW,ON - IDLE,49,59,39.63890076,-110.34200287,449.05,444.05,88.5,,Carbon,On-Air,"Wide area: Roosevelt, Duchesne, near Vernal, and Price, with spotty coverage from Price down to I-70 on US-6 and US-10.",,Remote base.,,3270,,,http://sdarc.us/repeaters/bruin.html,UVHFS,2008-07-11,Sinbad Desert ARC,,,,,,DM49TP,,,64264,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
448.975,-5,100,K0JSC,Pueblo West,CO,OPEN,EIA,,162.02,ESE,ON - IDLE,08,7994,38.3030014,-104.73400116,448.975,443.975,100,100,Pueblo,On-Air,,,,Full-time to the The Fun Machine System .,7301,Off air. Will return to service,,http://www.k0jsc.com,CCARC,2017-03-11,,,,,,,,,,363976,28368,,,,,,,,,,,,,,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,156.7,AD0TP,Colorado Springs,CO,OPEN,,,162.11,ESE,,08,42,38.83969879,-104.7437973,146.85,146.25,156.7,103.5,El Paso,On-Air,Greater Colorado Springs Area,Village 7 Amateur Radio Club,,,,Please email with comments/signal reports,,http://www.v7arc.com/,CCARC,2020-02-10,AD0TP,,,,,,DM78PU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.75,-5,100,N0ELY,Lakewood,CO,OPEN,,,162.23,E,,08,8204,39.70460129,-105.1230011,448.75,443.75,100,100,Jefferson,On-Air,Local.,N0ELY,E-power.,,,,,,CCARC,2019-08-23,,,,,,,DM79KQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.825,-5,D073,W0TX,"Lakewood, St Anthony Medical Campus",CO,OPEN,,,162.31,E,,08,5805,39.71620178,-105.12999725,447.825,442.825,D073,,Jefferson,On-Air,,,,,,Now operating in Narrow Band mode with Digital Code Squelch. Please reset your programing to use: 12.5 KHz. bandwidth (+/- 2.5 KHz. deviation).,,,CCARC,2017-03-11,Denver Radio Club,,,,,,DM79KR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.355,-0.6,100,N0JPX,La Veta,CO,OPEN,I,,162.58,SE,,08,168,37.50500107,-105.00700378,145.355,144.755,100,,Huerfano,On-Air,,,"E-power, linked.",,3974,,,,CCARC,2019-03-17,N0JPX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.075,-5,,K7YI,"Price, Cedar Mountain",UT,OPEN,,S,162.63,WNW,,49,4237,39.18500137,-110.60500336,448.075,443.075,,,Carbon,On-Air,,,,,,,,,,2013-12-07,Sinbad Desert Amateur Radio Club,,,,,,DM49QE,,,,,1,K7YI (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.55,-5,88.5,K7SDC,"Castle Dale, Cedar Mountain",UT,OPEN,I,,163.1,WNW,,49,274,39.1719017,-110.6190033,448.55,443.55,88.5,,Emery,On-Air,"Wide area: Price on the west to Green River, Utah toward the south, bounded by the Bookcliffs on the north and east.",,Remote base.,,3280,Stand alone.,,,UVHFS,2014-11-05,N7QLO,,,,,,DM49QE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.125,-5,100,K7YI,"Castle Dale, Cedar Mountain",UT,CLOSED,,,163.1,WNW,,49,74,39.1719017,-110.6190033,447.125,442.125,100,,Emery,,"Wide area: This covers (approximately) from Price on the west to Green River, Utah toward the south, bounded by the Bookcliffs on the north and east.",Cactus-Intertie,7,,,,,,UVHFS,2008-07-10,San Rafael Cactus Assoc,,,,,,DM49QE,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.14,0.6,88.5,K7SDC,"Castle Dale, Cedar Mountain",UT,OPEN,EI,,163.14,WNW,ON - IDLE,49,57,39.17150116,-110.62000275,147.14,147.74,88.5,,Emery,On-Air,"Wide area: Price on the west to Green River, Utah toward the south, bounded by the Bookcliffs on the north and east.",,"Closed autopatch, remote base.",Full-time to the Sinbad Desert (SDARC) System .,3270,7,,http://sdarc.us/repeaters/cedar.html,UVHFS,2015-08-04,Sinbad Desert ARC,,,,,,DM49QE,,,64264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.21,0.6,100,KD0SSP,"Lakewood, Moffat Treatment Plant",CO,OPEN,I,,163.85,E,,08,9775,39.75049973,-105.1230011,147.21,147.81,100,100,Jefferson,On-Air,,,,,3241,,,http://www.dwarc.com,,2020-01-23,Denver Water Amateur Radio Club,,,,,,DM79KS,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.35,-5,225.7,KD0SSP,"Lakewood, Moffat Treatment Plant",CO,OPEN,,Y,163.85,E,,08,17349,39.75059891,-105.1230011,448.35,443.35,,,Jefferson,On-Air,Denver Metro and surrounding,,,,,,,http://www.DWARC.com,CCARC,2018-10-02,Denver Water Amateur Radio Club (DWARC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Open ↑ / Open ↓,,,,,,,,,,,,,,,,
146.91,-0.6,123,W0JZ,Gold Hill,CO,OPEN,,,164.18,NE,,08,13368,40.06330109,-105.41000366,146.91,146.31,123,127.3,Boulder,On-Air,"East of Gold Hill, The Indian Peaks, Denver, Boulder","Town of Gold Hill, Colorado",,,,There is a MOU With BCARES for repeater use.,"Summer Tue at 19:30P, Winter 19:00.",http://goldhilltown.com/,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,CC 88.5,W0PHC,"Pueblo, 12 Mile Hill",CO,OPEN,,D,164.25,ESE,,08,194,38.20700073,-104.70700073,146.88,146.28,88.5,,Pueblo,On-Air,Wide area.,,E-power.,,,,,http://www.puebloradio.org/,CCARC,2019-12-10,Pueblo Amateur Radio Club,1,0,,c Record retrieved from radioid.net,,DM78pe,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.16,-0.6,88.5,KB0VJJ,"Walden, Peterson Ridge",CO,OPEN,,,164.96,NNE,,08,244,40.6493988,-106.38200378,145.16,144.56,88.5,123,Jackson,On-Air,"North Park, along with portions of I-80 from Laramie, Wyoming, to Rock Springs, Wyoming.",,8,Full-time to the Colorado Connection System .,,Part of the Colorado Connection system of repeaters.,Central Colorado Traffic Net: Daily at 19:30. Colorado Connection Net (all welcome): Thu at 20:00. Statewide ARES: Sun at 20:00.,,CCARC,2017-01-06,Colorado Connection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,100,W0DK,"Boulder, Table Mountain",CO,OPEN,,,165.84,NE,,08,14,39.97750092,-105.27899933,146.7,146.1,100,,Boulder,On-Air,"Wyoming border in the north, to Monument Hill (near Colorado Springs) in the south. Coverage is primarily to the east of the Rockies Front Range, as the repeater signal is blocked to the west by mountain peaks with altitudes of over 14,000 feet.",,6,,,,,BARC Repeaters,CCARC,2013-03-17,Boulder Co ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.9,-5,100,W0DK,"Boulder, Table Mesa",CO,OPEN,,,166.03,NE,,08,10,39.97800064,-105.27500153,448.9,443.9,100,,Boulder,On-Air,"Wyoming border in the north, to Monument Hill in the south, near Colorado Springs. Its coverage is primarily to the east of the Front Range of the Rockies as the repeater signal is blocked to the west by the even higher Rocky Mountain peaks with altitudes of over 14,000 feet.",,6,,,,,,CCARC,2013-03-17,Boulder ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,100,W0DK,Boulder,CO,OPEN,I,,166.04,NE,,08,13,39.97829819,-105.27500153,146.61,146.01,100,,Boulder,On-Air,,,,,7007,,,,CCARC,2019-08-23,Boulder Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,820,ATV,W0BTV,Boulder,CO,OPEN,,,166.07,NE,,08,18534,39.97848511,-105.27445221,423,1243,ATV,,Boulder,On-Air,"Wide Area, WY border to DIA to SE Denver",ATN,"dual-mode, NTSC analog &amp; DVB-T digital ATV",,,,"ATV, Thurs, 3pm local",https://kh6htv.com/,,2020-02-25,BATVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.115,-0.6,88.5,W0PHC,Pueblo,CO,OPEN,,,166.28,ESE,,08,191,38.2521019,-104.66200256,145.115,144.515,88.5,,Pueblo,On-Air,,,E-power.,,,,,http://www.puebloradio.org/,CCARC,2019-12-10,Pueblo Amateur Radio Club,,,,,,DM78qg,,,,,,,,,,,,,,,,,6.25,Yes; analog capable.,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
