Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,D-STAR Enabled,Node,Sources,County,Op Status,Sponsor,Coordination,Last update,Uplink Tone,YSF Digital Enabled,DG-ID,WIRES-X,Coverage,Features,Links,Downlink Tone,EchoLink,Notes,Nets,IRLP,Web links,Affiliate,AllStar,Commands,Grid,Feed,Mixed-Mode,DMR Enabled,Color Code,Wide Network,P25 Digital Enabled,NAC,Default Reflector,Talkgroups,Southern Colorado,Devilshead Local,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Talkgroup Network,Central Regional,Northern Colorado Regional,Rocky Mountain Wide,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,On-air,Local Network,Eastern Colorado,Worldwide,North America,Local/Cluster,TAC 310,DCI Bridge,N. Colorado,Mountain Reg USA,English,Worldwide English,Colorado,Location Photo,Wyoming,WyLOCAL,Europe,Southwest USA,Data,DMRX 1,Utah Statewide 2,TAC 311,USA,Utah,PA (PA-525),Hytera USA,SNARS,Parrott,Audio Test,All TG's Off,All TG's On,Local
447.15,-5,107.2,W0CRA,"Conifer, Conifer Mountain",CO,OPEN,,0.42057616697919076,S,yes,08,109,39.5211,-105.305,447.15,442.15,,,,Jefferson,Off-Air,Colorado Repeater Association (CRA),CCARC,2017-10-07,107.2,,,,Wide area: Denver.,"Closed autopatch, e-power.",,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287.9,-20,CSQ,W0CRA,"Conifer, Conifer Mountain",CO,OPEN,,0.42057616697919076,S,yes,08,103,39.5211,-105.305,1287.9,1267.9,,,,Jefferson,Off-Air,Colorado Repeater Association (CRA),CCARC,2017-10-07,CSQ,,,,Fort Collins to Colorado Springs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.625,-5,100,KE0SJ,Lochbuie,CO,OPEN,,0.42161519115290413,SSE,yes,08,9771,40.0072,-104.716,447.625,442.625,,,,Adams,On-Air,Intermountain Repeater Group,,2015-05-23,100,,,,Local/North Metro,,,,,,,,Intermountain Repeater Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.925,-5,CC8,N0ESQ,"Castle Rock, Devils Head",CO,OPEN,,0.4216286582893788,S,yes,08,7193,39.2648,-105.114,446.925,441.925,,,,Douglas,On-Air,,CCARC,2018-12-23,,,,,,,Full-time to the  Colorado TRBO System .,,,See the website for programming info.,,,Rocky Mountain Ham Radio,,,,,,,yes,8,,,,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Southern Colorado  1  719      Devilshead Local  2  711    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.525,-5,146.2,N0ESQ,"Castle Rock, Devils Head (Pike National Forest)",CO,OPEN,,0.4216286582893788,S,yes,08,8190,39.2648,-105.114,447.525,442.525,,,,Douglas,On-Air,EmComm Colorado,CCARC,2015-06-17,146.2,,,,"Denver metro north to the Wyoming border. Back country including Bailey, Deckers, Woodland Park. Severe null due east due to Devils Head Peak.",,,146.2,,"This is not a ragchew machine. Traffic is limited to ARES, RACES and EmComm administrative, exercise, public service and disaster response.",,,,Colorado ARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.75,-5,103.5,KI0GO,"Golden, Guy Hill",CO,OPEN,,0.4555815038068437,SSW,yes,08,265,39.7772,-105.328,449.75,444.75,,,,Jefferson,On-Air,Rocky Mtn Radio League,CCARC,2016-12-23,103.5,,,,,8,,103.5,,,,,Repeater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.74,-1.6,88.5,N0POH,"Golden, Guy Hill",CO,OPEN,,0.4555815038068437,SSW,yes,08,134,39.7772,-105.328,224.74,223.14,,,,Jefferson,On-Air,Aurora Repeater Assoc,CCARC,2016-01-17,88.5,,,,,e-power,,88.5,,,ARA: Wed at 2000.,,ARA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.22,-0.6,103.5,WT0C,"Golden, Guy Hill",CO,OPEN,,0.4555815038068437,SSW,yes,08,71,39.7772,-105.328,145.22,144.62,,,,Jefferson,On-Air,Rocky Mtn Radio League,CCARC,2016-12-23,103.5,,,,Wide area.,8,,103.5,,Talk-Group of $FFFF.,,,Repeater,,,,,,Yes; analog capable.,,,,yes,293,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.85,-5,88.5,K0IBM,"Golden, Guy Hill",CO,OPEN,,0.45652560630363004,SSW,yes,08,136,39.7772,-105.329,448.85,443.85,,,,Jefferson,On-Air,Aurora Repeater Assoc,CCARC,2016-01-17,88.5,,,,"Denver metro, central front range",e-power.,,88.5,,,ARA: Wed at 20:00.,,ARA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,-1.6,103.5,N0MHU,"Golden, Guy Hill",CO,OPEN,,0.45652560630363004,SSW,yes,08,86,39.7772,-105.329,224,222.4,,,,Jefferson,On-Air,Rocky Mountain Radio League,CCARC,2017-03-11,103.5,,,,,8,,103.5,,,,,Repeater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.15,0.6,100,W0CBI,"Golden, Guy Hill",CO,OPEN,,0.45652560630363004,SSW,yes,08,133,39.7772,-105.329,147.15,147.75,,,,Jefferson,On-Air,Aurora Repeater Assoc (ARA),CCARC,2016-01-17,100,,,,"Denver metro, central front range",e-power,"Linkable to  
        224.74000 (N0POH) at Golden, Guy Hill, CO .",100,,,ARA: Wed at 20:00.,,ARA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.96,-1.6,CSQ,AC0KC,Fort Lupton,CO,OPEN,,0.46565120112687136,SSE,yes,08,8183,40.0847,-104.813,224.96,223.36,,,,Weld,On-Air,AC0KC,CCARC,2012-11-12,CSQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.12,0.6,88.5,N0ARA,"Critchell, Critchell Mountain",CO,OPEN,,0.4686560325984259,S,yes,08,59,39.5148,-105.353,147.12,147.72,,,,Jefferson,On-Air,Aurora Repeater Association,CCARC,2016-01-17,88.5,,,,Denver metro and east.,E-power.,,88.5,,,,,http://www.n0ara.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.925,-5,114.8,K0EB,Hudson,CO,OPEN,EI,0.46927615367809117,SSE,yes,08,8216,40.0202,-104.642,449.925,444.925,,,,Weld,On-Air,K0EB,CCARC,2018-12-01,114.8,,,,,,,114.8,448035,,,8035,,K0UPS Club,,,DN70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.225,0.6,107.2,W0CRA,"Larkspur, Westcreek",CO,OPEN,EI,0.47142286744588674,S,yes,08,83,39.1755,-105.034,147.225,147.825,,,,Douglas,On-Air,Colorado Repeater Association (CRA),CCARC,2017-11-13,107.2,,,,Wide area,Closed autopatch,"Full-time to  
        145.16000 (W0CRA) at Colorado Springs, Cheyenne Mountain, CO .
 


Full-time to  
        145.46000 (W0CRA) at Boulder, Eldorado Mountain, CO .
 


Full-time to  
        224.98000 (W0CRA) at Conifer, Conifer Mountain, CO .",107.2,347086,,"CRA Net, Sunday 9AM",3990,Colorado Repeater Association,CRA VHF Link System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.425,-5,107.2,W0CRA,"Larkspur, Westcreek",CO,OPEN,,0.47142286744588674,S,yes,08,16547,39.1755,-105.034,448.425,443.425,,,,Douglas,On-Air,Colorado Repeater Association (CRA),,2017-11-14,107.2,,,,Wide area,,"Full-time to  
        147.10500 (WA0DE) at Simla, CO .",107.2,,,,,http://www.w0cra.org,ARESDEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,100,K0JSC,"Larkspur, Westcreek",CO,OPEN,,0.471997365745722,S,yes,08,15903,39.1749,-105.034,449.975,444.975,,,,Douglas,On-Air,K0JSC,CCARC,2017-04-21,100,,,,,Simulcast and Voted with Cedarwood and Methodist.,Full-time to the  The Fun Machine System .,100,,"Can be linked to Allstar, Echolink and others by a Sysop",,,The Fun Machine,The Fun Machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.05,-1.7,107.2,W0CRA,"Conifer, Conifer Mountain",CO,OPEN,,0.4736239545788374,S,yes,08,104,39.5185,-105.359,53.05,51.35,,,,Jefferson,Off-Air,Colorado Repeater Association (CRA),CCARC,2017-10-07,107.2,,,,"Wide area: Cheyenne, Wyoming, to the north, Pueblo to the south, beyond Limon to the east and South Park to the southwest.",10,,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.625,-5,100,W0TX,"Golden, Centennial Cone",CO,OPEN,,0.47690830664909345,SSW,yes,08,112,39.7525,-105.358,448.625,443.625,,,,Jefferson,On-Air,Denver Radio Club,CCARC,2017-03-11,100,,,,Denver metro area.,E-power.,"Full-time to  
        145.49000 (W0TX) at Idaho Springs, Centennial Cone, CO .",100,,,DRC: Sun at 20:30.,,DRC Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.985,-0.6,100,K0FEZ,"Golden, Centennial Cone",CO,OPEN,I,0.47787305380288714,SSW,yes,08,82,39.7525,-105.359,146.985,146.385,,,,Denver,On-Air,El Jebel RADOPS,CCARC,2016-09-05,100,,,,,E-power.,,100,,,RADOPS: Sun at 19:00.,3346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.28,-0.6,100,KE0SJ,"Golden, Centennial Cone",CO,OPEN,,0.47787305380288714,SSW,yes,08,140,39.7525,-105.359,145.28,144.68,,,,Jefferson,On-Air,,CCARC,2015-05-22,100,,,,Wide area.,"Closed autopatch, e-power, linked.","Full-time to  
        449.52500 (KE0SJ) at Golden, Centennial Cone, CO .",,,"PL is usually off, allowing use by older transceivers.",Sun at 19:30. Everyone welcome.,,Intermountain Repeater Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.525,-5,CSQ,KE0SJ,"Golden, Centennial Cone",CO,OPEN,,0.47787305380288714,SSW,yes,08,138,39.7525,-105.359,449.525,444.525,,,,Jefferson,On-Air,KE0SJ,CCARC,2015-05-23,CSQ,,,,,E-power.,"Full-time to  
        145.28000 (KE0SJ) at Golden, Centennial Cone, CO .",,,,,,Intermountain Repeater Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.64,-0.6,100,WB0TUB,"Golden, Centennial Cone",CO,OPEN,,0.47787305380288714,SSW,yes,08,77,39.7525,-105.359,146.64,146.04,,,,Jefferson,On-Air,Denver Radio League,CCARC,2017-03-11,100,,,,"Wide area. 
   Repeater Coverage Map",E-power.,,,,8,,,DRL Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7875,-5,CC1,W0TX,"Denver, Centennial Cone",CO,OPEN,,0.48821882461751,SSW,yes,08,7165,39.7657,-105.366,446.7875,441.7875,,,,Jefferson,On-Air,Denver Radio Club,CCARC,2017-12-09,,,,,,,,,,,,,http://www.w0tx.org/,Brandmeister Network,,"Any Brandmeister talk group is available on time slot 1, too many to list here, see website. https://dmrx.net/files/US_BM_User_Guide.pdf.  TG's are PTT enabled and will timeout after 15 minutes of inactivity.  Time Slot 2 Talk Group 310805 is local repeater only.",,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.8375,-25.8,D205,KI0HC,"Golden, Centennial Cone",CO,OPEN,A,0.4882472718724621,SSW,yes,08,9702,39.7658,-105.366,927.8375,902.025,,,,Jefferson,On-Air,,CCARC,2018-12-23,,,,,Great coverage of the Denver area and I-76 East to Atwood MM112. I-70 East to Agate MM340. West to Idaho Springs MM240. And I-25 from Larkspur MM172 to Longmont MM240 depending on the hills. Now linked with Almagre 927.7250 for great coverage south,Linked with Chief 927.9375 &amp; Almagre 927.7250 for wide area coverage,,,,The offset is -25.8125,,,,,45770,,,,,,,,yes,293,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,131.8,N0XLF,"Palmer Lake, Monument Hill",CO,OPEN,E,0.4917206306948053,S,yes,08,8740,39.136,-104.927,145.19,144.59,,,,Douglas,On-Air,N0OBA Owner,,2018-10-25,131.8,,,,Wide area coverage at 8300,,,131.8,10079,,Tri Lakes Net: Mon at 19:30 (except third Monday of the month which is the regular radio club meeting).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,100,W0IA,"Boulder, Gunbarrel Hill",CO,OPEN,,0.5009289386039687,S,yes,08,16,40.0556,-105.157,146.76,146.16,,,,Boulder,On-Air,Rocky Mtn VHF Soc,CCARC,2017-03-11,100,,,,Wide area.,5,,,,"ARES primary repeater. 
 Voting Receivers:  
 
   
    RX Location    Tone    Pitch    PL  
   
   Gunbarrel  single beep  low  100.0 
   
   Lousville  single beep  low  100.0 
   
   Lyons  double beep  high followed by medium  100.0 
   
   Louisville #2  double beep  high followed by low  100.0",,,,Boulder County ARES,,,,,,,,,,,,,,,Tone,single beep,single beep,double beep,double beep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.9,-5,100,W0DK,"Boulder, Table Mesa",CO,OPEN,,0.5152414492749082,SSW,yes,08,10,39.978,-105.275,448.9,443.9,,,,Boulder,On-Air,Boulder ARC,CCARC,2013-03-17,100,,,,"Wyoming border in the north, to Monument Hill in the south, near Colorado Springs. Its coverage is primarily to the east of the Front Range of the Rockies as the repeater signal is blocked to the west by the even higher Rocky Mountain peaks with altitudes of over 14,000 feet.",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,100,W0DK,Boulder,CO,OPEN,I,0.5154459471088165,SSW,yes,08,13,39.9783,-105.275,146.61,146.01,,,,Boulder,Off-Air,Boulder Amateur Radio Club,CCARC,2017-05-02,100,,,,,,,,,,,7007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,100,W0DK,"Boulder, Table Mountain",CO,OPEN,,0.5178371873001195,SSW,yes,08,14,39.9775,-105.279,146.7,146.1,,,,Boulder,On-Air,Boulder Co ARC,CCARC,2013-03-17,100,,,,"Wyoming border in the north, to Monument Hill (near Colorado Springs) in the south. Coverage is primarily to the east of the Rockies Front Range, as the repeater signal is blocked to the west by mountain peaks with altitudes of over 14,000 feet.",6,,,,,,,BARC Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.3875,-0.6,,KC0DS,Boulder,CO,OPEN,,0.5278661949878054,SSW,yes,08,8171,40.0372,-105.23,145.3875,144.7875,yes,KC0DS (C),"jfindu lookup 
    /   dstar-users lookup",Boulder,On-Air,Boulder County ARES,CCARC,2012-11-12,,,,,20,E-power.,,,,,,,http://bouldercountyares.org/technical/d-star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283.8625,-20,,KC0DS,Boulder,CO,OPEN,,0.5278661949878054,SSW,yes,08,8220,40.0372,-105.23,1283.8625,1263.8625,yes,KC0DS (A) Repeater,"jfindu lookup 
    /   dstar-users lookup",Boulder,On-Air,Boulder County ARES,CCARC,2013-12-21,,,,,20,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.725,-5,100,K0NR,"Monument, Monument Hill",CO,OPEN,,0.5357893421027483,S,yes,08,183,39.0917,-104.872,447.725,442.725,,,,El Paso,On-Air,K0NR,CCARC,2016-12-10,100,,,,Local.,30,,100,,,,,http://www.k0nr.com/wordpress/k0nr-repeater/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.4,-5,91.5,K0DK,Boulder,CO,OPEN,,0.5376629210303607,SSW,yes,08,21,40.015,-105.27,449.4,444.4,,,,Boulder,Off-Air,BARC,CCARC,2013-01-08,91.5,,,,,2,,,,,,,http://www.ked-wireless.com/products1.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.55,-5,100,W0IA,Boulder,CO,OPEN,E,0.5376629210303607,SSW,yes,08,11,40.015,-105.27,449.55,444.55,,,,Boulder,On-Air,Rocky Mtn VHF Soc,CCARC,2017-03-11,100,,,,Denver metro area.,8,"Full-time to  
        224.02000 (W0IA) at Boulder, Lee Hill, CO .",,217336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8625,-5,,KC0DS,Boulder,CO,OPEN,,0.5383554023606557,SSW,yes,08,8186,40.015,-105.271,446.8625,441.8625,yes,KC0DS (B),"jfindu lookup 
    /   dstar-users lookup",Boulder,On-Air,Boulder County ARES,CCARC,2017-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8,-5,CC7,N0SZ,"Boulder, Mount Thorodin",CO,OPEN,,0.5383554023606557,SSW,yes,08,8185,40.015,-105.271,446.8,441.8,,,,Boulder,On-Air,Rocky Mountain Ham Radio,CCARC,2017-03-11,,,,,Wide area.,,Full-time to the  Colorado TRBO System .,,,See website for complete information regarding timeslot/colorcode/talkgroup programming.,,,Rocky Mountain Ham Radio,Rocky Mountain Ham Radio,,,,,,yes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299.5,-20,,W0DK,Boulder,CO,OPEN,,0.5383554023606557,SSW,yes,08,8221,40.015,-105.271,1299.5,1279.5,yes,W0DK (A) DVAP 24/7,"jfindu lookup 
    /   dstar-users lookup",Boulder,On-Air,Boulder County ARES,CCARC,2012-11-12,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.875,-5,CC6,N0SZ,Westcreek,CO,OPEN,,0.5438814839198869,S,yes,08,15900,39.1525,-105.164,446.875,441.875,,,,Douglas,On-Air,W0VG,CCARC,2018-01-27,,,,,,,Full-time to the  Colorado TRBO System .,,,,,,http://www.rmham.org,RMHAM,,,,,,yes,6,,,,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Southern Colorado  2  719  Full-Time    Central Regional  2  720  Full-Time    Northern Colorado Regional  2  721  Full-Time  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",2,,,,,,,RMHAM,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.85,-5,141.3,AC0KQ,"Evergreen, Saddleback Mountain",CO,OPEN,A,0.5498196177574061,SSW,yes,08,9580,39.7189,-105.44,447.85,442.85,,,,Clear Creek,On-Air,AC0KQ,CCARC,2014-09-21,141.3,,,,Wide area at 9500',AllStar node repeater providing wide area coverage along the Front Range,,141.3,,,,,,Rocky Mountain Ham Radio,29571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.73,-0.6,91.5,K0DK,Boulder,CO,OPEN,E,0.5515186414174027,SSW,yes,08,15,40.0571,-105.243,146.73,146.13,,,,Boulder,Off-Air,BARC,CCARC,2017-05-02,91.5,,,,Local,12,,91.5,115482,,,,http://www.ked-wireless.com/products1.htm,,,,DN70jb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.525,-5,151.4,N0EPA,Longmont,CO,OPEN,E,0.5772348035339715,S,yes,08,176,40.1672,-105.101,448.525,443.525,,,,Boulder,On-Air,N0EPA,CCARC,2017-03-11,151.4,,,,,,,,223853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,100,W0ENO,Longmont,CO,OPEN,,0.5772348035339715,S,yes,08,175,40.1672,-105.101,147.27,147.87,,,,Boulder,On-Air,Longmont ARC (LARC),CCARC,2017-03-11,100,,,,Wide area: Northern Colorado.,"Closed autopatch, e-power, EchoLink.","Linkable to  
        448.80000 (W0ENO) at Longmont, CO .",100,,,,,http://w0eno.org/?q=node/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.8,-5,88.5,W0ENO,Longmont,CO,OPEN,,0.5772348035339715,S,yes,08,177,40.1672,-105.101,448.8,443.8,,,,Boulder,On-Air,Longmont ARC,CCARC,2017-03-11,88.5,,,,,30,"Linkable to  
        147.27000 (W0ENO) at Longmont, CO .",88.5,,,LARC: Sun at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,-5,136.5,WR0AEN,"Idaho Springs, Squaw Mountain",CO,OPEN,,0.5839029462255759,SSW,yes,08,8250,39.6732,-105.48,449,444,,,,Clear Creek,On-Air,CARN,CCARC,2017-03-11,136.5,,,,,,,136.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.31,-0.6,88.5,KB0VJJ,"Boulder, Thorodin Mountain",CO,OPEN,,0.5888814589974001,SSW,yes,08,72,39.8875,-105.426,145.31,144.71,,,,Gilpin,On-Air,Colorado Connection,CCARC,2015-12-06,88.5,,,,"Wide area: Cheyenne, Wyoming to the north, Monument, Colorado to the south, Limon, Colorado to the east, and the continental divide to the west.",10,Full-time to the  Colorado Connection System .,123,,"Split tone.  The repeater still transmits 123.0 for those wishing to use tone squelch, you must run a split tone 88.5 TX and 123.0 RX","Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net (all welcome): Thu at 20:00. 
Statewide ARES: Sun at 20:00.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.225,-5,141.3,N0SZ,"Denver, Thorodin Mountain",CO,OPEN,,0.5888814589974001,SSW,yes,08,97,39.8875,-105.426,449.225,444.225,,,,Gilpin,On-Air,Rocky Mountain Ham Radio (RMHR),CCARC,2015-11-03,141.3,,,,Wide area.,Emergency Power,,141.3,,"Emcomm Affiliated, Open repeater",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.3,0.6,103.5,N0PYY,"Evergreen, Squaw Mountain",CO,OPEN,,0.5912855824649347,SSW,yes,08,84,39.6781,-105.487,147.3,147.9,,,,Clear Creek,On-Air,Denver PD EEB,CCARC,2017-03-11,103.5,,,,Wide area.,,,103.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.675,-5,100,W0CFI,"Idaho Springs, Squaw Mountain",CO,OPEN,,0.5922216799230694,SSW,yes,08,94,39.6774,-105.488,448.675,443.675,,,,Denver,On-Air,W0CFI,CCARC,2015-04-03,100,,,,Wide area.,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.67,-0.6,100,KB0UDD,"Idaho Springs, Squaw Mountain",CO,OPEN,,0.5963800501114273,SSW,yes,08,78,39.6794,-105.492,146.67,146.07,,,,Clear Creek,On-Air,Castle Rock Repeater Group,CCARC,2016-09-08,100,,,,"North to Cheyenne, Wy - East to Limon, Co - South to Colorado Springs, Co and West to the Continental Divide.",11,,100,,,CRRG/QCWA: Sun at 0930. Southern Metro LDS Ham Group: Sun at 1900. ARES23: Thu at 1930. ARES13: Sun at 2000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.145,-0.6,107.2,W0CRA,"Idaho Springs, Squaw Mountain",CO,OPEN,,0.5963800501114273,SSW,yes,08,107,39.6794,-105.492,145.145,144.545,,,,Clear Creek,On-Air,Colorado Repeater Assoc,CCARC,2018-07-23,107.2,,,,Wide area. Denver metro.,E-power.,,107.2,,,,,http://www.w0cra.org/info/squaw.html#145145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.575,-5,107.2,W0CRA,"Idaho Springs, Squaw Mountain",CO,OPEN,EI,0.5963800501114273,SSW,yes,08,264,39.6794,-105.492,447.575,442.575,,,,Clear Creek,On-Air,Colorado Repeater Association (CRA),CCARC,2017-11-13,107.2,,,,Wide area: Denver metro.,,,107.2,347088,,,3291,http://www.w0cra.org,,,Member-only IRLP and Echolink node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.49,-0.6,100,W0TX,"Idaho Springs, Centennial Cone",CO,OPEN,,0.5963800501114273,SSW,yes,08,76,39.6794,-105.492,145.49,144.89,,,,Jefferson,On-Air,"KB0VIU,  Denver Radio Club",CCARC,2017-03-11,100,,,,,E-power.,"Full-time to  
        448.62500 (W0TX) at Golden, Centennial Cone, CO .",100,,,DRC: Sun at 20:30.,,DRC Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.35,-5,100,W0TX,"Idaho Springs, Squaw Mountain",CO,OPEN,E,0.5963800501114273,SSW,yes,08,98,39.6794,-105.492,449.35,444.35,,,,Clear Creek,On-Air,Denver Radio Club,CCARC,2017-03-11,100,,,,Wide area.,11,,100,4140,,,,DRC Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
